season,cccaa_season,team,team_id,player_id,player_name,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,K,TB,HBP,SH,SF,XBH,HDP,GO,FO,GO/FO,BA,OBP,SLG,OPS,OPS+,BAbip,RS%,HR%,K%,BB%,K-BB%,BB/K
2017,2016-17,Allan Hancock,allanhancock,kylevontillowfm79,Kyle Von tillow,30,122,105,22.0,30.0,3.0,2.0,0.0,13.0,8.0,4.0,11.0,17.0,37,1.0,2.0,3.0,5,0.0,27.0,32.0,0.844,0.286,0.344,0.4,0.744,92.0,0.33,0.524,0.0,0.139,0.09,0.049,0.647
2017,2016-17,Allan Hancock,allanhancock,nashackermanjnp9,Nash Ackerman,38,145,114,17.0,26.0,5.0,0.0,1.0,26.0,1.0,0.0,22.0,24.0,34,3.0,5.0,1.0,6,2.0,36.0,31.0,1.161,0.228,0.352,0.351,0.703,87.0,0.278,0.32,0.007,0.166,0.152,0.014,0.917
2017,2016-17,Allan Hancock,allanhancock,natealcantarxe9i,Nate Alcantar,18,21,20,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6,0.0,0.0,0.0,1,1.0,8.0,5.0,1.6,0.25,0.286,0.35,0.636,79.0,0.263,0.5,0.0,0.048,0.048,0.0,1.0
2017,2016-17,Allan Hancock,allanhancock,quinntinperezypmb,Quinntin Perez,28,111,90,15.0,35.0,9.0,0.0,0.0,21.0,6.0,0.0,9.0,13.0,44,10.0,0.0,2.0,9,1.0,20.0,22.0,0.909,0.389,0.486,0.589,1.075,134.0,0.443,0.278,0.0,0.117,0.081,0.036,0.692
2017,2016-17,Allan Hancock,allanhancock,ryanpeinado2l8m,Ryan Peinado,33,97,88,14.0,23.0,2.0,0.0,0.0,14.0,2.0,1.0,5.0,13.0,25,1.0,3.0,0.0,2,0.0,19.0,28.0,0.679,0.261,0.299,0.307,0.606,75.0,0.307,0.483,0.0,0.134,0.052,0.082,0.385
2017,2016-17,Allan Hancock,allanhancock,tommynguyentwtq,Tommy Nguyen,11,12,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1,1.0,0.0,0.0,0,0.0,1.0,2.0,0.5,0.1,0.25,0.1,0.35,43.0,0.25,0.0,0.0,0.5,0.083,0.417,0.167
2017,2016-17,Allan Hancock,allanhancock,walkerarmstrongpa7e,Walker Armstrong,40,113,100,13.0,31.0,8.0,0.0,1.0,11.0,0.0,0.0,9.0,17.0,42,3.0,0.0,1.0,9,3.0,26.0,25.0,1.04,0.31,0.381,0.51,0.891,111.0,0.361,0.286,0.009,0.15,0.08,0.07,0.529
2017,2016-17,Allan Hancock,allanhancock,wyattcollpiwj,Wyatt Coll,34,149,124,20.0,33.0,5.0,1.0,1.0,14.0,3.0,5.0,24.0,25.0,43,0.0,1.0,0.0,7,5.0,36.0,24.0,1.5,0.266,0.383,0.403,0.786,98.0,0.327,0.339,0.007,0.168,0.161,0.007,0.96
2017,2016-17,Allan Hancock,allanhancock,wyattstandley62ts,Wyatt Standley,17,11,9,4.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,3,0.0,0.0,0.0,0,0.0,2.0,2.0,1.0,0.333,0.455,0.333,0.788,98.0,0.333,0.8,0.0,0.0,0.182,-0.182,
2017,2016-17,American River,americanriver,alexdodd6j70,Alex Dodd,38,174,153,24.0,46.0,7.0,1.0,2.0,29.0,2.0,0.0,10.0,16.0,61,6.0,1.0,4.0,10,4.0,41.0,48.0,0.854,0.301,0.356,0.464,0.82,102.0,0.317,0.367,0.011,0.092,0.057,0.035,0.625
2017,2016-17,American River,americanriver,andrewfuentes6e28,Andrew Fuentes,29,61,55,8.0,14.0,3.0,0.0,2.0,17.0,0.0,0.0,4.0,12.0,23,2.0,0.0,0.0,5,2.0,9.0,17.0,0.529,0.255,0.328,0.509,0.837,104.0,0.293,0.333,0.033,0.197,0.066,0.131,0.333
2017,2016-17,American River,americanriver,blakespencermxoa,Blake Spencer,31,120,109,15.0,31.0,5.0,1.0,0.0,19.0,0.0,0.0,9.0,22.0,38,2.0,0.0,0.0,6,1.0,33.0,23.0,1.435,0.284,0.35,0.404,0.754,94.0,0.356,0.357,0.0,0.183,0.075,0.108,0.409
2017,2016-17,American River,americanriver,cadeparkerip95,Cade Parker,40,183,160,27.0,46.0,1.0,1.0,0.0,17.0,4.0,2.0,13.0,29.0,49,3.0,4.0,3.0,2,0.0,39.0,46.0,0.848,0.288,0.339,0.319,0.658,82.0,0.343,0.435,0.0,0.158,0.071,0.087,0.448
2017,2016-17,American River,americanriver,edgargallardowdsb,Edgar Gallardo,26,53,44,7.0,10.0,1.0,0.0,0.0,6.0,1.0,0.0,4.0,5.0,11,4.0,0.0,1.0,1,1.0,10.0,15.0,0.667,0.227,0.34,0.273,0.613,76.0,0.25,0.389,0.0,0.094,0.075,0.019,0.8
2017,2016-17,American River,americanriver,joaquinsequeiraxa0h,Joaquin Sequeira,35,141,122,18.0,34.0,10.0,0.0,0.0,18.0,1.0,1.0,14.0,11.0,44,3.0,1.0,1.0,10,4.0,45.0,29.0,1.552,0.279,0.362,0.443,0.805,100.0,0.304,0.353,0.0,0.078,0.099,-0.021,1.273
2017,2016-17,American River,americanriver,justinbejaranoxtjl,Justin Bejarano,22,58,48,5.0,8.0,3.0,0.0,0.0,4.0,0.0,0.0,4.0,17.0,11,3.0,2.0,1.0,3,1.0,16.0,9.0,1.778,0.167,0.259,0.292,0.551,68.0,0.25,0.333,0.0,0.293,0.069,0.224,0.235
2017,2016-17,American River,americanriver,justinhanlino014,Justin Hanlin,34,141,111,22.0,31.0,7.0,1.0,4.0,20.0,4.0,2.0,21.0,27.0,52,7.0,0.0,2.0,12,1.0,19.0,32.0,0.594,0.279,0.418,0.577,0.995,124.0,0.329,0.327,0.028,0.191,0.149,0.042,0.778
2017,2016-17,American River,americanriver,mattclarket8a7,Matt Clarke,32,156,138,28.0,42.0,4.0,0.0,0.0,15.0,8.0,1.0,10.0,12.0,46,5.0,2.0,1.0,4,2.0,48.0,32.0,1.5,0.304,0.365,0.362,0.727,90.0,0.331,0.491,0.0,0.077,0.064,0.013,0.833
2017,2016-17,American River,americanriver,nickhuddlestungsvn,Nick Huddlestun,14,27,19,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,6.0,2.0,2,2.0,0.0,0.0,1,1.0,8.0,7.0,1.143,0.053,0.333,0.158,0.491,61.0,0.059,0.111,0.0,0.074,0.222,-0.148,3.0
2017,2016-17,American River,americanriver,oscarholmbergmidb,Oscar Holmberg,5,7,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0,0.0,1.0,0.0,0,0.0,2.0,0.0,,0.0,0.143,0.0,0.143,18.0,0.0,1.0,0.0,0.571,0.143,0.428,0.25
2017,2016-17,American River,americanriver,ryanburdickwyt9,Ryan Burdick,11,11,10,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0.0,0.0,0.0,0,1.0,3.0,5.0,0.6,0.1,0.182,0.1,0.282,35.0,0.111,0.5,0.0,0.091,0.091,0.0,1.0
2017,2016-17,American River,americanriver,scottyhenrichsc23e,Scotty Henrichs,25,73,59,5.0,15.0,1.0,0.0,0.0,4.0,2.0,1.0,11.0,13.0,16,0.0,2.0,1.0,1,0.0,17.0,16.0,1.062,0.254,0.356,0.288,0.644,80.0,0.319,0.192,0.0,0.178,0.151,0.027,0.846
2017,2016-17,American River,americanriver,sonnyledfordgk9t,Sonny Ledford,39,179,159,29.0,45.0,10.0,0.0,0.0,31.0,4.0,2.0,14.0,27.0,55,3.0,2.0,1.0,10,2.0,30.0,46.0,0.652,0.283,0.346,0.409,0.755,94.0,0.338,0.468,0.0,0.151,0.078,0.073,0.519
2017,2016-17,American River,americanriver,tylerswank3pgl,Tyler Swank,16,76,61,17.0,20.0,2.0,0.0,1.0,15.0,5.0,2.0,12.0,5.0,25,2.0,0.0,1.0,3,0.0,18.0,17.0,1.059,0.328,0.447,0.459,0.906,113.0,0.339,0.485,0.013,0.066,0.158,-0.092,2.4
2017,2016-17,American River,americanriver,willfloydxrnf,Will Floyd,40,190,158,32.0,47.0,6.0,1.0,0.0,12.0,8.0,3.0,15.0,20.0,55,6.0,9.0,2.0,7,4.0,64.0,32.0,2.0,0.297,0.358,0.392,0.75,93.0,0.336,0.471,0.0,0.105,0.079,0.026,0.75
2017,2016-17,Antelope Valley,antelopevalley,adriangomezcljd,Adrian Gomez,8,8,8,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2,0.0,0.0,0.0,0,0.0,0.0,4.0,0.0,0.25,0.25,0.25,0.5,62.0,0.333,0.0,0.0,0.25,0.0,0.25,0.0
2017,2016-17,Antelope Valley,antelopevalley,andrewwilsonqyq1,Andrew Wilson,15,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0,0.0
2017,2016-17,Antelope Valley,antelopevalley,anthonyparisitsb5,Anthony Parisi,36,148,124,21.0,36.0,5.0,3.0,0.0,17.0,1.0,0.0,20.0,29.0,47,2.0,2.0,0.0,8,2.0,36.0,22.0,1.636,0.29,0.392,0.444,0.836,104.0,0.379,0.362,0.0,0.196,0.135,0.061,0.69
2017,2016-17,Antelope Valley,antelopevalley,brandonotisy5ur,Brandon Otis,2,9,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0,0.0,0.0,0.0,0,0.0,2.0,3.0,0.667,0.0,0.111,0.0,0.111,14.0,0.0,1.0,0.0,0.333,0.111,0.222,0.333
2017,2016-17,Antelope Valley,antelopevalley,danielgomezkv3o,Daniel Gomez,37,139,116,15.0,39.0,3.0,1.0,3.0,19.0,0.0,0.0,21.0,25.0,53,0.0,0.0,2.0,7,3.0,19.0,26.0,0.731,0.336,0.432,0.517,0.949,118.0,0.4,0.211,0.022,0.18,0.151,0.029,0.84
2017,2016-17,Antelope Valley,antelopevalley,daultonstantonhycs,Daulton Stanton,21,44,40,6.0,12.0,3.0,1.0,0.0,7.0,0.0,1.0,3.0,14.0,17,1.0,0.0,0.0,4,0.0,7.0,6.0,1.167,0.3,0.364,0.525,0.889,110.0,0.462,0.375,0.0,0.318,0.068,0.25,0.214
2017,2016-17,Antelope Valley,antelopevalley,ethanavantbqbq,Ethan Avant,38,176,151,28.0,41.0,11.0,5.0,1.0,14.0,4.0,2.0,19.0,29.0,65,4.0,1.0,1.0,17,0.0,20.0,53.0,0.377,0.272,0.364,0.543,0.907,113.0,0.328,0.429,0.006,0.165,0.108,0.057,0.655
2017,2016-17,Antelope Valley,antelopevalley,frankielinstromss8i,Frankie Linstrom,22,72,66,9.0,19.0,4.0,2.0,1.0,10.0,3.0,1.0,4.0,3.0,30,2.0,0.0,0.0,7,1.0,19.0,21.0,0.905,0.288,0.347,0.561,0.908,113.0,0.29,0.333,0.014,0.042,0.056,-0.014,1.333
2017,2016-17,Antelope Valley,antelopevalley,gabrielcurtier5t9x,Gabriel Curtier,21,65,57,6.0,11.0,2.0,0.0,1.0,10.0,1.0,0.0,5.0,9.0,16,0.0,0.0,3.0,3,0.0,11.0,27.0,0.407,0.193,0.246,0.333,0.579,72.0,0.2,0.333,0.015,0.138,0.077,0.061,0.556
2017,2016-17,Antelope Valley,antelopevalley,griffinhagenyszs,Griffin Hagen,29,46,42,6.0,11.0,1.0,0.0,0.0,4.0,0.0,0.0,2.0,10.0,12,0.0,0.0,2.0,1,0.0,7.0,15.0,0.467,0.262,0.283,0.31,0.593,74.0,0.324,0.462,0.0,0.217,0.043,0.174,0.2
2017,2016-17,Antelope Valley,antelopevalley,iannelsonb57g,Ian Nelson,23,67,53,8.0,12.0,2.0,0.0,0.0,4.0,2.0,0.0,10.0,9.0,14,2.0,2.0,0.0,2,1.0,16.0,16.0,1.0,0.226,0.358,0.302,0.66,82.0,0.273,0.333,0.0,0.134,0.149,-0.015,1.111
2017,2016-17,Antelope Valley,antelopevalley,johnreyesytrw,John Reyes,29,81,71,8.0,17.0,3.0,0.0,0.0,8.0,0.0,0.0,6.0,14.0,20,3.0,0.0,1.0,3,1.0,21.0,18.0,1.167,0.239,0.321,0.324,0.645,80.0,0.293,0.308,0.0,0.173,0.074,0.099,0.429
2017,2016-17,Antelope Valley,antelopevalley,johnserratoxxto,John Serrato,23,66,55,6.0,10.0,5.0,1.0,0.0,10.0,0.0,0.0,8.0,3.0,17,2.0,0.0,1.0,6,0.0,18.0,23.0,0.783,0.182,0.303,0.418,0.721,90.0,0.189,0.3,0.0,0.045,0.121,-0.076,2.667
2017,2016-17,Antelope Valley,antelopevalley,jorgevillalobosr8ee,Jorge Villalobos,29,94,79,15.0,15.0,5.0,0.0,1.0,10.0,0.0,0.0,11.0,9.0,23,1.0,2.0,1.0,6,5.0,28.0,28.0,1.0,0.19,0.287,0.367,0.654,81.0,0.2,0.538,0.011,0.096,0.117,-0.021,1.222
2017,2016-17,Antelope Valley,antelopevalley,josephcochrantccp,Joseph Cochran,37,139,114,19.0,32.0,2.0,7.0,0.0,22.0,3.0,0.0,11.0,26.0,48,7.0,2.0,5.0,9,1.0,29.0,27.0,1.074,0.281,0.36,0.5,0.86,107.0,0.344,0.38,0.0,0.187,0.079,0.108,0.423
2017,2016-17,Antelope Valley,antelopevalley,justinrodrigueszm2t,Justin Rodrigues,18,5,5,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0,0.0,0.0,2.0,0.0,0.2,0.2,0.2,0.4,50.0,0.25,2.0,0.0,0.2,0.0,0.2,0.0
2017,2016-17,Antelope Valley,antelopevalley,kylelathropr3xa,Kyle Lathrop,39,171,151,25.0,50.0,7.0,2.0,0.0,20.0,7.0,0.0,10.0,18.0,61,0.0,8.0,2.0,9,3.0,50.0,40.0,1.25,0.331,0.351,0.464,0.815,101.0,0.37,0.417,0.0,0.105,0.058,0.047,0.556
2017,2016-17,Antelope Valley,antelopevalley,michaelbehenlwyl,Michael Behen,37,162,147,26.0,50.0,8.0,1.0,1.0,19.0,5.0,2.0,6.0,12.0,63,4.0,3.0,2.0,10,2.0,38.0,45.0,0.844,0.34,0.37,0.497,0.867,108.0,0.36,0.424,0.006,0.074,0.037,0.037,0.5
2017,2016-17,Antelope Valley,antelopevalley,trevormorrisonm4m0,Trevor Morrison,22,37,31,4.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,5.0,3,0.0,0.0,0.0,0,0.0,10.0,12.0,0.833,0.097,0.243,0.097,0.34,42.0,0.115,0.444,0.0,0.135,0.162,-0.027,1.2
2017,2016-17,Antelope Valley,antelopevalley,zachdiazuux2,Zach Diaz,24,85,78,9.0,25.0,3.0,0.0,1.0,11.0,0.0,0.0,3.0,4.0,31,0.0,3.0,1.0,4,1.0,26.0,20.0,1.3,0.321,0.329,0.449,0.778,97.0,0.324,0.296,0.012,0.047,0.035,0.012,0.75
2017,2016-17,Bakersfield,bakersfield,brantcombs7gol,Brant Combs,26,117,97,12.0,36.0,1.0,0.0,0.0,8.0,1.0,1.0,14.0,11.0,37,1.0,5.0,0.0,1,2.0,34.0,18.0,1.889,0.371,0.436,0.392,0.828,103.0,0.419,0.235,0.0,0.094,0.12,-0.026,1.273
2017,2016-17,Bakersfield,bakersfield,brantonjaspar5vcs,Branton Jaspar,18,38,32,4.0,7.0,1.0,0.0,0.0,6.0,0.0,0.0,5.0,8.0,8,1.0,0.0,0.0,1,1.0,7.0,10.0,0.7,0.219,0.342,0.281,0.623,77.0,0.292,0.308,0.0,0.211,0.132,0.079,0.625
2017,2016-17,Bakersfield,bakersfield,brockhallum1dp6,Brock Hallum,40,181,155,22.0,52.0,10.0,3.0,1.0,25.0,5.0,1.0,20.0,19.0,71,3.0,1.0,2.0,14,4.0,40.0,42.0,0.952,0.335,0.414,0.548,0.962,120.0,0.372,0.284,0.006,0.105,0.11,-0.005,1.053
2017,2016-17,Bakersfield,bakersfield,calebhewes7alx,Caleb Hewes,12,35,31,4.0,7.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,7.0,12,0.0,3.0,0.0,4,0.0,13.0,7.0,1.857,0.226,0.229,0.516,0.745,93.0,0.292,0.5,0.0,0.2,0.029,0.171,0.143
2017,2016-17,Bakersfield,bakersfield,colbyfreemandbdn,Colby Freeman,14,40,32,4.0,6.0,1.0,1.0,0.0,4.0,0.0,0.0,6.0,7.0,9,1.0,0.0,1.0,2,1.0,7.0,12.0,0.583,0.188,0.325,0.344,0.669,83.0,0.231,0.308,0.0,0.175,0.15,0.025,0.857
2017,2016-17,Bakersfield,bakersfield,harleylopezztn5,Harley Lopez,34,148,120,14.0,36.0,7.0,1.0,0.0,18.0,3.0,6.0,23.0,20.0,45,0.0,4.0,1.0,8,2.0,34.0,32.0,1.062,0.3,0.399,0.442,0.841,104.0,0.356,0.237,0.0,0.135,0.155,-0.02,1.15
2017,2016-17,Bakersfield,bakersfield,harrytylerdi2z,Harry Tyler,30,112,96,14.0,27.0,3.0,0.0,2.0,11.0,4.0,2.0,9.0,38.0,36,4.0,1.0,2.0,5,0.0,17.0,15.0,1.133,0.281,0.357,0.427,0.784,97.0,0.431,0.316,0.018,0.339,0.08,0.259,0.237
2017,2016-17,Bakersfield,bakersfield,jamescarrollg1h2,James Carroll,8,22,18,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,3,1.0,2.0,1.0,0,0.0,6.0,7.0,0.857,0.167,0.182,0.167,0.349,43.0,0.2,0.0,0.0,0.182,0.0,0.182,0.0
2017,2016-17,Bakersfield,bakersfield,josephpinedal4w4,Joseph Pineda,9,18,17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1,0.0,0.0,0.0,0,0.0,7.0,4.0,1.75,0.059,0.111,0.059,0.17,21.0,0.077,0.0,0.0,0.222,0.056,0.166,0.25
2017,2016-17,Bakersfield,bakersfield,kamronwillmanumky,Kamron Willman,37,160,137,20.0,34.0,11.0,1.0,0.0,12.0,3.0,1.0,17.0,33.0,47,1.0,3.0,2.0,12,2.0,35.0,35.0,1.0,0.248,0.325,0.431,0.756,94.0,0.321,0.385,0.0,0.206,0.106,0.1,0.515
2017,2016-17,Bakersfield,bakersfield,konnerdodgeyp5a,Konner Dodge,38,161,144,15.0,38.0,11.0,2.0,0.0,16.0,4.0,3.0,12.0,29.0,53,1.0,4.0,0.0,13,1.0,39.0,39.0,1.0,0.264,0.317,0.458,0.775,96.0,0.33,0.294,0.0,0.18,0.075,0.105,0.414
2017,2016-17,Bakersfield,bakersfield,kylewillmann77z,Kyle Willman,23,88,69,11.0,13.0,1.0,0.0,1.0,8.0,0.0,0.0,14.0,17.0,17,1.0,3.0,1.0,2,4.0,22.0,18.0,1.222,0.188,0.318,0.275,0.593,74.0,0.231,0.37,0.011,0.193,0.159,0.034,0.824
2017,2016-17,Bakersfield,bakersfield,lukelewis0o06,Luke Lewis,16,55,41,5.0,4.0,1.0,0.0,0.0,2.0,0.0,1.0,11.0,13.0,5,2.0,1.0,0.0,1,2.0,13.0,11.0,1.182,0.098,0.309,0.146,0.455,57.0,0.143,0.294,0.0,0.236,0.2,0.036,0.846
2017,2016-17,Bakersfield,bakersfield,patrickreynieraln6,Patrick Reynier,34,149,132,19.0,33.0,11.0,0.0,0.0,17.0,2.0,2.0,12.0,31.0,44,2.0,3.0,0.0,11,3.0,24.0,38.0,0.632,0.25,0.315,0.417,0.732,91.0,0.327,0.404,0.0,0.208,0.081,0.127,0.387
2017,2016-17,Bakersfield,bakersfield,robertyslavat3fg,Robert Yslava,3,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,0.0,0.0,0.0,0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.75,0.0,0.75,0.0
2017,2016-17,Bakersfield,bakersfield,ryandickersonn6ik,Ryan Dickerson,11,22,18,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,6.0,2,1.0,1.0,0.0,0,1.0,4.0,7.0,0.571,0.111,0.227,0.111,0.338,42.0,0.167,0.2,0.0,0.273,0.091,0.182,0.333
2017,2016-17,Bakersfield,bakersfield,tysonbrewerk0ib,Tyson Brewer,36,136,116,16.0,20.0,3.0,1.0,2.0,16.0,4.0,3.0,14.0,37.0,31,2.0,4.0,0.0,6,1.0,30.0,28.0,1.071,0.172,0.265,0.319,0.584,73.0,0.234,0.412,0.015,0.272,0.103,0.169,0.378
2017,2016-17,Bakersfield,bakersfield,yukohsaitodln6,Yukoh Saito,28,101,81,10.0,19.0,7.0,0.0,0.0,10.0,0.0,2.0,19.0,31.0,26,0.0,1.0,0.0,7,0.0,16.0,16.0,1.0,0.235,0.376,0.407,0.783,97.0,0.38,0.263,0.0,0.307,0.188,0.119,0.613
2017,2016-17,Bakersfield,bakersfield,zachhustonk8cf,Zach Huston,4,6,6,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2,0.0,0.0,0.0,1,0.0,3.0,0.0,,0.167,0.167,0.5,0.667,83.0,0.25,0.0,0.0,0.333,0.0,0.333,0.0
2017,2016-17,Barstow,barstow,adriantrujillo8lfj,Adrian Trujillo,33,115,95,14.0,28.0,3.0,0.0,0.0,12.0,0.0,0.0,16.0,14.0,31,2.0,2.0,0.0,3,3.0,34.0,17.0,2.0,0.295,0.4,0.358,0.758,94.0,0.346,0.304,0.0,0.122,0.139,-0.017,1.143
2017,2016-17,Barstow,barstow,austinforresteraja3,Austin Forrester,11,19,18,7.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5,0.0,0.0,0.0,1,0.0,2.0,1.0,2.0,0.222,0.263,0.333,0.596,74.0,0.308,1.4,0.0,0.263,0.053,0.21,0.2
2017,2016-17,Barstow,barstow,brettstenlunduk4u,Brett Stenlund,18,22,17,4.0,4.0,1.0,0.0,0.0,2.0,0.0,1.0,4.0,4.0,5,0.0,1.0,0.0,1,1.0,6.0,2.0,3.0,0.235,0.364,0.353,0.717,89.0,0.308,0.5,0.0,0.182,0.182,0.0,1.0
2017,2016-17,Barstow,barstow,calebsquire9tny,Caleb Squire,36,177,150,38.0,57.0,17.0,4.0,4.0,39.0,7.0,1.0,23.0,9.0,94,3.0,0.0,1.0,25,2.0,34.0,46.0,0.739,0.38,0.469,0.793,1.262,157.0,0.384,0.43,0.023,0.051,0.13,-0.079,2.556
2017,2016-17,Barstow,barstow,dustinmcnichollim1z,Dustin McNicholl,37,177,146,38.0,54.0,13.0,0.0,2.0,21.0,2.0,0.0,12.0,10.0,73,17.0,1.0,1.0,15,3.0,31.0,45.0,0.689,0.37,0.469,0.603,1.072,133.0,0.385,0.444,0.011,0.056,0.068,-0.012,1.2
2017,2016-17,Barstow,barstow,evanbolinpmbp,Evan Bolin,17,37,34,0.0,9.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,4.0,9,0.0,1.0,0.0,0,0.0,16.0,4.0,4.0,0.265,0.297,0.265,0.562,70.0,0.3,0.0,0.0,0.108,0.054,0.054,0.5
2017,2016-17,Barstow,barstow,jamiesolisc814,Jamie Solis,22,67,58,10.0,17.0,6.0,2.0,0.0,14.0,0.0,0.0,6.0,7.0,27,1.0,1.0,1.0,8,3.0,19.0,15.0,1.267,0.293,0.358,0.603,0.961,119.0,0.327,0.417,0.0,0.104,0.09,0.014,0.857
2017,2016-17,Barstow,barstow,jaredherreranx45,Jared Herrera,10,14,11,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2,1.0,0.0,0.0,0,2.0,3.0,2.0,1.5,0.182,0.357,0.182,0.539,67.0,0.25,1.2,0.0,0.214,0.143,0.071,0.667
2017,2016-17,Barstow,barstow,jasonherrerarc4m,Jason Herrera,22,38,32,7.0,7.0,0.0,0.0,0.0,2.0,0.0,1.0,4.0,8.0,7,2.0,0.0,0.0,0,0.0,8.0,6.0,1.333,0.219,0.342,0.219,0.561,70.0,0.292,0.538,0.0,0.211,0.105,0.106,0.5
