season,cccaa_season,team,team_id,player_id,player_name,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,K,TB,HBP,SH,SF,XBH,HDP,GO,FO,GO/FO,BA,OBP,SLG,OPS,OPS+,BAbip,RS%,HR%,K%,BB%,K-BB%,BB/K
2012,2011-12,Allan Hancock,allanhancock,taylormowatt4jjs,Taylor Mowatt,24,75,61,10.0,20.0,1.0,1.0,0.0,7.0,2.0,0.0,12.0,13.0,23,1.0,0.0,1.0,2,0.0,11.0,18.0,0.611,0.328,0.44,0.41,0.85,110.0,0.408,0.303,0.0,0.173,0.16,0.013,0.923
2012,2011-12,Allan Hancock,allanhancock,tomliningeroh8e,Tom Lininger,29,115,101,12.0,24.0,8.0,1.0,1.0,16.0,1.0,1.0,8.0,26.0,37,3.0,3.0,0.0,10,4.0,14.0,37.0,0.378,0.238,0.304,0.465,0.769,100.0,0.311,0.324,0.009,0.226,0.07,0.156,0.308
2012,2011-12,Allan Hancock,allanhancock,tommuhlethaleritlx,Tom Muhlethaler,31,126,101,15.0,23.0,5.0,0.0,0.0,11.0,8.0,1.0,16.0,17.0,28,4.0,4.0,1.0,5,2.0,34.0,31.0,1.097,0.228,0.341,0.327,0.668,87.0,0.271,0.349,0.0,0.135,0.127,0.008,0.941
2012,2011-12,American River,americanriver,andrewlojewskilso3,Andrew Lojewski,18,74,67,4.0,13.0,2.0,0.0,0.0,6.0,1.0,0.0,5.0,12.0,15,0.0,1.0,1.0,2,0.0,23.0,17.0,1.353,0.194,0.243,0.254,0.497,65.0,0.232,0.222,0.0,0.162,0.068,0.094,0.417
2012,2011-12,American River,americanriver,camerongordon6xk2,Cameron Gordon,36,140,126,16.0,32.0,5.0,0.0,0.0,6.0,6.0,0.0,7.0,18.0,37,3.0,3.0,1.0,5,2.0,43.0,31.0,1.387,0.254,0.3,0.333,0.633,82.0,0.294,0.381,0.0,0.129,0.05,0.079,0.389
2012,2011-12,American River,americanriver,codylommori3e8d,Cody Lommori,32,116,98,10.0,23.0,4.0,0.0,0.0,15.0,1.0,1.0,14.0,25.0,27,2.0,1.0,1.0,4,2.0,34.0,14.0,2.429,0.235,0.336,0.316,0.652,85.0,0.311,0.256,0.0,0.216,0.121,0.095,0.56
2012,2011-12,American River,americanriver,davidcooley51dj,David Cooley,31,104,94,7.0,24.0,5.0,1.0,0.0,13.0,3.0,3.0,4.0,21.0,31,3.0,3.0,0.0,6,1.0,27.0,20.0,1.35,0.255,0.298,0.394,0.692,90.0,0.329,0.226,0.0,0.202,0.038,0.164,0.19
2012,2011-12,American River,americanriver,davidlandukabts,David Landuk,13,17,14,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,1,0.0,0.0,1.0,0,0.0,7.0,2.0,3.5,0.071,0.176,0.071,0.247,32.0,0.091,0.667,0.0,0.235,0.118,0.117,0.5
2012,2011-12,American River,americanriver,dericquigleyb2r8,Deric Quigley,17,21,18,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,4,0.0,0.0,0.0,0,0.0,5.0,4.0,1.25,0.222,0.333,0.222,0.555,72.0,0.308,0.0,0.0,0.238,0.143,0.095,0.6
2012,2011-12,American River,americanriver,jakerifficeztj1,Jake Riffice,35,157,124,19.0,23.0,5.0,1.0,0.0,11.0,7.0,3.0,18.0,41.0,30,4.0,9.0,2.0,6,1.0,38.0,31.0,1.226,0.185,0.287,0.29,0.577,75.0,0.271,0.422,0.0,0.261,0.115,0.146,0.439
2012,2011-12,American River,americanriver,jasonfletchertjf9,Jason Fletcher,33,115,105,8.0,38.0,4.0,0.0,1.0,13.0,2.0,1.0,7.0,9.0,45,3.0,0.0,0.0,5,3.0,30.0,25.0,1.2,0.362,0.417,0.476,0.893,116.0,0.389,0.149,0.009,0.078,0.061,0.017,0.778
2012,2011-12,American River,americanriver,jasonoconnorkbd5,Jason O'Connor,15,29,26,3.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,4.0,3,0.0,2.0,0.0,0,0.0,15.0,5.0,3.0,0.115,0.138,0.115,0.253,33.0,0.136,0.75,0.0,0.138,0.034,0.104,0.25
2012,2011-12,American River,americanriver,jaystanden76no,Jay Standen,20,42,41,6.0,11.0,3.0,1.0,0.0,5.0,1.0,0.0,1.0,11.0,16,0.0,0.0,0.0,4,1.0,11.0,7.0,1.571,0.268,0.286,0.488,0.774,101.0,0.367,0.5,0.0,0.262,0.024,0.238,0.091
2012,2011-12,American River,americanriver,jrcasasdzxu,Jr. Casas,25,77,72,7.0,16.0,5.0,0.0,0.0,4.0,0.0,0.0,4.0,24.0,21,1.0,0.0,0.0,5,1.0,20.0,10.0,2.0,0.222,0.273,0.361,0.634,82.0,0.333,0.333,0.0,0.312,0.052,0.26,0.167
2012,2011-12,American River,americanriver,ryanwinderfernandeda67,Ryan Winder-Fernande,11,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,,
2012,2011-12,American River,americanriver,spencershankyfxa,Spencer Shank,16,39,38,2.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,12.0,4,0.0,0.0,0.0,1,1.0,12.0,10.0,1.2,0.079,0.103,0.132,0.235,31.0,0.115,0.5,0.0,0.308,0.026,0.282,0.083
2012,2011-12,American River,americanriver,tannermcmahon3hqa,Tanner McMahon,21,71,60,9.0,18.0,0.0,0.0,0.0,2.0,0.0,1.0,6.0,4.0,18,1.0,3.0,1.0,0,2.0,26.0,15.0,1.733,0.3,0.352,0.3,0.652,85.0,0.316,0.36,0.0,0.056,0.085,-0.029,1.5
2012,2011-12,American River,americanriver,tjmeleskiuzyx,Tj Meleski,33,128,115,14.0,18.0,4.0,2.0,0.0,6.0,3.0,2.0,12.0,37.0,26,0.0,1.0,0.0,6,2.0,39.0,16.0,2.438,0.157,0.234,0.278,0.512,66.0,0.231,0.467,0.0,0.289,0.094,0.195,0.324
2012,2011-12,American River,americanriver,tylerepplerz5b5,Tyler Eppler,29,114,95,12.0,24.0,3.0,0.0,0.0,6.0,0.0,3.0,12.0,18.0,27,2.0,4.0,1.0,3,3.0,24.0,27.0,0.889,0.253,0.333,0.316,0.649,84.0,0.308,0.316,0.0,0.158,0.105,0.053,0.667
2012,2011-12,American River,americanriver,wyattmoreland4vxi,Wyatt Moreland,36,149,136,7.0,33.0,8.0,0.0,1.0,13.0,1.0,2.0,9.0,11.0,44,2.0,1.0,1.0,9,5.0,48.0,41.0,1.171,0.243,0.295,0.39,0.685,89.0,0.256,0.14,0.007,0.074,0.06,0.014,0.818
2012,2011-12,Antelope Valley,antelopevalley,aaronowenbfcc,Aaron Owen,23,78,66,6.0,17.0,1.0,2.0,0.0,6.0,2.0,1.0,3.0,19.0,22,6.0,3.0,0.0,3,0.0,17.0,14.0,1.214,0.258,0.333,0.379,0.712,92.0,0.362,0.231,0.0,0.244,0.038,0.206,0.158
2012,2011-12,Antelope Valley,antelopevalley,brianebertxelb,Brian Ebert,29,86,79,5.0,11.0,5.0,0.0,0.0,3.0,2.0,2.0,3.0,14.0,16,2.0,2.0,0.0,5,3.0,29.0,24.0,1.208,0.139,0.186,0.266,0.452,59.0,0.169,0.312,0.0,0.163,0.035,0.128,0.214
2012,2011-12,Antelope Valley,antelopevalley,coryderushtn8b,Cory DeRush,26,92,81,17.0,24.0,5.0,4.0,1.0,12.0,3.0,1.0,5.0,15.0,40,3.0,2.0,1.0,10,3.0,10.0,33.0,0.303,0.296,0.348,0.617,0.965,125.0,0.348,0.516,0.011,0.163,0.054,0.109,0.333
2012,2011-12,Antelope Valley,antelopevalley,dylanlivingstonoi6y,Dylan Livingston,15,41,37,3.0,10.0,0.0,0.0,0.0,9.0,1.0,0.0,2.0,10.0,10,0.0,1.0,1.0,0,2.0,11.0,8.0,1.375,0.27,0.293,0.27,0.563,73.0,0.357,0.25,0.0,0.244,0.049,0.195,0.2
2012,2011-12,Antelope Valley,antelopevalley,enriquealvaradodo91,Enrique Alvarado,34,142,115,18.0,32.0,4.0,0.0,0.0,6.0,3.0,1.0,22.0,18.0,36,2.0,2.0,1.0,4,1.0,31.0,32.0,0.969,0.278,0.394,0.348,0.742,96.0,0.327,0.321,0.0,0.127,0.155,-0.028,1.222
2012,2011-12,Antelope Valley,antelopevalley,jacksheeleylhs5,Jack Sheeley,30,78,67,13.0,17.0,5.0,1.0,0.0,9.0,2.0,0.0,8.0,12.0,24,3.0,0.0,0.0,6,4.0,20.0,15.0,1.333,0.254,0.359,0.448,0.807,105.0,0.309,0.464,0.0,0.154,0.103,0.051,0.667
2012,2011-12,Antelope Valley,antelopevalley,jacobrisingerym66,Jacob Risinger,25,58,44,6.0,12.0,2.0,0.0,0.0,5.0,0.0,0.0,11.0,13.0,14,2.0,1.0,0.0,2,0.0,13.0,5.0,2.6,0.273,0.431,0.364,0.795,103.0,0.387,0.24,0.0,0.224,0.19,0.034,0.846
2012,2011-12,Antelope Valley,antelopevalley,kyletaisacanjejg,Kyle Taisacan,24,92,81,8.0,27.0,3.0,0.0,0.0,11.0,1.0,0.0,7.0,14.0,30,2.0,0.0,2.0,3,2.0,20.0,21.0,0.952,0.333,0.391,0.407,0.798,104.0,0.391,0.222,0.0,0.152,0.076,0.076,0.5
2012,2011-12,Antelope Valley,antelopevalley,marcdeaso9ps6,Marc Deaso,10,12,10,3.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,5.0,3,1.0,0.0,0.0,1,0.0,0.0,3.0,0.0,0.2,0.333,0.4,0.733,95.0,0.4,0.75,0.0,0.417,0.083,0.334,0.2
2012,2011-12,Antelope Valley,antelopevalley,marshallsiordia102x,Marshall Siordia,2,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.333,0.0,0.333,0.0
2012,2011-12,Antelope Valley,antelopevalley,mauricosanchezpq5v,Maurico Sanchez,16,37,33,5.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,5.0,9,1.0,1.0,0.0,0,1.0,12.0,8.0,1.5,0.273,0.324,0.273,0.597,78.0,0.321,0.417,0.0,0.135,0.054,0.081,0.4
2012,2011-12,Antelope Valley,antelopevalley,michaelscodellarox2qh,Michael Scodellaro,17,38,34,2.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,10.0,5,1.0,0.0,0.0,0,1.0,13.0,4.0,3.25,0.147,0.237,0.147,0.384,50.0,0.208,0.222,0.0,0.263,0.079,0.184,0.3
2012,2011-12,Antelope Valley,antelopevalley,mikalhunteru4xg,Mikal Hunter,26,102,82,6.0,23.0,3.0,1.0,0.0,12.0,0.0,1.0,11.0,23.0,28,1.0,4.0,4.0,4,0.0,23.0,17.0,1.353,0.28,0.343,0.39,0.733,95.0,0.365,0.171,0.0,0.225,0.108,0.117,0.478
2012,2011-12,Antelope Valley,antelopevalley,nickmomjiandse5,Nick Momjian,15,52,41,3.0,9.0,0.0,0.0,0.0,5.0,0.0,0.0,11.0,7.0,9,0.0,0.0,0.0,0,1.0,11.0,13.0,0.846,0.22,0.385,0.22,0.605,79.0,0.265,0.15,0.0,0.135,0.212,-0.077,1.571
2012,2011-12,Antelope Valley,antelopevalley,nolanalmodovare0lu,Nolan Almodovar,32,119,101,14.0,29.0,4.0,3.0,1.0,14.0,3.0,1.0,10.0,5.0,42,3.0,5.0,0.0,8,2.0,35.0,35.0,1.0,0.287,0.353,0.495,0.848,110.0,0.295,0.317,0.008,0.042,0.084,-0.042,2.0
2012,2011-12,Antelope Valley,antelopevalley,ryanherrickdnyj,Ryan Herrick,26,101,80,11.0,26.0,9.0,2.0,0.0,14.0,0.0,2.0,19.0,19.0,39,1.0,0.0,1.0,11,0.0,16.0,20.0,0.8,0.325,0.455,0.625,1.08,140.0,0.419,0.239,0.0,0.188,0.188,0.0,1.0
2012,2011-12,Antelope Valley,antelopevalley,ryanmarshalln4j4,Ryan Marshall,14,41,39,6.0,10.0,1.0,0.0,0.0,6.0,0.0,0.0,1.0,8.0,11,1.0,0.0,0.0,1,0.0,12.0,8.0,1.5,0.256,0.293,0.308,0.601,78.0,0.323,0.5,0.0,0.195,0.024,0.171,0.125
2012,2011-12,Antelope Valley,antelopevalley,shoserranose6p,Sho Serrano,21,68,58,10.0,13.0,1.0,1.0,0.0,1.0,4.0,0.0,7.0,11.0,16,1.0,2.0,0.0,2,1.0,22.0,11.0,2.0,0.224,0.309,0.31,0.619,80.0,0.277,0.476,0.0,0.162,0.103,0.059,0.636
2012,2011-12,Antelope Valley,antelopevalley,stevetremlinoou9,Steve Tremlin,30,98,79,16.0,25.0,6.0,1.0,3.0,14.0,1.0,0.0,15.0,21.0,42,2.0,1.0,1.0,10,0.0,14.0,16.0,0.875,0.316,0.429,0.658,1.087,141.0,0.393,0.333,0.031,0.214,0.153,0.061,0.714
2012,2011-12,Antelope Valley,antelopevalley,tevinnishiyamaxg2w,Tevin Nishiyama,8,5,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0,2.0,0.0,,0.0,0.2,0.0,0.2,26.0,0.0,0.0,0.0,0.2,0.2,0.0,1.0
2012,2011-12,Antelope Valley,antelopevalley,zackpopawb5a,Zack Popa,1,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0,0.0
2012,2011-12,Bakersfield,bakersfield,anthonyhieb0suw,Anthony Hieb,6,6,5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1,0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,0.2,0.333,0.2,0.533,69.0,0.333,0.0,0.0,0.333,0.167,0.166,0.5
2012,2011-12,Bakersfield,bakersfield,benitomachadoiff3,Benito Machado,24,73,65,12.0,19.0,1.0,0.0,0.0,7.0,2.0,1.0,4.0,21.0,20,1.0,3.0,0.0,1,1.0,18.0,7.0,2.571,0.292,0.329,0.323,0.652,85.0,0.432,0.5,0.0,0.288,0.055,0.233,0.19
2012,2011-12,Bakersfield,bakersfield,blayneontiverosqy4p,Blayne Ontiveros,37,171,153,20.0,52.0,5.0,0.0,1.0,20.0,2.0,1.0,14.0,21.0,60,2.0,2.0,0.0,6,3.0,40.0,36.0,1.111,0.34,0.398,0.431,0.829,108.0,0.389,0.284,0.006,0.123,0.082,0.041,0.667
2012,2011-12,Bakersfield,bakersfield,brentpetersonjdsq,Brent Peterson,37,185,155,37.0,58.0,9.0,5.0,0.0,29.0,12.0,6.0,16.0,15.0,77,8.0,2.0,4.0,14,1.0,41.0,40.0,1.025,0.374,0.443,0.587,1.03,134.0,0.403,0.451,0.0,0.081,0.086,-0.005,1.067
2012,2011-12,Bakersfield,bakersfield,brockallendwvk,Brock Allen,20,78,64,12.0,16.0,2.0,0.0,0.0,9.0,3.0,2.0,7.0,14.0,18,5.0,0.0,2.0,2,0.0,16.0,18.0,0.889,0.25,0.359,0.312,0.671,87.0,0.308,0.429,0.0,0.179,0.09,0.089,0.5
2012,2011-12,Bakersfield,bakersfield,bryanhaneyqfq3,Bryan Haney,23,91,76,16.0,22.0,5.0,0.0,1.0,9.0,1.0,1.0,7.0,16.0,30,5.0,1.0,2.0,6,1.0,18.0,22.0,0.818,0.289,0.374,0.474,0.848,110.0,0.344,0.455,0.011,0.176,0.077,0.099,0.438
2012,2011-12,Bakersfield,bakersfield,elijahtrailm1q6,Elijah Trail,37,173,148,28.0,43.0,9.0,2.0,5.0,32.0,0.0,0.0,11.0,29.0,71,11.0,0.0,3.0,16,2.0,23.0,49.0,0.469,0.291,0.376,0.588,0.964,125.0,0.325,0.383,0.029,0.168,0.064,0.104,0.379
2012,2011-12,Bakersfield,bakersfield,isaiahturnerr6cr,Isaiah Turner,35,158,140,30.0,42.0,9.0,1.0,4.0,29.0,3.0,1.0,14.0,28.0,65,3.0,0.0,1.0,14,2.0,16.0,48.0,0.333,0.3,0.373,0.564,0.937,122.0,0.349,0.473,0.025,0.177,0.089,0.088,0.5
2012,2011-12,Bakersfield,bakersfield,jakeverdugon2fd,Jake Verdugo,24,71,50,13.0,14.0,1.0,0.0,0.0,8.0,3.0,1.0,14.0,11.0,15,4.0,2.0,1.0,1,0.0,13.0,14.0,0.929,0.28,0.451,0.32,0.771,100.0,0.35,0.406,0.0,0.155,0.197,-0.042,1.273
2012,2011-12,Bakersfield,bakersfield,jonsudan02k,Jon Suda,28,114,87,18.0,26.0,2.0,3.0,2.0,15.0,2.0,1.0,14.0,12.0,40,7.0,2.0,4.0,7,1.0,23.0,28.0,0.821,0.299,0.412,0.54,0.952,124.0,0.312,0.356,0.018,0.105,0.123,-0.018,1.167
2012,2011-12,Bakersfield,bakersfield,jordanturner28nk,Jordan Turner,34,148,124,28.0,35.0,16.0,0.0,6.0,29.0,1.0,5.0,15.0,26.0,69,7.0,1.0,1.0,22,2.0,33.0,31.0,1.065,0.282,0.385,0.734,1.119,145.0,0.312,0.431,0.041,0.176,0.101,0.075,0.577
2012,2011-12,Bakersfield,bakersfield,lucpomalesgsje,Luc Pomales,17,48,40,7.0,9.0,4.0,0.0,1.0,3.0,0.0,1.0,5.0,7.0,16,3.0,0.0,0.0,5,0.0,9.0,11.0,0.818,0.225,0.354,0.525,0.879,114.0,0.25,0.375,0.021,0.146,0.104,0.042,0.714
2012,2011-12,Bakersfield,bakersfield,mikespingola9ck6,Mike Spingola,29,110,91,19.0,22.0,4.0,0.0,3.0,17.0,2.0,0.0,10.0,17.0,35,6.0,2.0,1.0,7,3.0,22.0,30.0,0.733,0.242,0.345,0.462,0.807,105.0,0.264,0.457,0.027,0.155,0.091,0.064,0.588
2012,2011-12,Bakersfield,bakersfield,ronniegalindoxsfr,Ronnie Galindo,5,6,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0,0.0,0.0,0.0,0,0.0,2.0,1.0,2.0,0.0,0.333,0.0,0.333,43.0,0.0,0.5,0.0,0.167,0.333,-0.166,2.0
2012,2011-12,Bakersfield,bakersfield,scoutvillanuevab0o8,Scout Villanueva,7,6,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1,0.0,0.0,0.0,0,0.0,1.0,0.0,,0.167,0.167,0.167,0.334,43.0,0.5,0.0,0.0,0.667,0.0,0.667,0.0
2012,2011-12,Bakersfield,bakersfield,seandeweesek78f,Sean Deweese,10,12,10,3.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,2,0.0,0.0,0.0,1,0.0,2.0,5.0,0.4,0.1,0.25,0.3,0.55,71.0,0.111,1.0,0.0,0.083,0.167,-0.084,2.0
2012,2011-12,Bakersfield,bakersfield,stepheneyherabided9qa,Stephen Eyherabide,19,38,34,5.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,8.0,5,0.0,2.0,1.0,0,1.0,12.0,11.0,1.091,0.147,0.158,0.147,0.305,40.0,0.185,0.833,0.0,0.211,0.026,0.185,0.125
2012,2011-12,Bakersfield,bakersfield,tylerpaintonzq33,Tyler Painton,36,93,83,16.0,29.0,7.0,2.0,2.0,17.0,3.0,0.0,8.0,18.0,46,1.0,0.0,1.0,11,3.0,16.0,20.0,0.8,0.349,0.409,0.687,1.096,142.0,0.422,0.389,0.022,0.194,0.086,0.108,0.444
2012,2011-12,Barstow,barstow,adamthompsonhe49,Adam Thompson,27,79,64,7.0,16.0,4.0,1.0,0.0,13.0,6.0,1.0,10.0,21.0,22,0.0,4.0,1.0,5,1.0,15.0,12.0,1.25,0.25,0.329,0.422,0.751,98.0,0.364,0.269,0.0,0.266,0.127,0.139,0.476
2012,2011-12,Barstow,barstow,andresortiz7j8e,Andres Ortiz,35,155,132,24.0,40.0,6.0,2.0,4.0,32.0,6.0,2.0,18.0,19.0,62,4.0,0.0,1.0,12,4.0,36.0,32.0,1.125,0.303,0.4,0.561,0.961,125.0,0.327,0.345,0.026,0.123,0.116,0.007,0.947
2012,2011-12,Barstow,barstow,andrewnelson9skg,Andrew Nelson,29,83,67,7.0,16.0,1.0,0.0,0.0,6.0,2.0,1.0,7.0,28.0,17,5.0,4.0,0.0,1,0.0,17.0,9.0,1.889,0.239,0.337,0.269,0.606,79.0,0.41,0.25,0.0,0.337,0.084,0.253,0.25
2012,2011-12,Barstow,barstow,cirosburdierh1vs,Ciros Burdier,10,17,15,1.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,5.0,2,1.0,0.0,1.0,0,0.0,6.0,2.0,3.0,0.133,0.176,0.133,0.309,40.0,0.182,0.333,0.0,0.294,0.0,0.294,0.0
2012,2011-12,Barstow,barstow,codystafford9bxf,Cody Stafford,7,11,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1,1.0,1.0,0.0,0,0.0,4.0,0.0,,0.111,0.182,0.111,0.293,38.0,0.25,0.0,0.0,0.455,0.0,0.455,0.0
2012,2011-12,Barstow,barstow,dominickmonteirohbrv,Dominick Monteiro,19,80,64,13.0,13.0,4.0,0.0,1.0,12.0,5.0,0.0,7.0,14.0,20,8.0,0.0,1.0,5,2.0,20.0,16.0,1.25,0.203,0.35,0.391,0.741,96.0,0.24,0.444,0.012,0.175,0.088,0.087,0.5
2012,2011-12,Barstow,barstow,dylanbaumgartez30c,Dylan Baumgarte,20,89,76,13.0,24.0,4.0,0.0,0.0,9.0,7.0,4.0,6.0,12.0,28,6.0,0.0,1.0,4,1.0,24.0,13.0,1.846,0.316,0.404,0.421,0.825,107.0,0.369,0.361,0.0,0.135,0.067,0.068,0.5
2012,2011-12,Barstow,barstow,gabrielsotopryp,Gabriel Soto,28,117,98,22.0,28.0,1.0,0.0,1.0,12.0,5.0,3.0,7.0,13.0,32,11.0,0.0,1.0,2,0.0,24.0,27.0,0.889,0.286,0.393,0.347,0.74,96.0,0.318,0.467,0.009,0.111,0.06,0.051,0.538
2012,2011-12,Barstow,barstow,heribertoorozcoajgv,Heriberto Orozco,14,54,46,6.0,12.0,2.0,0.0,1.0,11.0,0.0,2.0,3.0,11.0,17,5.0,0.0,0.0,3,2.0,15.0,7.0,2.143,0.261,0.37,0.435,0.805,105.0,0.324,0.263,0.019,0.204,0.056,0.148,0.273
2012,2011-12,Barstow,barstow,jamescarraway7z4s,James Carraway,35,145,121,17.0,38.0,5.0,0.0,1.0,16.0,7.0,5.0,11.0,19.0,46,11.0,1.0,1.0,6,1.0,38.0,23.0,1.652,0.314,0.414,0.43,0.844,110.0,0.363,0.271,0.007,0.131,0.076,0.055,0.579
2012,2011-12,Barstow,barstow,jaysonhendersonza6x,Jayson Henderson,33,134,113,17.0,29.0,0.0,0.0,0.0,10.0,4.0,2.0,8.0,20.0,29,12.0,1.0,0.0,0,2.0,37.0,19.0,1.947,0.257,0.366,0.257,0.623,81.0,0.312,0.347,0.0,0.149,0.06,0.089,0.4
