season,cccaa_season,team,team_id,player_id,player_name,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,K,TB,HBP,SH,SF,XBH,HDP,GO,FO,GO/FO,BA,OBP,SLG,OPS,OPS+,BAbip,RS%,HR%,K%,BB%,K-BB%,BB/K
2023,2022-23,Barstow,barstow,dylanbradfordzol7,Dylan Bradford,15,32,27,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,10.0,5,2.0,1.0,0.0,0,1.0,10.0,3.0,3.333,0.185,0.281,0.185,0.466,55.0,0.294,0.111,0.0,0.312,0.062,0.25,0.2
2023,2022-23,Barstow,barstow,dylanrunnellssmj7,Dylan Runnells,12,26,22,2.0,4.0,2.0,0.0,1.0,4.0,0.0,0.0,2.0,10.0,9,2.0,0.0,0.0,3,0.0,3.0,5.0,0.6,0.182,0.308,0.545,0.853,100.0,0.273,0.143,0.038,0.385,0.077,0.308,0.2
2023,2022-23,Barstow,barstow,jaimejimeneznm43,Jaime Jimenez,11,28,25,4.0,5.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,7.0,7,1.0,0.0,0.0,2,0.0,3.0,9.0,0.333,0.2,0.286,0.36,0.646,76.0,0.278,0.5,0.0,0.25,0.071,0.179,0.286
2023,2022-23,Barstow,barstow,jamesalvarezwjh6,James Alvarez,14,15,12,3.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,1.0,3,1.0,0.0,0.0,0,0.0,6.0,2.0,3.0,0.25,0.4,0.25,0.65,76.0,0.273,0.5,0.0,0.067,0.133,-0.066,2.0
2023,2022-23,Barstow,barstow,josepharcareseql0j,Joseph Arcarese,4,8,7,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1,0.0,0.0,0.0,0,0.0,2.0,2.0,1.0,0.143,0.25,0.143,0.393,46.0,0.2,0.5,0.0,0.25,0.125,0.125,0.5
2023,2022-23,Barstow,barstow,justinlamantiaev1s,Justin Lamantia,16,40,36,3.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,10.0,6,0.0,0.0,0.0,0,0.0,7.0,12.0,0.583,0.167,0.25,0.167,0.417,49.0,0.231,0.3,0.0,0.25,0.1,0.15,0.4
2023,2022-23,Barstow,barstow,kadenduffy08ow,Kaden Duffy,12,9,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0,0.0,0.0,0.0,0,0.0,1.0,3.0,0.333,0.0,0.333,0.0,0.333,39.0,0.0,0.0,0.0,0.222,0.333,-0.111,1.5
2023,2022-23,Barstow,barstow,lucaslefebvre6ig1,Lucas Lefebvre,20,79,72,13.0,24.0,6.0,1.0,3.0,14.0,4.0,1.0,6.0,11.0,41,1.0,0.0,0.0,10,0.0,18.0,16.0,1.125,0.333,0.392,0.708,1.1,129.0,0.362,0.357,0.038,0.139,0.076,0.063,0.545
2023,2022-23,Barstow,barstow,marcussanchez85ec,Marcus Sanchez,16,46,44,6.0,11.0,3.0,0.0,1.0,4.0,1.0,0.0,1.0,14.0,17,1.0,0.0,0.0,4,0.0,6.0,10.0,0.6,0.25,0.283,0.477,0.76,89.0,0.345,0.417,0.022,0.304,0.022,0.282,0.071
2023,2022-23,Barstow,barstow,michaelgutierrezylc6,Michael Gutierrez,19,75,53,12.0,13.0,5.0,0.0,0.0,4.0,6.0,2.0,14.0,14.0,18,7.0,1.0,0.0,5,0.0,10.0,15.0,0.667,0.245,0.453,0.434,0.887,104.0,0.333,0.353,0.0,0.187,0.187,0.0,1.0
2023,2022-23,Barstow,barstow,nathanmelgarun5l,Nathan Melgar,11,31,23,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,4,3.0,0.0,0.0,0,1.0,8.0,3.0,2.667,0.174,0.387,0.174,0.561,66.0,0.25,0.333,0.0,0.226,0.161,0.065,0.714
2023,2022-23,Barstow,barstow,sethfoxzq1b,Seth Fox,12,7,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1,0.0,0.0,0.0,0,0.0,1.0,3.0,0.333,0.143,0.143,0.143,0.286,34.0,0.2,0.0,0.0,0.286,0.0,0.286,0.0
2023,2022-23,Barstow,barstow,tylersexton7m3h,Tyler Sexton,15,50,45,6.0,11.0,0.0,1.0,1.0,7.0,1.0,0.0,4.0,16.0,16,1.0,0.0,0.0,2,1.0,8.0,10.0,0.8,0.244,0.32,0.4,0.72,85.0,0.357,0.333,0.02,0.32,0.08,0.24,0.25
2023,2022-23,Barstow,barstow,vicenteescobedo6psu,Vicente Escobedo,12,21,19,1.0,4.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,6,0.0,0.0,0.0,2,2.0,4.0,5.0,0.8,0.211,0.286,0.421,0.707,83.0,0.25,0.167,0.0,0.143,0.095,0.048,0.667
2023,2022-23,Butte,butte,aidanmoore3a4j,Aidan Moore,16,60,47,15.0,15.0,4.0,0.0,1.0,9.0,3.0,1.0,10.0,10.0,22,2.0,1.0,0.0,5,1.0,11.0,8.0,1.375,0.319,0.45,0.574,1.024,120.0,0.389,0.538,0.017,0.167,0.167,0.0,1.0
2023,2022-23,Butte,butte,alexgarcia8ea0,Alex Garcia,10,22,17,5.0,6.0,3.0,0.0,0.0,2.0,0.0,0.0,3.0,4.0,9,1.0,0.0,1.0,3,0.0,1.0,7.0,0.143,0.353,0.455,0.706,1.161,136.0,0.429,0.5,0.0,0.182,0.136,0.046,0.75
2023,2022-23,Butte,butte,carsonseeman69ay,Carson Seeman,17,50,39,12.0,13.0,4.0,0.0,2.0,17.0,0.0,0.0,7.0,7.0,23,2.0,1.0,1.0,6,0.0,9.0,12.0,0.75,0.333,0.44,0.744,1.184,139.0,0.355,0.5,0.04,0.14,0.14,0.0,1.0
