season,cccaa_season,team,team_id,player_id,player_name,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,K,TB,HBP,SH,SF,XBH,HDP,GO,FO,GO/FO,BA,OBP,SLG,OPS,OPS+,BAbip,RS%,HR%,K%,BB%,K-BB%,BB/K
2014,2013-14,American River,americanriver,jonkendallal7b,Jon Kendall,20,28,28,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,4,0.0,0.0,0.0,0,1.0,13.0,3.0,4.333,0.143,0.143,0.143,0.286,39.0,0.19,0.0,0.0,0.25,0.0,0.25,0.0
2014,2013-14,American River,americanriver,joshhilburnew8x,Josh Hilburn,9,18,14,2.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,6.0,2,1.0,0.0,0.0,0,0.0,1.0,5.0,0.2,0.143,0.333,0.143,0.476,64.0,0.25,0.333,0.0,0.333,0.167,0.166,0.5
2014,2013-14,American River,americanriver,michaelhatfieldndj7,Michael Hatfield,34,113,97,10.0,17.0,1.0,0.0,0.0,6.0,4.0,3.0,6.0,19.0,18,2.0,8.0,0.0,1,2.0,41.0,23.0,1.783,0.175,0.221,0.196,0.417,56.0,0.218,0.4,0.0,0.168,0.053,0.115,0.316
2014,2013-14,American River,americanriver,stevemercadohuyr,Steve Mercado,35,144,121,12.0,32.0,1.0,0.0,0.0,8.0,6.0,0.0,14.0,21.0,33,4.0,4.0,1.0,1,2.0,31.0,38.0,0.816,0.264,0.347,0.281,0.628,85.0,0.317,0.24,0.0,0.146,0.097,0.049,0.667
2014,2013-14,American River,americanriver,thomaspetersonpt9y,Thomas Peterson,13,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2014,2013-14,American River,americanriver,tylersmith46j9,Tyler Smith,28,96,75,12.0,19.0,0.0,0.0,0.0,5.0,4.0,4.0,13.0,10.0,19,1.0,5.0,2.0,0,2.0,25.0,27.0,0.926,0.253,0.344,0.253,0.597,81.0,0.284,0.364,0.0,0.104,0.135,-0.031,1.3
2014,2013-14,American River,americanriver,wadebrillld9n,Wade Brill,34,120,113,7.0,23.0,4.0,0.0,0.0,5.0,1.0,0.0,2.0,25.0,27,3.0,2.0,0.0,4,2.0,33.0,30.0,1.1,0.204,0.233,0.274,0.507,69.0,0.261,0.25,0.0,0.208,0.017,0.191,0.08
2014,2013-14,American River,americanriver,zachpadilla5tur,Zach Padilla,12,15,14,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,1,0.0,0.0,0.0,0,0.0,5.0,3.0,1.667,0.071,0.133,0.071,0.204,28.0,0.111,0.5,0.0,0.333,0.067,0.266,0.2
2014,2013-14,Antelope Valley,antelopevalley,angelromank506,Angel Roman,31,122,108,18.0,38.0,5.0,0.0,0.0,17.0,9.0,1.0,7.0,14.0,43,3.0,4.0,0.0,5,4.0,33.0,23.0,1.435,0.352,0.393,0.444,0.837,113.0,0.404,0.375,0.0,0.115,0.057,0.058,0.5
2014,2013-14,Antelope Valley,antelopevalley,brandonmurachanianugn8,Brandon Murachanian,12,4,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0,2.0,0.0,,0.0,0.25,0.0,0.25,34.0,0.0,1.0,0.0,0.25,0.25,0.0,1.0
2014,2013-14,Antelope Valley,antelopevalley,carlosochoarqdo,Carlos Ochoa,21,51,43,3.0,6.0,2.0,0.0,0.0,4.0,1.0,0.0,6.0,11.0,8,1.0,1.0,0.0,2,0.0,15.0,11.0,1.364,0.14,0.255,0.233,0.488,66.0,0.188,0.231,0.0,0.216,0.118,0.098,0.545
2014,2013-14,Antelope Valley,antelopevalley,dakodajolliffelvit,Dakoda Jolliffe,22,48,42,6.0,6.0,1.0,0.0,0.0,2.0,0.0,0.0,4.0,18.0,7,1.0,1.0,0.0,1,2.0,11.0,6.0,1.833,0.143,0.229,0.19,0.419,57.0,0.25,0.545,0.0,0.375,0.083,0.292,0.222
2014,2013-14,Antelope Valley,antelopevalley,daltonweber72aj,Dalton Weber,23,81,70,4.0,19.0,5.0,0.0,0.0,11.0,0.0,0.0,7.0,12.0,24,2.0,0.0,2.0,5,2.0,22.0,19.0,1.158,0.271,0.346,0.414,0.76,103.0,0.317,0.143,0.0,0.148,0.086,0.062,0.583
2014,2013-14,Antelope Valley,antelopevalley,dylanlohmanra9x,Dylan Lohman,34,157,118,25.0,28.0,7.0,2.0,0.0,9.0,5.0,5.0,30.0,22.0,39,8.0,1.0,0.0,9,4.0,32.0,34.0,0.941,0.237,0.42,0.407,0.827,112.0,0.292,0.379,0.0,0.14,0.191,-0.051,1.364
2014,2013-14,Antelope Valley,antelopevalley,ericbayntonbv1p,Eric Baynton,29,108,98,7.0,18.0,3.0,1.0,0.0,8.0,6.0,2.0,8.0,29.0,23,0.0,1.0,1.0,4,2.0,21.0,24.0,0.875,0.184,0.241,0.276,0.517,70.0,0.257,0.269,0.0,0.269,0.074,0.195,0.276
2014,2013-14,Antelope Valley,antelopevalley,fernandoreyeswb0j,Fernando Reyes,34,137,131,11.0,39.0,3.0,1.0,0.0,10.0,0.0,0.0,6.0,18.0,44,0.0,0.0,0.0,4,1.0,39.0,29.0,1.345,0.298,0.328,0.366,0.694,94.0,0.345,0.244,0.0,0.131,0.044,0.087,0.333
2014,2013-14,Antelope Valley,antelopevalley,konnerarnoldnvz3,Konner Arnold,34,148,132,19.0,49.0,9.0,4.0,2.0,29.0,1.0,0.0,10.0,18.0,72,0.0,3.0,3.0,15,6.0,35.0,31.0,1.129,0.371,0.399,0.659,1.058,143.0,0.409,0.298,0.014,0.122,0.068,0.054,0.556
2014,2013-14,Antelope Valley,antelopevalley,marcodelgadodizo,Marco Delgado,27,104,90,10.0,22.0,3.0,0.0,0.0,7.0,0.0,0.0,10.0,20.0,25,1.0,3.0,0.0,3,3.0,26.0,23.0,1.13,0.244,0.317,0.311,0.628,85.0,0.314,0.303,0.0,0.192,0.096,0.096,0.5
2014,2013-14,Antelope Valley,antelopevalley,marshallsiordia28ci,Marshall Siordia,20,20,18,2.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,5,0.0,1.0,0.0,0,0.0,2.0,4.0,0.5,0.278,0.3,0.278,0.578,78.0,0.5,0.333,0.0,0.4,0.05,0.35,0.125
2014,2013-14,Antelope Valley,antelopevalley,mauriciosanchez7s8l,Mauricio Sanchez,31,142,122,18.0,32.0,5.0,1.0,0.0,12.0,3.0,0.0,8.0,15.0,39,5.0,6.0,1.0,6,2.0,37.0,38.0,0.974,0.262,0.317,0.369,0.686,93.0,0.296,0.4,0.0,0.106,0.056,0.05,0.533
2014,2013-14,Antelope Valley,antelopevalley,nicolaswhite2rbr,Nicolas White,7,7,6,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0.0,0.0,0.0,0,1.0,2.0,2.0,1.0,0.167,0.286,0.167,0.453,61.0,0.2,1.0,0.0,0.143,0.143,0.0,1.0
2014,2013-14,Antelope Valley,antelopevalley,rileygulleyapu5,Riley Gulley,19,47,36,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,5,0.0,3.0,0.0,0,5.0,18.0,9.0,2.0,0.139,0.277,0.139,0.416,56.0,0.172,0.231,0.0,0.149,0.17,-0.021,1.143
2014,2013-14,Antelope Valley,antelopevalley,ryanherrickg3pb,Ryan Herrick,28,82,69,7.0,17.0,5.0,1.0,0.0,9.0,0.0,0.0,12.0,19.0,24,1.0,0.0,0.0,6,2.0,13.0,18.0,0.722,0.246,0.366,0.435,0.801,108.0,0.34,0.233,0.0,0.232,0.146,0.086,0.632
2014,2013-14,Antelope Valley,antelopevalley,scottsavkobe65,Scott Savko,25,92,82,12.0,21.0,1.0,0.0,0.0,5.0,5.0,1.0,5.0,12.0,22,3.0,1.0,1.0,1,2.0,21.0,26.0,0.808,0.256,0.315,0.28,0.595,80.0,0.296,0.414,0.0,0.13,0.054,0.076,0.417
2014,2013-14,Antelope Valley,antelopevalley,sergiorodriguezvy71,Sergio Rodriguez,6,6,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1,0.0,0.0,0.0,0,0.0,0.0,2.0,0.0,0.2,0.333,0.2,0.533,72.0,0.333,0.0,0.0,0.333,0.167,0.166,0.5
2014,2013-14,Bakersfield,bakersfield,austintijerinapyox,Austin Tijerina,10,30,30,6.0,8.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,5.0,8,0.0,0.0,0.0,0,0.0,9.0,7.0,1.286,0.267,0.267,0.267,0.534,72.0,0.32,0.75,0.0,0.167,0.0,0.167,0.0
2014,2013-14,Bakersfield,bakersfield,colehallumb3in,Cole Hallum,36,153,131,19.0,39.0,7.0,1.0,1.0,20.0,9.0,5.0,16.0,23.0,51,3.0,1.0,2.0,9,2.0,25.0,44.0,0.568,0.298,0.379,0.458,0.837,113.0,0.349,0.316,0.007,0.15,0.105,0.045,0.696
2014,2013-14,Bakersfield,bakersfield,coltonblankenshiprg7x,Colton Blankenship,13,28,20,5.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,3.0,3,0.0,3.0,0.0,0,0.0,6.0,8.0,0.75,0.15,0.286,0.15,0.436,59.0,0.176,0.625,0.0,0.107,0.179,-0.072,1.667
2014,2013-14,Bakersfield,bakersfield,eddietorresa3u6,Eddie Torres,35,156,122,19.0,28.0,3.0,1.0,0.0,7.0,3.0,5.0,17.0,25.0,33,6.0,10.0,1.0,4,2.0,32.0,40.0,0.8,0.23,0.327,0.303,0.63,85.0,0.286,0.373,0.0,0.16,0.109,0.051,0.68
2014,2013-14,Bakersfield,bakersfield,erikwilliamstvaw,Erik Williams,34,148,128,19.0,42.0,12.0,0.0,5.0,31.0,13.0,3.0,17.0,19.0,69,0.0,1.0,2.0,17,0.0,18.0,45.0,0.4,0.328,0.399,0.672,1.071,145.0,0.349,0.259,0.034,0.128,0.115,0.013,0.895
2014,2013-14,Bakersfield,bakersfield,jakeverdugo9e8x,Jake Verdugo,32,117,88,10.0,18.0,3.0,1.0,0.0,10.0,7.0,5.0,23.0,14.0,23,3.0,3.0,0.0,4,1.0,33.0,25.0,1.32,0.205,0.376,0.307,0.683,92.0,0.243,0.227,0.0,0.12,0.197,-0.077,1.643
2014,2013-14,Bakersfield,bakersfield,jaredsolf8gfh,Jared Solf,24,41,39,2.0,9.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,8.0,10,0.0,2.0,0.0,1,2.0,18.0,5.0,3.6,0.231,0.22,0.282,0.502,68.0,0.29,0.222,0.0,0.195,0.0,0.195,0.0
2014,2013-14,Bakersfield,bakersfield,juniorfelixk50a,Junior Felix,35,144,131,7.0,28.0,4.0,0.0,1.0,16.0,4.0,1.0,9.0,18.0,35,3.0,1.0,0.0,5,5.0,35.0,44.0,0.795,0.214,0.278,0.305,0.583,79.0,0.241,0.154,0.007,0.125,0.062,0.063,0.5
2014,2013-14,Bakersfield,bakersfield,kaidanmeadowsmldw,Kaidan Meadows,36,145,127,13.0,34.0,10.0,0.0,1.0,17.0,1.0,0.0,12.0,32.0,47,4.0,2.0,0.0,11,1.0,27.0,33.0,0.818,0.268,0.345,0.457,0.802,108.0,0.351,0.245,0.007,0.221,0.083,0.138,0.375
2014,2013-14,Bakersfield,bakersfield,kylespeaks0781,Kyle Speaks,24,89,68,13.0,11.0,1.0,0.0,0.0,0.0,1.0,1.0,17.0,21.0,12,2.0,2.0,0.0,1,3.0,19.0,19.0,1.0,0.162,0.337,0.191,0.528,71.0,0.234,0.433,0.0,0.236,0.191,0.045,0.81
2014,2013-14,Bakersfield,bakersfield,mattlemonj9e6,Matt Lemon,20,45,40,5.0,13.0,2.0,0.0,0.0,2.0,2.0,1.0,3.0,9.0,15,1.0,0.0,1.0,2,0.0,9.0,9.0,1.0,0.325,0.378,0.425,0.803,109.0,0.406,0.294,0.0,0.2,0.067,0.133,0.333
2014,2013-14,Bakersfield,bakersfield,rolandomartinezgva8,Rolando Martinez,36,172,145,28.0,51.0,12.0,3.0,0.0,19.0,8.0,6.0,18.0,15.0,69,8.0,0.0,1.0,15,5.0,41.0,34.0,1.206,0.352,0.448,0.579,1.027,139.0,0.389,0.364,0.0,0.087,0.105,-0.018,1.2
2014,2013-14,Bakersfield,bakersfield,zachtanner4xxt,Zach Tanner,35,152,131,15.0,32.0,8.0,0.0,0.0,17.0,2.0,4.0,15.0,22.0,40,4.0,1.0,1.0,8,2.0,32.0,43.0,0.744,0.244,0.336,0.366,0.702,95.0,0.291,0.294,0.0,0.145,0.099,0.046,0.682
2014,2013-14,Barstow,barstow,ajepstein1kwt,AJ Epstein,15,1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,,1.0,1.0,1.0,2.0,270.0,1.0,1.0,0.0,0.0,0.0,0.0,
2014,2013-14,Barstow,barstow,alexayers5oze,Alex Ayers,5,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,,
2014,2013-14,Barstow,barstow,austincrankavjx,Austin Crank,19,3,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0,0.0,1.0,0.0,0,0.0,1.0,0.0,,0.0,0.333,0.0,0.333,45.0,,0.0,0.0,0.333,0.333,0.0,1.0
2014,2013-14,Barstow,barstow,austinwallacejyot,Austin Wallace,35,161,139,26.0,45.0,15.0,0.0,4.0,20.0,3.0,0.0,14.0,33.0,72,5.0,0.0,3.0,19,1.0,22.0,39.0,0.564,0.324,0.398,0.655,1.053,142.0,0.39,0.367,0.025,0.205,0.087,0.118,0.424
2014,2013-14,Barstow,barstow,billymccallpj0z,Billy McCall,11,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,,1.0,1.0,1.0,2.0,270.0,1.0,0.0,0.0,0.0,0.0,0.0,
2014,2013-14,Barstow,barstow,blaisedusingz63j,Blaise Dusing,4,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.5,0.0,0.5,0.0
2014,2013-14,Barstow,barstow,dantechavezlkz1,Dante Chavez,21,41,34,10.0,11.0,2.0,0.0,0.0,4.0,1.0,0.0,4.0,5.0,13,2.0,1.0,0.0,2,1.0,8.0,10.0,0.8,0.324,0.415,0.441,0.856,116.0,0.379,0.588,0.0,0.122,0.098,0.024,0.8
2014,2013-14,Barstow,barstow,daultonfreemanwsrl,Daulton Freeman,12,20,20,0.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,5,0.0,0.0,0.0,1,0.0,7.0,1.0,7.0,0.2,0.2,0.3,0.5,68.0,0.333,0.0,0.0,0.4,0.0,0.4,0.0
2014,2013-14,Barstow,barstow,gavinuelandmkm5,Gavin Ueland,29,106,97,15.0,24.0,1.0,0.0,0.0,11.0,3.0,1.0,4.0,17.0,25,2.0,3.0,0.0,1,4.0,36.0,10.0,3.6,0.247,0.283,0.268,0.551,74.0,0.3,0.5,0.0,0.16,0.038,0.122,0.235
2014,2013-14,Barstow,barstow,humbertomedinanj75,Humberto Medina,16,5,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,2.0,2.0,1.0,0.0,0.2,0.0,0.2,27.0,0.0,0.0,0.0,0.0,0.2,-0.2,
2014,2013-14,Barstow,barstow,josebueno3jve,Jose Bueno,36,166,148,24.0,48.0,8.0,1.0,3.0,40.0,3.0,1.0,13.0,15.0,67,2.0,0.0,3.0,12,2.0,37.0,44.0,0.841,0.324,0.38,0.534,0.914,124.0,0.338,0.35,0.018,0.09,0.078,0.012,0.867
2014,2013-14,Barstow,barstow,josephwrightum15,Joseph Wright,18,22,17,4.0,7.0,0.0,0.0,0.0,1.0,3.0,1.0,4.0,3.0,7,0.0,0.0,1.0,0,1.0,5.0,3.0,1.667,0.412,0.5,0.412,0.912,123.0,0.467,0.364,0.0,0.136,0.182,-0.046,1.333
2014,2013-14,Barstow,barstow,justinulibarriwsk4,Justin Ulibarri,15,31,26,6.0,8.0,2.0,0.0,0.0,5.0,0.0,0.0,3.0,4.0,10,2.0,0.0,0.0,2,0.0,8.0,5.0,1.6,0.308,0.419,0.462,0.881,119.0,0.364,0.462,0.0,0.129,0.097,0.032,0.75
2014,2013-14,Barstow,barstow,kylesilvaupa7,Kyle Silva,34,155,119,32.0,42.0,5.0,1.0,0.0,17.0,10.0,1.0,33.0,13.0,49,0.0,3.0,0.0,6,2.0,36.0,23.0,1.565,0.353,0.484,0.462,0.946,128.0,0.396,0.427,0.0,0.084,0.213,-0.129,2.538
2014,2013-14,Barstow,barstow,marcossanchezda6p,Marcos Sanchez,32,142,124,21.0,40.0,6.0,0.0,2.0,25.0,1.0,0.0,11.0,20.0,52,4.0,1.0,2.0,8,5.0,35.0,28.0,1.25,0.323,0.387,0.484,0.871,118.0,0.365,0.358,0.014,0.141,0.077,0.064,0.55
2014,2013-14,Barstow,barstow,martinezjoeyxlrf,Martinez Joey,13,14,12,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1,0.0,1.0,0.0,0,0.0,3.0,3.0,1.0,0.083,0.143,0.083,0.226,31.0,0.167,1.0,0.0,0.429,0.071,0.358,0.167
2014,2013-14,Barstow,barstow,michaelmcnichollf3yh,Michael McNicholl,36,181,150,35.0,51.0,10.0,0.0,0.0,29.0,22.0,1.0,19.0,15.0,61,9.0,0.0,3.0,10,0.0,37.0,37.0,1.0,0.34,0.436,0.473,0.909,123.0,0.37,0.443,0.0,0.083,0.105,-0.022,1.267
2014,2013-14,Barstow,barstow,ricardobaires5l1p,Ricardo Baires,32,131,118,13.0,32.0,4.0,0.0,3.0,18.0,1.0,1.0,5.0,19.0,45,7.0,0.0,1.0,7,4.0,27.0,35.0,0.771,0.271,0.336,0.441,0.777,105.0,0.299,0.244,0.023,0.145,0.038,0.107,0.263
