season,cccaa_season,team,team_id,player_id,player_name,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,K,TB,HBP,SH,SF,XBH,HDP,GO,FO,GO/FO,BA,OBP,SLG,OPS,OPS+,BAbip,RS%,HR%,K%,BB%,K-BB%,BB/K
2019,2018-19,Allan Hancock,allanhancock,zachruddcwka,Zach Rudd,31,117,101,18.0,31.0,10.0,2.0,3.0,25.0,5.0,3.0,7.0,28.0,54,8.0,0.0,1.0,15,5.0,13.0,28.0,0.464,0.307,0.393,0.683,1.076,131.0,0.394,0.349,0.026,0.239,0.06,0.179,0.25
2019,2018-19,American River,americanriver,andrewdankoto9r,Andrew Danko,39,158,132,19.0,27.0,2.0,1.0,0.0,12.0,4.0,1.0,17.0,32.0,31,4.0,3.0,2.0,3,6.0,36.0,36.0,1.0,0.205,0.304,0.258,0.562,68.0,0.265,0.396,0.0,0.203,0.108,0.095,0.531
2019,2018-19,American River,americanriver,caseydemello10tm,Casey DeMello,39,152,131,10.0,24.0,7.0,1.0,0.0,13.0,0.0,0.0,15.0,47.0,33,3.0,2.0,1.0,8,2.0,38.0,22.0,1.727,0.183,0.276,0.313,0.589,72.0,0.282,0.238,0.0,0.309,0.099,0.21,0.319
2019,2018-19,American River,americanriver,colehurtartea8rr,Cole Hurtarte,39,176,162,21.0,44.0,12.0,1.0,0.0,19.0,10.0,3.0,9.0,36.0,58,2.0,2.0,1.0,13,5.0,35.0,43.0,0.814,0.272,0.312,0.438,0.75,91.0,0.346,0.382,0.0,0.205,0.051,0.154,0.25
2019,2018-19,American River,americanriver,dillenfarrell0kke,Dillen Farrell,20,76,61,5.0,12.0,1.0,0.0,1.0,9.0,0.0,1.0,8.0,16.0,16,2.0,3.0,2.0,2,1.0,25.0,12.0,2.083,0.197,0.289,0.295,0.584,71.0,0.239,0.19,0.013,0.211,0.105,0.106,0.5
2019,2018-19,American River,americanriver,dodgerdeganzm63,Dodger DeGan,22,58,46,7.0,5.0,0.0,0.0,1.0,2.0,1.0,2.0,11.0,28.0,8,0.0,1.0,0.0,1,1.0,4.0,7.0,0.571,0.109,0.276,0.196,0.472,57.0,0.235,0.4,0.017,0.483,0.19,0.293,0.393
2019,2018-19,American River,americanriver,gerrettglynni8b6,Gerrett Glynn,28,111,98,7.0,22.0,0.0,1.0,0.0,7.0,2.0,1.0,7.0,20.0,24,1.0,4.0,1.0,1,2.0,30.0,26.0,1.154,0.224,0.27,0.255,0.525,64.0,0.278,0.233,0.0,0.18,0.063,0.117,0.35
2019,2018-19,American River,americanriver,gideonbranchfll6,Gideon Branch,27,85,73,5.0,16.0,2.0,0.0,0.0,3.0,3.0,1.0,9.0,21.0,18,2.0,0.0,1.0,2,1.0,15.0,20.0,0.75,0.219,0.318,0.274,0.592,72.0,0.302,0.185,0.0,0.247,0.106,0.141,0.429
2019,2018-19,American River,americanriver,ianmcisaac6yvx,Ian McIsaac,25,79,73,7.0,14.0,0.0,1.0,1.0,3.0,0.0,1.0,5.0,16.0,19,0.0,1.0,0.0,2,3.0,16.0,25.0,0.64,0.192,0.241,0.288,0.529,64.0,0.232,0.333,0.013,0.203,0.063,0.14,0.312
2019,2018-19,American River,americanriver,jacobrunning99r3,Jacob Running,7,26,23,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7,1.0,0.0,0.0,1,0.0,3.0,4.0,0.75,0.261,0.346,0.348,0.694,84.0,0.429,0.111,0.0,0.346,0.077,0.269,0.222
2019,2018-19,American River,americanriver,lanefield1gyz,Lane Field,40,179,161,23.0,49.0,7.0,1.0,2.0,18.0,2.0,1.0,14.0,27.0,64,3.0,0.0,1.0,10,5.0,35.0,48.0,0.729,0.304,0.369,0.46,0.829,101.0,0.353,0.328,0.011,0.151,0.078,0.073,0.519
2019,2018-19,American River,americanriver,nolanjohnston2si3,Nolan Johnston,21,71,57,5.0,8.0,3.0,0.0,0.0,5.0,1.0,1.0,11.0,24.0,11,2.0,1.0,0.0,3,3.0,10.0,16.0,0.625,0.14,0.296,0.246,0.542,66.0,0.242,0.238,0.0,0.338,0.155,0.183,0.458
2019,2018-19,American River,americanriver,rayhenryh3to,Ray Henry,23,106,91,15.0,27.0,3.0,1.0,0.0,6.0,7.0,2.0,7.0,14.0,32,4.0,2.0,2.0,4,0.0,23.0,27.0,0.852,0.297,0.358,0.396,0.754,92.0,0.342,0.395,0.0,0.132,0.066,0.066,0.5
2019,2018-19,American River,americanriver,sonnyledfordi7nb,Sonny Ledford,26,109,92,16.0,17.0,5.0,0.0,0.0,12.0,3.0,1.0,13.0,15.0,22,1.0,0.0,3.0,5,3.0,24.0,37.0,0.649,0.185,0.284,0.293,0.577,70.0,0.212,0.516,0.0,0.138,0.119,0.019,0.867
2019,2018-19,American River,americanriver,stevenlangleylzg3,Steven Langley,39,156,129,15.0,33.0,7.0,1.0,2.0,20.0,7.0,1.0,20.0,48.0,48,7.0,0.0,0.0,10,0.0,16.0,29.0,0.552,0.256,0.385,0.45,0.835,101.0,0.392,0.224,0.013,0.308,0.128,0.18,0.417
2019,2018-19,Antelope Valley,antelopevalley,alecsanchez5585,Alec Sanchez,31,115,105,13.0,27.0,5.0,1.0,0.0,20.0,6.0,2.0,6.0,19.0,34,0.0,3.0,1.0,6,7.0,33.0,25.0,1.32,0.257,0.287,0.381,0.668,81.0,0.31,0.394,0.0,0.165,0.052,0.113,0.316
2019,2018-19,Antelope Valley,antelopevalley,andresharo3ci3,Andres Haro,5,5,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0.0,0.0,0.0,0,0.0,2.0,0.0,,0.25,0.4,0.25,0.65,79.0,0.333,0.0,0.0,0.2,0.2,0.0,1.0
2019,2018-19,Antelope Valley,antelopevalley,andrewgarciatsgp,Andrew Garcia,36,101,89,10.0,28.0,4.0,0.0,0.0,18.0,4.0,1.0,8.0,18.0,32,1.0,2.0,1.0,4,1.0,17.0,27.0,0.63,0.315,0.366,0.404,0.77,94.0,0.389,0.27,0.0,0.178,0.079,0.099,0.444
2019,2018-19,Antelope Valley,antelopevalley,brandonotisc2mr,Brandon Otis,31,103,85,11.0,15.0,2.0,0.0,0.0,4.0,2.0,0.0,14.0,20.0,17,2.0,2.0,0.0,2,1.0,32.0,19.0,1.684,0.176,0.301,0.224,0.525,64.0,0.231,0.355,0.0,0.194,0.136,0.058,0.7
2019,2018-19,Antelope Valley,antelopevalley,carlosmartinezmoratb4q,Carlos Martinez-Mora,21,76,65,6.0,19.0,5.0,0.0,0.0,11.0,0.0,0.0,9.0,12.0,24,2.0,0.0,0.0,5,4.0,22.0,12.0,1.833,0.292,0.395,0.446,0.841,102.0,0.358,0.2,0.0,0.158,0.118,0.04,0.75
2019,2018-19,Antelope Valley,antelopevalley,celsocastroivz6mg,Celso Castro IV,37,149,130,26.0,39.0,1.0,1.0,0.0,17.0,2.0,2.0,15.0,14.0,42,0.0,2.0,2.0,2,5.0,39.0,38.0,1.026,0.3,0.362,0.338,0.7,85.0,0.331,0.481,0.0,0.094,0.101,-0.007,1.071
2019,2018-19,Antelope Valley,antelopevalley,davidtorresd9pf,David Torres,12,40,38,6.0,10.0,2.0,1.0,0.0,5.0,0.0,0.0,2.0,4.0,14,0.0,0.0,0.0,3,0.0,12.0,10.0,1.2,0.263,0.3,0.447,0.747,91.0,0.294,0.5,0.0,0.1,0.05,0.05,0.5
2019,2018-19,Antelope Valley,antelopevalley,ezrahponcew27b,Ezrah Ponce,7,2,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0,0.0
2019,2018-19,Antelope Valley,antelopevalley,fabianharoamt6,Fabian Haro,18,28,24,0.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,5.0,3,0.0,1.0,0.0,0,0.0,7.0,8.0,0.875,0.125,0.214,0.125,0.339,41.0,0.158,0.0,0.0,0.179,0.107,0.072,0.6
2019,2018-19,Antelope Valley,antelopevalley,freddiegarciayqo9,Freddie Garcia,34,141,114,31.0,33.0,3.0,2.0,0.0,9.0,12.0,1.0,20.0,12.0,40,6.0,1.0,0.0,5,3.0,32.0,34.0,0.941,0.289,0.418,0.395,0.813,99.0,0.324,0.525,0.0,0.085,0.142,-0.057,1.667
2019,2018-19,Antelope Valley,antelopevalley,griffinhagenddkw,Griffin Hagen,30,94,77,19.0,24.0,3.0,2.0,5.0,21.0,0.0,0.0,10.0,20.0,46,5.0,0.0,2.0,10,3.0,14.0,18.0,0.778,0.312,0.415,0.727,1.142,139.0,0.352,0.412,0.053,0.213,0.106,0.107,0.5
2019,2018-19,Antelope Valley,antelopevalley,hankalfarokjkf,Hank Alfaro,19,45,42,1.0,12.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,7.0,12,1.0,0.0,0.0,0,2.0,14.0,8.0,1.75,0.286,0.333,0.286,0.619,75.0,0.343,0.067,0.0,0.156,0.044,0.112,0.286
2019,2018-19,Antelope Valley,antelopevalley,jakobrussell0gs0,Jakob Russell,29,75,64,7.0,11.0,0.0,2.0,0.0,5.0,0.0,0.0,7.0,19.0,15,3.0,1.0,0.0,2,1.0,9.0,22.0,0.409,0.172,0.28,0.266,0.546,66.0,0.244,0.333,0.0,0.253,0.093,0.16,0.368
2019,2018-19,Antelope Valley,antelopevalley,jimmylundquistl1ao,Jimmy Lundquist,6,20,17,1.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,4.0,5,0.0,0.0,1.0,0,0.0,3.0,6.0,0.5,0.294,0.35,0.294,0.644,78.0,0.357,0.143,0.0,0.2,0.1,0.1,0.5
2019,2018-19,Antelope Valley,antelopevalley,jjholidayyv21,JJ Holiday,37,107,92,17.0,25.0,3.0,1.0,1.0,11.0,8.0,4.0,9.0,26.0,33,4.0,1.0,1.0,5,1.0,15.0,19.0,0.789,0.272,0.355,0.413,0.768,93.0,0.364,0.432,0.009,0.243,0.084,0.159,0.346
2019,2018-19,Antelope Valley,antelopevalley,joelamontjify,Joe Lamont,21,67,50,13.0,17.0,2.0,0.0,1.0,4.0,3.0,0.0,8.0,7.0,22,2.0,7.0,0.0,3,0.0,15.0,13.0,1.154,0.34,0.403,0.5,0.903,110.0,0.381,0.462,0.015,0.104,0.119,-0.015,1.143
2019,2018-19,Antelope Valley,antelopevalley,mannyalderete64wi,Manny Alderete,8,9,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.111,0.0,0.111,13.0,0.0,1.0,0.0,0.778,0.111,0.667,0.143
2019,2018-19,Antelope Valley,antelopevalley,michaelhaithxjjq,Michael Haith,27,93,84,14.0,23.0,5.0,2.0,2.0,20.0,2.0,0.0,5.0,23.0,38,2.0,1.0,1.0,9,2.0,20.0,19.0,1.053,0.274,0.323,0.56,0.883,107.0,0.35,0.429,0.022,0.247,0.054,0.193,0.217
2019,2018-19,Antelope Valley,antelopevalley,robertmendoza474y,Robert Mendoza,20,37,34,2.0,6.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,16.0,8,0.0,2.0,0.0,2,0.0,4.0,10.0,0.4,0.176,0.189,0.294,0.483,59.0,0.333,0.286,0.0,0.432,0.027,0.405,0.062
2019,2018-19,Antelope Valley,antelopevalley,wrenchperry3z6f,Wrench Perry,16,38,35,1.0,6.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,15.0,7,0.0,0.0,1.0,1,0.0,8.0,5.0,1.6,0.171,0.211,0.229,0.44,53.0,0.286,0.125,0.0,0.395,0.053,0.342,0.133
2019,2018-19,Antelope Valley,antelopevalley,wyatthendrieamjv,Wyatt Hendrie,38,166,144,32.0,59.0,10.0,10.0,2.0,26.0,14.0,2.0,16.0,23.0,95,4.0,1.0,1.0,22,0.0,26.0,35.0,0.743,0.41,0.476,0.812,1.288,157.0,0.475,0.39,0.012,0.139,0.096,0.043,0.696
2019,2018-19,Antelope Valley,antelopevalley,yormandiego7ynf,Yorman Diego,8,8,7,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1,1.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.143,0.25,0.143,0.393,48.0,0.5,1.0,0.0,0.625,0.0,0.625,0.0
2019,2018-19,Bakersfield,bakersfield,ashantiross5ddw,Ashanti Ross,42,200,173,40.0,51.0,4.0,3.0,0.0,20.0,31.0,6.0,16.0,23.0,61,8.0,2.0,1.0,7,1.0,56.0,32.0,1.75,0.295,0.375,0.393,0.768,93.0,0.338,0.533,0.0,0.115,0.08,0.035,0.696
2019,2018-19,Bakersfield,bakersfield,calebfreemankzc4,Caleb Freeman,5,9,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,1.0,0.0,0.0,0,0.0,1.0,3.0,0.333,0.0,0.111,0.0,0.111,13.0,0.0,0.0,0.0,0.444,0.0,0.444,0.0
2019,2018-19,Bakersfield,bakersfield,hectorruvalcabag9tb,Hector Ruvalcaba,31,134,120,20.0,41.0,5.0,0.0,0.0,19.0,4.0,2.0,7.0,6.0,46,2.0,2.0,3.0,5,4.0,29.0,40.0,0.725,0.342,0.373,0.425,0.798,97.0,0.35,0.4,0.0,0.045,0.052,-0.007,1.167
2019,2018-19,Bakersfield,bakersfield,hunteradams3sbi,Hunter Adams,23,102,93,15.0,29.0,5.0,1.0,2.0,17.0,0.0,0.0,6.0,17.0,42,1.0,2.0,0.0,8,1.0,21.0,25.0,0.84,0.312,0.353,0.538,0.891,108.0,0.365,0.382,0.02,0.167,0.059,0.108,0.353
2019,2018-19,Bakersfield,bakersfield,isaacramosyr3f,Isaac Ramos,13,28,21,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,3,1.0,0.0,0.0,0,0.0,8.0,6.0,1.333,0.143,0.357,0.143,0.5,61.0,0.167,0.3,0.0,0.107,0.214,-0.107,2.0
2019,2018-19,Bakersfield,bakersfield,jacobsanchezuw9x,Jacob Sanchez,21,54,42,12.0,9.0,1.0,2.0,0.0,10.0,3.0,0.0,8.0,9.0,14,1.0,1.0,2.0,3,0.0,13.0,13.0,1.0,0.214,0.333,0.405,0.738,90.0,0.257,0.667,0.0,0.167,0.148,0.019,0.889
2019,2018-19,Bakersfield,bakersfield,kamronwillmanaqer,Kamron Willman,41,186,155,26.0,48.0,7.0,2.0,4.0,29.0,5.0,3.0,20.0,30.0,71,7.0,3.0,1.0,13,2.0,31.0,41.0,0.756,0.31,0.403,0.542,0.945,115.0,0.361,0.31,0.022,0.161,0.108,0.053,0.667
2019,2018-19,Bakersfield,bakersfield,landnkaukswm3,Landn Kauk,33,142,129,19.0,37.0,7.0,0.0,0.0,16.0,2.0,1.0,10.0,17.0,44,1.0,1.0,1.0,7,0.0,22.0,51.0,0.431,0.287,0.338,0.395,0.733,89.0,0.327,0.396,0.0,0.12,0.07,0.05,0.588
2019,2018-19,Bakersfield,bakersfield,mattpattonyw2d,Matt Patton,31,116,100,18.0,24.0,7.0,1.0,2.0,12.0,8.0,0.0,11.0,22.0,39,1.0,2.0,2.0,10,4.0,25.0,29.0,0.862,0.24,0.31,0.49,0.8,97.0,0.282,0.471,0.017,0.19,0.095,0.095,0.5
2019,2018-19,Bakersfield,bakersfield,rhettgarrettfeoj,Rhett Garrett,6,8,8,2.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,2,0.0,0.0,0.0,0,0.0,2.0,1.0,2.0,0.25,0.25,0.25,0.5,61.0,0.4,1.0,0.0,0.375,0.0,0.375,0.0
2019,2018-19,Bakersfield,bakersfield,ryandickersonxhce,Ryan Dickerson,25,101,84,19.0,14.0,3.0,0.0,0.0,6.0,3.0,0.0,6.0,25.0,17,8.0,2.0,1.0,3,1.0,21.0,18.0,1.167,0.167,0.277,0.238,0.515,63.0,0.233,0.679,0.0,0.248,0.059,0.189,0.24
2019,2018-19,Bakersfield,bakersfield,sagevodarzl1,Sage Voda,35,124,112,20.0,30.0,7.0,7.0,1.0,20.0,6.0,0.0,8.0,36.0,54,2.0,2.0,0.0,15,1.0,23.0,20.0,1.15,0.268,0.323,0.616,0.939,114.0,0.387,0.487,0.008,0.29,0.065,0.225,0.222
2019,2018-19,Bakersfield,bakersfield,treyharmonbugm,Trey Harmon,39,166,149,25.0,41.0,14.0,1.0,4.0,35.0,1.0,2.0,11.0,28.0,69,3.0,1.0,2.0,19,1.0,27.0,51.0,0.529,0.275,0.331,0.591,0.922,112.0,0.311,0.412,0.024,0.169,0.066,0.103,0.393
2019,2018-19,Bakersfield,bakersfield,wesbradfordocyf,Wes Bradford,10,20,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0,0.0,0.0,0.0,0,0.0,8.0,2.0,4.0,0.0,0.05,0.0,0.05,6.0,0.0,1.0,0.0,0.4,0.05,0.35,0.125
2019,2018-19,Bakersfield,bakersfield,willreynolds8evc,Will Reynolds,31,128,113,21.0,27.0,6.0,0.0,1.0,11.0,4.0,6.0,11.0,17.0,36,3.0,0.0,1.0,7,1.0,38.0,27.0,1.407,0.239,0.32,0.381,0.701,85.0,0.271,0.5,0.008,0.133,0.086,0.047,0.647
2019,2018-19,Bakersfield,bakersfield,zachwilliamslfa4,Zach Williams,41,182,149,27.0,41.0,7.0,3.0,5.0,31.0,7.0,6.0,26.0,29.0,69,6.0,1.0,0.0,15,4.0,29.0,45.0,0.644,0.275,0.401,0.564,0.965,117.0,0.313,0.324,0.027,0.159,0.143,0.016,0.897
2019,2018-19,Barstow,barstow,adriantrujillolilw,Adrian Trujillo,38,167,136,28.0,40.0,1.0,1.0,0.0,28.0,4.0,0.0,27.0,18.0,43,3.0,0.0,1.0,2,3.0,41.0,28.0,1.464,0.294,0.419,0.331,0.75,91.0,0.336,0.4,0.0,0.108,0.162,-0.054,1.5
2019,2018-19,Barstow,barstow,alexpenabgbh,Alex Pena,17,40,36,6.0,14.0,1.0,0.0,0.0,10.0,0.0,0.0,4.0,8.0,15,0.0,0.0,0.0,1,0.0,6.0,4.0,1.5,0.389,0.45,0.444,0.894,109.0,0.5,0.333,0.0,0.2,0.1,0.1,0.5
2019,2018-19,Barstow,barstow,alfreddelsangrol2du,Alfred DelSangro,17,41,36,5.0,8.0,1.0,0.0,1.0,5.0,0.0,0.0,3.0,9.0,12,1.0,1.0,0.0,2,3.0,13.0,3.0,4.333,0.222,0.293,0.389,0.682,83.0,0.269,0.364,0.024,0.22,0.073,0.147,0.333
2019,2018-19,Barstow,barstow,dylanbradforden3m,Dylan Bradford,5,8,6,3.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,2,1.0,0.0,0.0,0,0.0,1.0,1.0,1.0,0.333,0.5,0.333,0.833,101.0,0.5,0.75,0.0,0.25,0.125,0.125,0.5
2019,2018-19,Barstow,barstow,evankerlinhpxy,Evan Kerlin,39,179,155,26.0,54.0,9.0,0.0,1.0,34.0,0.0,0.0,9.0,23.0,66,12.0,1.0,2.0,10,5.0,45.0,28.0,1.607,0.348,0.419,0.49,0.909,110.0,0.398,0.338,0.006,0.128,0.05,0.078,0.391
2019,2018-19,Barstow,barstow,georgehanachcd88,George Hanach,6,7,5,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2,0.0,0.0,0.0,0,0.0,2.0,0.0,,0.4,0.571,0.4,0.971,118.0,0.5,0.25,0.0,0.143,0.286,-0.143,2.0
2019,2018-19,Barstow,barstow,jackmclaughlineovu,Jack McLaughlin,38,158,144,22.0,38.0,10.0,0.0,3.0,25.0,0.0,1.0,11.0,20.0,57,0.0,1.0,2.0,13,4.0,41.0,41.0,1.0,0.264,0.31,0.486,0.796,97.0,0.285,0.413,0.019,0.127,0.07,0.057,0.55
2019,2018-19,Barstow,barstow,jasonkatz73rt,Jason Katz,20,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2019,2018-19,Barstow,barstow,jathansibalw0kw,Jathan Sibal,37,171,142,33.0,52.0,3.0,2.0,0.0,23.0,6.0,5.0,17.0,20.0,59,6.0,3.0,3.0,5,2.0,41.0,27.0,1.519,0.366,0.439,0.451,0.89,108.0,0.416,0.44,0.0,0.117,0.099,0.018,0.85
2019,2018-19,Barstow,barstow,joshtorrancezgtt,Josh Torrance,37,162,138,33.0,48.0,8.0,1.0,4.0,31.0,0.0,1.0,16.0,17.0,70,6.0,0.0,2.0,13,3.0,31.0,37.0,0.838,0.348,0.432,0.601,1.033,126.0,0.37,0.439,0.025,0.105,0.099,0.006,0.941
2019,2018-19,Barstow,barstow,judahwilburhqhe,Judah Wilbur,40,198,173,47.0,72.0,16.0,4.0,9.0,53.0,5.0,2.0,19.0,18.0,123,5.0,0.0,1.0,29,1.0,19.0,58.0,0.328,0.416,0.485,0.879,1.364,166.0,0.429,0.437,0.045,0.091,0.096,-0.005,1.056
