No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_njcaa_season,team_id,team_season
1,Kelly Starnes,OF,So,https://www.cccaasports.org/sports/bsb/2012-13/players/kellystarnesygh4,kellystarnesygh4,Los Medanos,2012-13,losmedanos,2013
6,Jimmy Gardner,INF/RHP,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/jimmygardnerfj0o,jimmygardnerfj0o,Los Medanos,2012-13,losmedanos,2013
15,Ryan Lacy,INF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/ryanlacyjf24,ryanlacyjf24,Los Medanos,2012-13,losmedanos,2013
4,Christian Kaplan,OF,So,https://www.cccaasports.org/sports/bsb/2012-13/players/christiankaplanypgp,christiankaplanypgp,Los Medanos,2012-13,losmedanos,2013
10,Matt Jacobson,OF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/mattjacobsonbu1w,mattjacobsonbu1w,Los Medanos,2012-13,losmedanos,2013
5,Chad Highberger,C/1B,So,https://www.cccaasports.org/sports/bsb/2012-13/players/chadhighberger7sru,chadhighberger7sru,Los Medanos,2012-13,losmedanos,2013
11,Will George,INF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/willgeorgejd80,willgeorgejd80,Los Medanos,2012-13,losmedanos,2013
2,Matt McHenry,INF,So,https://www.cccaasports.org/sports/bsb/2012-13/players/mattmchenrye2ow,mattmchenrye2ow,Los Medanos,2012-13,losmedanos,2013
29,Dylan Bezayiff,C,So,https://www.cccaasports.org/sports/bsb/2012-13/players/dylanbezayiff2nvp,dylanbezayiff2nvp,Los Medanos,2012-13,losmedanos,2013
22,Wyatt Foreman,C/1B,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/wyattforemanloz8,wyattforemanloz8,Los Medanos,2012-13,losmedanos,2013
7,Jose Arebalo,OF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/josearebalou7b8,josearebalou7b8,Los Medanos,2012-13,losmedanos,2013
12,Johnny Bloom,1B/RHP,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/johnnybloom2avk,johnnybloom2avk,Los Medanos,2012-13,losmedanos,2013
20,Nolan Roe,OF,So,https://www.cccaasports.org/sports/bsb/2012-13/players/nolanroe7kcw,nolanroe7kcw,Los Medanos,2012-13,losmedanos,2013
3,Alex Laidley,INF,So,https://www.cccaasports.org/sports/bsb/2012-13/players/alexlaidley3ec0,alexlaidley3ec0,Los Medanos,2012-13,losmedanos,2013
30,Eric Sickles,OF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/ericsicklescmk5,ericsicklescmk5,Los Medanos,2012-13,losmedanos,2013
17,Ben Polansky,RHP/UTL,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/benpolanskynbov,benpolanskynbov,Los Medanos,2012-13,losmedanos,2013
