No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_njcaa_season,team_id,team_season
2,Troy Viola,IF,So,https://www.cccaasports.org/sports/bsb/2017-18/players/troyviolahj9q,troyviolahj9q,Glendale,2017-18,glendale,2018
14,Tom Tabak,OF,Fr,https://www.cccaasports.org/sports/bsb/2017-18/players/tomtabak0o07,tomtabak0o07,Glendale,2017-18,glendale,2018
5,Brandon Lewis,OF,Fr,https://www.cccaasports.org/sports/bsb/2017-18/players/brandonlewisr65i,brandonlewisr65i,Glendale,2017-18,glendale,2018
8,Jacob Gribbin,OF,So,https://www.cccaasports.org/sports/bsb/2017-18/players/jacobgribbino0vb,jacobgribbino0vb,Glendale,2017-18,glendale,2018
25,Grant Mona,INF,So,https://www.cccaasports.org/sports/bsb/2017-18/players/grantmonar8ye,grantmonar8ye,Glendale,2017-18,glendale,2018
37,Thad Wilson,OF,So,https://www.cccaasports.org/sports/bsb/2017-18/players/thadwilsongak2,thadwilsongak2,Glendale,2017-18,glendale,2018
9,Lucas Sakay,INF,Fr,https://www.cccaasports.org/sports/bsb/2017-18/players/lucassakay2n91,lucassakay2n91,Glendale,2017-18,glendale,2018
35,Jake Selco,IF,So,https://www.cccaasports.org/sports/bsb/2017-18/players/jakeselcoe4fx,jakeselcoe4fx,Glendale,2017-18,glendale,2018
22,Konner Piotto,C,So,https://www.cccaasports.org/sports/bsb/2017-18/players/konnerpiottovf2q,konnerpiottovf2q,Glendale,2017-18,glendale,2018
4,Tony LaPorte,C,So,https://www.cccaasports.org/sports/bsb/2017-18/players/tonylaporteeyoq,tonylaporteeyoq,Glendale,2017-18,glendale,2018
34,Andrew Tinoco,INF,Fr,https://www.cccaasports.org/sports/bsb/2017-18/players/andrewtinocotyzw,andrewtinocotyzw,Glendale,2017-18,glendale,2018
43,Mitchell Rathbun,INF,Fr,https://www.cccaasports.org/sports/bsb/2017-18/players/mitchellrathbuntbg2,mitchellrathbuntbg2,Glendale,2017-18,glendale,2018
15,Andrew Alvarez,INF,Fr,https://www.cccaasports.org/sports/bsb/2017-18/players/andrewalvarezmt3m,andrewalvarezmt3m,Glendale,2017-18,glendale,2018
19,Sean Kretz,LHP/1B,Fr,https://www.cccaasports.org/sports/bsb/2017-18/players/seankretz37ex,seankretz37ex,Glendale,2017-18,glendale,2018
24,Fernando Rosales,OF,So,https://www.cccaasports.org/sports/bsb/2017-18/players/fernandorosalest6go,fernandorosalest6go,Glendale,2017-18,glendale,2018
11,Tyree Burns,OF,So,https://www.cccaasports.org/sports/bsb/2017-18/players/tyreeburnsdwpy,tyreeburnsdwpy,Glendale,2017-18,glendale,2018
16,Tyler Greene,OF,Fr,https://www.cccaasports.org/sports/bsb/2017-18/players/tylergreenew5rk,tylergreenew5rk,Glendale,2017-18,glendale,2018
3,Alex Mills,UTL,Fr,https://www.cccaasports.org/sports/bsb/2017-18/players/alexmills45a0,alexmills45a0,Glendale,2017-18,glendale,2018
7,Cameron Gaskill,RHP,Fr,https://www.cccaasports.org/sports/bsb/2017-18/players/camerongaskillsv3x,camerongaskillsv3x,Glendale,2017-18,glendale,2018
12,Kevin Holcomb,RHP,Fr,https://www.cccaasports.org/sports/bsb/2017-18/players/kevinholcombvtar,kevinholcombvtar,Glendale,2017-18,glendale,2018
