No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_njcaa_season,team_id,team_season
22,Jared Jackson,INF,So,https://www.cccaasports.org/sports/bsb/2019-20/players/jaredjackson97lu,jaredjackson97lu,Contra Costa,2019-20,contracosta,2020
10,Ben Jungbluth,C,So,https://www.cccaasports.org/sports/bsb/2019-20/players/benjungbluthh0s3,benjungbluthh0s3,Contra Costa,2019-20,contracosta,2020
15,Khalid Johnson,OF,So,https://www.cccaasports.org/sports/bsb/2019-20/players/khalidjohnsonqz0q,khalidjohnsonqz0q,Contra Costa,2019-20,contracosta,2020
7,Robert Brue,C,So,https://www.cccaasports.org/sports/bsb/2019-20/players/robertbruepvta,robertbruepvta,Contra Costa,2019-20,contracosta,2020
1,Dareon Mickell,INF,So,https://www.cccaasports.org/sports/bsb/2019-20/players/dareonmickell9536,dareonmickell9536,Contra Costa,2019-20,contracosta,2020
4,Fernando Duenas,INF,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/fernandoduenas93sk,fernandoduenas93sk,Contra Costa,2019-20,contracosta,2020
24,Rob Swanson,OF,So,https://www.cccaasports.org/sports/bsb/2019-20/players/robswanson9kqg,robswanson9kqg,Contra Costa,2019-20,contracosta,2020
26,London Penland,INF,So,https://www.cccaasports.org/sports/bsb/2019-20/players/londonpenlandzcim,londonpenlandzcim,Contra Costa,2019-20,contracosta,2020
25,Miles Russell,OF,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/milesrussellbchw,milesrussellbchw,Contra Costa,2019-20,contracosta,2020
20,Kevon Garrison,INF/LHP,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/kevongarrisonla4j,kevongarrisonla4j,Contra Costa,2019-20,contracosta,2020
11,Ike Brown,INF,So,https://www.cccaasports.org/sports/bsb/2019-20/players/ikebrownae0n,ikebrownae0n,Contra Costa,2019-20,contracosta,2020
13,Isaiah Fuller,OF,So,https://www.cccaasports.org/sports/bsb/2019-20/players/isaiahfullerl922,isaiahfullerl922,Contra Costa,2019-20,contracosta,2020
8,Noah Lewis,OF,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/noahlewiss9ek,noahlewiss9ek,Contra Costa,2019-20,contracosta,2020
9,Josh Fairchild,INF,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/joshfairchild37mn,joshfairchild37mn,Contra Costa,2019-20,contracosta,2020
16,Matt Wise,INF,So,https://www.cccaasports.org/sports/bsb/2019-20/players/mattwise06s0,mattwise06s0,Contra Costa,2019-20,contracosta,2020
12,Isaac Reynolds,INF/RHP,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/isaacreynolds6pmy,isaacreynolds6pmy,Contra Costa,2019-20,contracosta,2020
19,Reed Suess,INF,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/reedsuess9na3,reedsuess9na3,Contra Costa,2019-20,contracosta,2020
32,Alex Wiley,OF,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/alexwileyajej,alexwileyajej,Contra Costa,2019-20,contracosta,2020
33,William Robinson,INF,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/williamrobinsonslhf,williamrobinsonslhf,Contra Costa,2019-20,contracosta,2020
17,Tyree Harris,1B,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/tyreeharrisrpwt,tyreeharrisrpwt,Contra Costa,2019-20,contracosta,2020
2,Cole Santos,OF/LHP,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/colesantoss1mf,colesantoss1mf,Contra Costa,2019-20,contracosta,2020
6,Cameron Howard,OF,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/cameronhowardhvqu,cameronhowardhvqu,Contra Costa,2019-20,contracosta,2020
