No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_njcaa_season,team_id,team_season
22,Nathan Jessell,IF,Fr.,https://www.cccaasports.org/sports/bsb/2020-21/players/nathanjesselltrd7,nathanjesselltrd7,Solano,2020-21,solano,2021
6,Shane Martin,OF/C,Fr.,https://www.cccaasports.org/sports/bsb/2020-21/players/shanemartin56wz,shanemartin56wz,Solano,2020-21,solano,2021
4,Victor Vega,IF,Fr.,https://www.cccaasports.org/sports/bsb/2020-21/players/victorvegakys7,victorvegakys7,Solano,2020-21,solano,2021
7,Brandon Herter,OF,Fr.,https://www.cccaasports.org/sports/bsb/2020-21/players/brandonherterm40v,brandonherterm40v,Solano,2020-21,solano,2021
24,Leon Ancheta-Garcia,IF,Fr.,https://www.cccaasports.org/sports/bsb/2020-21/players/leonanchetagarciaw6yf,leonanchetagarciaw6yf,Solano,2020-21,solano,2021
1,Dylan Lamb,OF,Fr.,https://www.cccaasports.org/sports/bsb/2020-21/players/dylanlambbg9a,dylanlambbg9a,Solano,2020-21,solano,2021
18,Eli De Guzman,3B,Fr.,https://www.cccaasports.org/sports/bsb/2020-21/players/elideguzmansfnw,elideguzmansfnw,Solano,2020-21,solano,2021
13,Cameron Martin,OF,Fr.,https://www.cccaasports.org/sports/bsb/2020-21/players/cameronmartintt1i,cameronmartintt1i,Solano,2020-21,solano,2021
5,Dimitri McLen,OF,Fr.,https://www.cccaasports.org/sports/bsb/2020-21/players/dimitrimclen0slp,dimitrimclen0slp,Solano,2020-21,solano,2021
14,Jimmy Larson,OF,Fr.,https://www.cccaasports.org/sports/bsb/2020-21/players/jimmylarson65x1,jimmylarson65x1,Solano,2020-21,solano,2021
8,Joey Holecek,IF,Fr.,https://www.cccaasports.org/sports/bsb/2020-21/players/joeyholecekgzed,joeyholecekgzed,Solano,2020-21,solano,2021
9,Jason Pridy,IF,Fr.,https://www.cccaasports.org/sports/bsb/2020-21/players/jasonpridyjrfv,jasonpridyjrfv,Solano,2020-21,solano,2021
23,Zion Judkins,1B,Fr.,https://www.cccaasports.org/sports/bsb/2020-21/players/zionjudkins0j8n,zionjudkins0j8n,Solano,2020-21,solano,2021
3,Anthony Coralles,C,Fr.,https://www.cccaasports.org/sports/bsb/2020-21/players/anthonycorallesvd2x,anthonycorallesvd2x,Solano,2020-21,solano,2021
21,Richard Mealey,RHP/IF,Fr.,https://www.cccaasports.org/sports/bsb/2020-21/players/richardmealey9zaq,richardmealey9zaq,Solano,2020-21,solano,2021
29,David Reckers,RHP/1B,So.,https://www.cccaasports.org/sports/bsb/2020-21/players/davidreckersyeno,davidreckersyeno,Solano,2020-21,solano,2021
10,Gabe Cornejo,C,Fr.,https://www.cccaasports.org/sports/bsb/2020-21/players/gabecornejoyi2x,gabecornejoyi2x,Solano,2020-21,solano,2021
