No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_njcaa_season,team_id,team_season
8,Junior Coleman,OF,So.,https://www.cccaasports.org/sports/bsb/2018-19/players/juniorcolemansbhj,juniorcolemansbhj,Riverside,2018-19,riverside,2019
1,Ulises Caballero,OF,So.,https://www.cccaasports.org/sports/bsb/2018-19/players/ulisescaballerojs1y,ulisescaballerojs1y,Riverside,2018-19,riverside,2019
5,Matthew Happ,IF,So.,https://www.cccaasports.org/sports/bsb/2018-19/players/matthewhappqxp3,matthewhappqxp3,Riverside,2018-19,riverside,2019
24,Mathew Ivancich,IF,Fr.,https://www.cccaasports.org/sports/bsb/2018-19/players/mathewivancichcce1,mathewivancichcce1,Riverside,2018-19,riverside,2019
19,Joseph Hodapp,OF,So.,https://www.cccaasports.org/sports/bsb/2018-19/players/josephhodapp1dnb,josephhodapp1dnb,Riverside,2018-19,riverside,2019
23,Alex Moreno,IF,Fr.,https://www.cccaasports.org/sports/bsb/2018-19/players/alexmoreno2rcf,alexmoreno2rcf,Riverside,2018-19,riverside,2019
29,Angel Mendoza,C,Fr.,https://www.cccaasports.org/sports/bsb/2018-19/players/angelmendozatqmx,angelmendozatqmx,Riverside,2018-19,riverside,2019
3,Steve Ramirez,C,Fr.,https://www.cccaasports.org/sports/bsb/2018-19/players/steveramirezqq5i,steveramirezqq5i,Riverside,2018-19,riverside,2019
32,Andrew Talkington,1B,So.,https://www.cccaasports.org/sports/bsb/2018-19/players/andrewtalkingtoniyzt,andrewtalkingtoniyzt,Riverside,2018-19,riverside,2019
2,Dylan Morace,IF,Fr.,https://www.cccaasports.org/sports/bsb/2018-19/players/dylanmoraceuafa,dylanmoraceuafa,Riverside,2018-19,riverside,2019
7,Kase Warner,OF,So.,https://www.cccaasports.org/sports/bsb/2018-19/players/kasewarner2mc6,kasewarner2mc6,Riverside,2018-19,riverside,2019
18,Jonathan Ho,UTL,Fr.,https://www.cccaasports.org/sports/bsb/2018-19/players/jonathanho3h8b,jonathanho3h8b,Riverside,2018-19,riverside,2019
4,Jack Drury,UTL,Fr.,https://www.cccaasports.org/sports/bsb/2018-19/players/jackdruryypdh,jackdruryypdh,Riverside,2018-19,riverside,2019
30,Joseph Ramirez,C,Fr.,https://www.cccaasports.org/sports/bsb/2018-19/players/josephramirezmf69,josephramirezmf69,Riverside,2018-19,riverside,2019
14,Raymond Rabago,UTL,Fr.,https://www.cccaasports.org/sports/bsb/2018-19/players/raymondrabago9jl8,raymondrabago9jl8,Riverside,2018-19,riverside,2019
6,Cameron English,UTL,Fr.,https://www.cccaasports.org/sports/bsb/2018-19/players/cameronenglishofrl,cameronenglishofrl,Riverside,2018-19,riverside,2019
