No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_njcaa_season,team_id,team_season
2,Jason Fletcher,P/OF,So,https://www.cccaasports.org/sports/bsb/2012-13/players/jasonfletcher2d2y,jasonfletcher2d2y,American River,2012-13,americanriver,2013
16,Andrew Lojewski,OF,So,https://www.cccaasports.org/sports/bsb/2012-13/players/andrewlojewskijr98,andrewlojewskijr98,American River,2012-13,americanriver,2013
9,Greg Harris,OF,So,https://www.cccaasports.org/sports/bsb/2012-13/players/gregharrisy201,gregharrisy201,American River,2012-13,americanriver,2013
21,Cameron Bennett,SS,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/cameronbennett21q1,cameronbennett21q1,American River,2012-13,americanriver,2013
5,Jon Vierra,INF,So,https://www.cccaasports.org/sports/bsb/2012-13/players/jonvierrafyb7,jonvierrafyb7,American River,2012-13,americanriver,2013
23,Matt Piombo,C,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/mattpiombosn0d,mattpiombosn0d,American River,2012-13,americanriver,2013
1,Joe Williams,OF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/joewilliamsboiu,joewilliamsboiu,American River,2012-13,americanriver,2013
25,Cody Lommori,1B,So,https://www.cccaasports.org/sports/bsb/2012-13/players/codylommorinp5l,codylommorinp5l,American River,2012-13,americanriver,2013
22,David Cooley,INF,So,https://www.cccaasports.org/sports/bsb/2012-13/players/davidcooley1yqd,davidcooley1yqd,American River,2012-13,americanriver,2013
19,Dalton Devries,1B,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/daltondevrieszp8f,daltondevrieszp8f,American River,2012-13,americanriver,2013
20,Wade Brill,C,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/wadebrillh9ag,wadebrillh9ag,American River,2012-13,americanriver,2013
41,David Wieldraayer,OF,So,https://www.cccaasports.org/sports/bsb/2012-13/players/davidwieldraayervua8,davidwieldraayervua8,American River,2012-13,americanriver,2013
10,Josh Hilburn,OF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/joshhilburneyvf,joshhilburneyvf,American River,2012-13,americanriver,2013
15,Matt Young,2B/OF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/mattyoungures,mattyoungures,American River,2012-13,americanriver,2013
24,Cole Ebner,1B,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/coleebnerbkus,coleebnerbkus,American River,2012-13,americanriver,2013
7,Kelcey Wirick,2B,So,https://www.cccaasports.org/sports/bsb/2012-13/players/kelceywirick0fbh,kelceywirick0fbh,American River,2012-13,americanriver,2013
55,Spencer Shank,3B,So,https://www.cccaasports.org/sports/bsb/2012-13/players/spencershankwb09,spencershankwb09,American River,2012-13,americanriver,2013
36,Shane Rae,1B,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/shanerae4zip,shanerae4zip,American River,2012-13,americanriver,2013
17,Tyler Smith,OF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/tylersmithp5st,tylersmithp5st,American River,2012-13,americanriver,2013
