No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_njcaa_season,team_id,team_season
1,Joshua Hernandez,OF,So.,https://www.cccaasports.org/sports/bsb/2019-20/players/joshuahernandeznagr,joshuahernandeznagr,Desert,2019-20,desert,2020
5,Christopher Burke,2B,So.,https://www.cccaasports.org/sports/bsb/2019-20/players/christopherburkehncw,christopherburkehncw,Desert,2019-20,desert,2020
34,Mario Ramirez,1B,So.,https://www.cccaasports.org/sports/bsb/2019-20/players/marioramirez5445,marioramirez5445,Desert,2019-20,desert,2020
33,Spencer Dickinson,3B,Fr.,https://www.cccaasports.org/sports/bsb/2019-20/players/spencerdickinson42lr,spencerdickinson42lr,Desert,2019-20,desert,2020
6,Phillip Dimas,SS,So.,https://www.cccaasports.org/sports/bsb/2019-20/players/phillipdimas98la,phillipdimas98la,Desert,2019-20,desert,2020
21,Brandon Zwiener,1B,So.,https://www.cccaasports.org/sports/bsb/2019-20/players/brandonzwiener7220,brandonzwiener7220,Desert,2019-20,desert,2020
25,Clayton Smith,OF,Fr.,https://www.cccaasports.org/sports/bsb/2019-20/players/claytonsmithqyql,claytonsmithqyql,Desert,2019-20,desert,2020
28,Bryce Osman,OF,So.,https://www.cccaasports.org/sports/bsb/2019-20/players/bryceosmanh4br,bryceosmanh4br,Desert,2019-20,desert,2020
20,Trey Ladner,C,So.,https://www.cccaasports.org/sports/bsb/2019-20/players/treyladner3vnr,treyladner3vnr,Desert,2019-20,desert,2020
35,Carlos Munoz,1B,Fr.,https://www.cccaasports.org/sports/bsb/2019-20/players/carlosmunozqg95,carlosmunozqg95,Desert,2019-20,desert,2020
13,Jamieson Gateb,OF,Fr.,https://www.cccaasports.org/sports/bsb/2019-20/players/jamiesongateb0bz5,jamiesongateb0bz5,Desert,2019-20,desert,2020
18,Taishin Matsushita,IN,Fr.,https://www.cccaasports.org/sports/bsb/2019-20/players/taishinmatsushita4bzs,taishinmatsushita4bzs,Desert,2019-20,desert,2020
14,Kentaro Yoshida,C,Fr.,https://www.cccaasports.org/sports/bsb/2019-20/players/kentaroyoshidav3cz,kentaroyoshidav3cz,Desert,2019-20,desert,2020
11,Harrison Nation,C,So.,https://www.cccaasports.org/sports/bsb/2019-20/players/harrisonnationcb21,harrisonnationcb21,Desert,2019-20,desert,2020
7,Damion Webster,2B,So.,https://www.cccaasports.org/sports/bsb/2019-20/players/damionwebster0m9f,damionwebster0m9f,Desert,2019-20,desert,2020
