No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_njcaa_season,team_id,team_season
3,Poldo Gil,P/INF,Fr,https://www.cccaasports.org/sports/bsb/2014-15/players/poldogilpk69,poldogilpk69,Imperial Valley,2014-15,imperialvalley,2015
7,Rafael Alvarez,P/INF,Fr,https://www.cccaasports.org/sports/bsb/2014-15/players/rafaelalvarez5pwl,rafaelalvarez5pwl,Imperial Valley,2014-15,imperialvalley,2015
5,Steven Panela,P/INF,Fr,https://www.cccaasports.org/sports/bsb/2014-15/players/stevenpanelawwkw,stevenpanelawwkw,Imperial Valley,2014-15,imperialvalley,2015
28,Jesse Castellanos,P/OF,Fr,https://www.cccaasports.org/sports/bsb/2014-15/players/jessecastellanos0o2x,jessecastellanos0o2x,Imperial Valley,2014-15,imperialvalley,2015
4,Jared Espnoza,OF,So,https://www.cccaasports.org/sports/bsb/2014-15/players/jaredespnozatk09,jaredespnozatk09,Imperial Valley,2014-15,imperialvalley,2015
12,Andrew Sotelo,OF,Fr,https://www.cccaasports.org/sports/bsb/2014-15/players/andrewsotelo6i6a,andrewsotelo6i6a,Imperial Valley,2014-15,imperialvalley,2015
1,Gio Leon,INF,So,https://www.cccaasports.org/sports/bsb/2014-15/players/gioleonw9pn,gioleonw9pn,Imperial Valley,2014-15,imperialvalley,2015
13,Aaron Mamer,C,Fr,https://www.cccaasports.org/sports/bsb/2014-15/players/aaronmamergx3t,aaronmamergx3t,Imperial Valley,2014-15,imperialvalley,2015
8,Joshua Morales,OF,Fr,https://www.cccaasports.org/sports/bsb/2014-15/players/joshuamorales8eyh,joshuamorales8eyh,Imperial Valley,2014-15,imperialvalley,2015
2,Alan Lizarraga,P/OF,So,https://www.cccaasports.org/sports/bsb/2014-15/players/alanlizarraga7fdz,alanlizarraga7fdz,Imperial Valley,2014-15,imperialvalley,2015
15,Javier Vasquez,INF,Fr,https://www.cccaasports.org/sports/bsb/2014-15/players/javiervasquezgs6o,javiervasquezgs6o,Imperial Valley,2014-15,imperialvalley,2015
14,Christian Navarrete,INF,Fr,https://www.cccaasports.org/sports/bsb/2014-15/players/christiannavarretefofv,christiannavarretefofv,Imperial Valley,2014-15,imperialvalley,2015
20,Hector Mellos,OF,Fr,https://www.cccaasports.org/sports/bsb/2014-15/players/hectormellosfr4r,hectormellosfr4r,Imperial Valley,2014-15,imperialvalley,2015
16,Alexander Arreola,P/INF,Fr,https://www.cccaasports.org/sports/bsb/2014-15/players/alexanderarreola4t85,alexanderarreola4t85,Imperial Valley,2014-15,imperialvalley,2015
23,Raul Carrillo,INF,Fr,https://www.cccaasports.org/sports/bsb/2014-15/players/raulcarrillotrk3,raulcarrillotrk3,Imperial Valley,2014-15,imperialvalley,2015
6,Fernando Sanchez,INF,Fr,https://www.cccaasports.org/sports/bsb/2014-15/players/fernandosanchezagf5,fernandosanchezagf5,Imperial Valley,2014-15,imperialvalley,2015
18,Joshua Reyes,P/OF,Fr,https://www.cccaasports.org/sports/bsb/2014-15/players/joshuareyest410,joshuareyest410,Imperial Valley,2014-15,imperialvalley,2015
11,Raymond Ayon,P/INF,So,https://www.cccaasports.org/sports/bsb/2014-15/players/raymondayonxfyy,raymondayonxfyy,Imperial Valley,2014-15,imperialvalley,2015
17,Dominic Paramo,INF,So,https://www.cccaasports.org/sports/bsb/2014-15/players/dominicparamojnia,dominicparamojnia,Imperial Valley,2014-15,imperialvalley,2015
26,Martin Gomez,C,Fr,https://www.cccaasports.org/sports/bsb/2014-15/players/martingomez3p26,martingomez3p26,Imperial Valley,2014-15,imperialvalley,2015
22,Michael Leyvas,INF,So,https://www.cccaasports.org/sports/bsb/2014-15/players/michaelleyvas2hqc,michaelleyvas2hqc,Imperial Valley,2014-15,imperialvalley,2015
