No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_njcaa_season,team_id,team_season
2,Justin Summers,INF,So,https://www.cccaasports.org/sports/bsb/2017-18/players/justinsummers2hi4,justinsummers2hi4,Contra Costa,2017-18,contracosta,2018
5,Mychael Jamison,OF,Fr,https://www.cccaasports.org/sports/bsb/2017-18/players/mychaeljamisonxlh5,mychaeljamisonxlh5,Contra Costa,2017-18,contracosta,2018
20,Jared Jackson,INF,Fr,https://www.cccaasports.org/sports/bsb/2017-18/players/jaredjackson48jg,jaredjackson48jg,Contra Costa,2017-18,contracosta,2018
24,Wesley Galloway,OF,So,https://www.cccaasports.org/sports/bsb/2017-18/players/wesleygalloway67g3,wesleygalloway67g3,Contra Costa,2017-18,contracosta,2018
15,London Penland,INF,Fr,https://www.cccaasports.org/sports/bsb/2017-18/players/londonpenlandb113,londonpenlandb113,Contra Costa,2017-18,contracosta,2018
7,Dylan Wilson,OF/P,So,https://www.cccaasports.org/sports/bsb/2017-18/players/dylanwilsonieoo,dylanwilsonieoo,Contra Costa,2017-18,contracosta,2018
25,Tyler Brown,INF,So,https://www.cccaasports.org/sports/bsb/2017-18/players/tylerbrown0a8b,tylerbrown0a8b,Contra Costa,2017-18,contracosta,2018
30,Tyler Winston,C/OF,So,https://www.cccaasports.org/sports/bsb/2017-18/players/tylerwinstonohbt,tylerwinstonohbt,Contra Costa,2017-18,contracosta,2018
6,Max Burdox,INF,Fr,https://www.cccaasports.org/sports/bsb/2017-18/players/maxburdox6n13,maxburdox6n13,Contra Costa,2017-18,contracosta,2018
3,Antonio Nobriga,INF,So,https://www.cccaasports.org/sports/bsb/2017-18/players/antonionobriga7wlu,antonionobriga7wlu,Contra Costa,2017-18,contracosta,2018
9,Andrew Gaskin,OF,Fr,https://www.cccaasports.org/sports/bsb/2017-18/players/andrewgaskin9pry,andrewgaskin9pry,Contra Costa,2017-18,contracosta,2018
28,Jayson Summers,INF,So,https://www.cccaasports.org/sports/bsb/2017-18/players/jaysonsummerseeru,jaysonsummerseeru,Contra Costa,2017-18,contracosta,2018
11,Tony Treat,C,Fr,https://www.cccaasports.org/sports/bsb/2017-18/players/tonytreatkqpl,tonytreatkqpl,Contra Costa,2017-18,contracosta,2018
14,Robert Swanson,OF,Fr,https://www.cccaasports.org/sports/bsb/2017-18/players/robertswanson26rn,robertswanson26rn,Contra Costa,2017-18,contracosta,2018
33,Brayden Huckaby,C,Fr,https://www.cccaasports.org/sports/bsb/2017-18/players/braydenhuckaby8am4,braydenhuckaby8am4,Contra Costa,2017-18,contracosta,2018
12,Dylan Neilsen,INF,Fr,https://www.cccaasports.org/sports/bsb/2017-18/players/dylanneilsenndr1,dylanneilsenndr1,Contra Costa,2017-18,contracosta,2018
27,Isiah Fuller,OF,Fr,https://www.cccaasports.org/sports/bsb/2017-18/players/isiahfullerti1k,isiahfullerti1k,Contra Costa,2017-18,contracosta,2018
17,Luis Rosas,INF,Fr,https://www.cccaasports.org/sports/bsb/2017-18/players/luisrosasiddm,luisrosasiddm,Contra Costa,2017-18,contracosta,2018
29,Rito Gomez,C,Fr,https://www.cccaasports.org/sports/bsb/2017-18/players/ritogomezv6qp,ritogomezv6qp,Contra Costa,2017-18,contracosta,2018
8,Jake Dent,RHP,So,https://www.cccaasports.org/sports/bsb/2017-18/players/jakedentons3,jakedentons3,Contra Costa,2017-18,contracosta,2018
