No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_njcaa_season,team_id,team_season
8,Marcos Campos,OF/INF,Sophomore,https://www.cccaasports.org/sports/bsb/2016-17/players/marcoscampos7wpn,marcoscampos7wpn,Citrus,2016-17,citrus,2017
20,Donovyn Curiel,INF,Freshman,https://www.cccaasports.org/sports/bsb/2016-17/players/donovyncurielqq31,donovyncurielqq31,Citrus,2016-17,citrus,2017
26,Kristian Scott,INF,Freshman,https://www.cccaasports.org/sports/bsb/2016-17/players/kristianscottxk77,kristianscottxk77,Citrus,2016-17,citrus,2017
19,Benjamin Aguilera,OF,Freshman,https://www.cccaasports.org/sports/bsb/2016-17/players/benjaminaguilerawjgv,benjaminaguilerawjgv,Citrus,2016-17,citrus,2017
1,Kyosuke Ushimaru,OF,Sophomore,https://www.cccaasports.org/sports/bsb/2016-17/players/kyosukeushimarutfvy,kyosukeushimarutfvy,Citrus,2016-17,citrus,2017
14,Andre Flores,1B,Freshman,https://www.cccaasports.org/sports/bsb/2016-17/players/andreflorest1vi,andreflorest1vi,Citrus,2016-17,citrus,2017
9,Jordan Achay,C,Sophomore,https://www.cccaasports.org/sports/bsb/2016-17/players/jordanachay1mru,jordanachay1mru,Citrus,2016-17,citrus,2017
3,Jesse Villalobos,OF,Freshman,https://www.cccaasports.org/sports/bsb/2016-17/players/jessevillalobosbeja,jessevillalobosbeja,Citrus,2016-17,citrus,2017
7,Jacob Gafford,OF,Sophomore,https://www.cccaasports.org/sports/bsb/2016-17/players/jacobgafford7g62,jacobgafford7g62,Citrus,2016-17,citrus,2017
4,Hiroshi Ishiwatari,INF,Sophomore,https://www.cccaasports.org/sports/bsb/2016-17/players/hiroshiishiwatarikoog,hiroshiishiwatarikoog,Citrus,2016-17,citrus,2017
28,Isaiah Montoya,INF,Freshman,https://www.cccaasports.org/sports/bsb/2016-17/players/isaiahmontoya5vv5,isaiahmontoya5vv5,Citrus,2016-17,citrus,2017
6,Garrett Barnes,OF,Sophomore,https://www.cccaasports.org/sports/bsb/2016-17/players/garrettbarnesof2o,garrettbarnesof2o,Citrus,2016-17,citrus,2017
27,Dominic Baca,1B,Sophomore,https://www.cccaasports.org/sports/bsb/2016-17/players/dominicbaca9p3y,dominicbaca9p3y,Citrus,2016-17,citrus,2017
35,Oscar Mejia Jr.,OF,Freshman,https://www.cccaasports.org/sports/bsb/2016-17/players/oscarmejiajriyxj,oscarmejiajriyxj,Citrus,2016-17,citrus,2017
2,Daniel Escobedo,C,Sophomore,https://www.cccaasports.org/sports/bsb/2016-17/players/danielescobedoxl1s,danielescobedoxl1s,Citrus,2016-17,citrus,2017
18,Alejandro Orellana,1B,Freshman,https://www.cccaasports.org/sports/bsb/2016-17/players/alejandroorellanad5q9,alejandroorellanad5q9,Citrus,2016-17,citrus,2017
17,Shota Usuda,INF,Freshman,https://www.cccaasports.org/sports/bsb/2016-17/players/shotausuda5l9i,shotausuda5l9i,Citrus,2016-17,citrus,2017
16,Grant Ponder,RHP,Sophomore,https://www.cccaasports.org/sports/bsb/2016-17/players/grantponderrb0l,grantponderrb0l,Citrus,2016-17,citrus,2017
