No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_njcaa_season,team_id,team_season
13,Jake Anderson,1B,So,https://www.cccaasports.org/sports/bsb/2017-18/players/jakeandersonuvbb,jakeandersonuvbb,Fullerton,2017-18,fullerton,2018
24,Ryan Aguirre,2B,So,https://www.cccaasports.org/sports/bsb/2017-18/players/ryanaguirreara3,ryanaguirreara3,Fullerton,2017-18,fullerton,2018
2,Thomas Delgadillo,OF,So,https://www.cccaasports.org/sports/bsb/2017-18/players/thomasdelgadillouby2,thomasdelgadillouby2,Fullerton,2017-18,fullerton,2018
27,Monte Montenegro,OF,Fr,https://www.cccaasports.org/sports/bsb/2017-18/players/montemontenegrod523,montemontenegrod523,Fullerton,2017-18,fullerton,2018
21,Chase Kerr,OF,So,https://www.cccaasports.org/sports/bsb/2017-18/players/chasekerrr5pd,chasekerrr5pd,Fullerton,2017-18,fullerton,2018
31,Ivan Ramos,IF,So,https://www.cccaasports.org/sports/bsb/2017-18/players/ivanramos9na6,ivanramos9na6,Fullerton,2017-18,fullerton,2018
1,Angel Lopez,OF,Fr,https://www.cccaasports.org/sports/bsb/2017-18/players/angellopezi2ei,angellopezi2ei,Fullerton,2017-18,fullerton,2018
33,Jesse Hayes,C,So,https://www.cccaasports.org/sports/bsb/2017-18/players/jessehayesru1w,jessehayesru1w,Fullerton,2017-18,fullerton,2018
35,Josh McIntyre,OF,So,https://www.cccaasports.org/sports/bsb/2017-18/players/joshmcintyreydku,joshmcintyreydku,Fullerton,2017-18,fullerton,2018
9,Ryan Stephens,IF,Fr,https://www.cccaasports.org/sports/bsb/2017-18/players/ryanstephensy1k7,ryanstephensy1k7,Fullerton,2017-18,fullerton,2018
28,Tate Brock,C,So,https://www.cccaasports.org/sports/bsb/2017-18/players/tatebrockdv18,tatebrockdv18,Fullerton,2017-18,fullerton,2018
6,Jake Hall,SS,Fr,https://www.cccaasports.org/sports/bsb/2017-18/players/jakehalll21x,jakehalll21x,Fullerton,2017-18,fullerton,2018
18,Jake Bryant,1B,So,https://www.cccaasports.org/sports/bsb/2017-18/players/jakebryantfp6r,jakebryantfp6r,Fullerton,2017-18,fullerton,2018
3,Tyler Becker,SS,Fr,https://www.cccaasports.org/sports/bsb/2017-18/players/tylerbeckerm4zd,tylerbeckerm4zd,Fullerton,2017-18,fullerton,2018
4,PJ Gordon,2B,Fr,https://www.cccaasports.org/sports/bsb/2017-18/players/pjgordon1py4,pjgordon1py4,Fullerton,2017-18,fullerton,2018
16,Ryan Penalber,C,Fr,https://www.cccaasports.org/sports/bsb/2017-18/players/ryanpenalberhhfi,ryanpenalberhhfi,Fullerton,2017-18,fullerton,2018
23,Gavin Folsom,OF,Fr,https://www.cccaasports.org/sports/bsb/2017-18/players/gavinfolsomlpzb,gavinfolsomlpzb,Fullerton,2017-18,fullerton,2018
47,Justin Bailey,1B,Fr,https://www.cccaasports.org/sports/bsb/2017-18/players/justinbaileyv1nu,justinbaileyv1nu,Fullerton,2017-18,fullerton,2018
26,Isaac Vega,IF,Fr,https://www.cccaasports.org/sports/bsb/2017-18/players/isaacvegaia7w,isaacvegaia7w,Fullerton,2017-18,fullerton,2018
11,Dylan Voelker,C,Fr,https://www.cccaasports.org/sports/bsb/2017-18/players/dylanvoelker1f26,dylanvoelker1f26,Fullerton,2017-18,fullerton,2018
38,Richard Canales,OF,Fr,https://www.cccaasports.org/sports/bsb/2017-18/players/richardcanalesxg5b,richardcanalesxg5b,Fullerton,2017-18,fullerton,2018
8,Roberto Jaime,C,So,https://www.cccaasports.org/sports/bsb/2017-18/players/robertojaimezunf,robertojaimezunf,Fullerton,2017-18,fullerton,2018
