No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_njcaa_season,team_id,team_season
6,Matt Henderson,INF,So,https://www.cccaasports.org/sports/bsb/2014-15/players/matthendersonoa3f,matthendersonoa3f,Santa Barbara,2014-15,santabarbara,2015
5,Spencer Erdman,INFL,So,https://www.cccaasports.org/sports/bsb/2014-15/players/spencererdmaninow,spencererdmaninow,Santa Barbara,2014-15,santabarbara,2015
24,Connor McManigal,OF,So,https://www.cccaasports.org/sports/bsb/2014-15/players/connormcmanigal8tmn,connormcmanigal8tmn,Santa Barbara,2014-15,santabarbara,2015
15,James Hill,C,So,https://www.cccaasports.org/sports/bsb/2014-15/players/jameshillwfx4,jameshillwfx4,Santa Barbara,2014-15,santabarbara,2015
13,Brandon Evans,OF,So,https://www.cccaasports.org/sports/bsb/2014-15/players/brandonevansomw8,brandonevansomw8,Santa Barbara,2014-15,santabarbara,2015
17,Noeh Martinez,OF,So,https://www.cccaasports.org/sports/bsb/2014-15/players/noehmartinezjye2,noehmartinezjye2,Santa Barbara,2014-15,santabarbara,2015
25,Cam Jones,OF,So,https://www.cccaasports.org/sports/bsb/2014-15/players/camjones95qd,camjones95qd,Santa Barbara,2014-15,santabarbara,2015
2,Matt Gimenez,INF,So,https://www.cccaasports.org/sports/bsb/2014-15/players/mattgimenezkrri,mattgimenezkrri,Santa Barbara,2014-15,santabarbara,2015
9,James Brakka,INF,So,https://www.cccaasports.org/sports/bsb/2014-15/players/jamesbrakkabnjf,jamesbrakkabnjf,Santa Barbara,2014-15,santabarbara,2015
37,Jake Gagain,C,Fr,https://www.cccaasports.org/sports/bsb/2014-15/players/jakegagain6j41,jakegagain6j41,Santa Barbara,2014-15,santabarbara,2015
7,Dallas Bacon,INF,So,https://www.cccaasports.org/sports/bsb/2014-15/players/dallasbaconf8lt,dallasbaconf8lt,Santa Barbara,2014-15,santabarbara,2015
14,Colby Taylor,OF,So,https://www.cccaasports.org/sports/bsb/2014-15/players/colbytayloryq3i,colbytayloryq3i,Santa Barbara,2014-15,santabarbara,2015
8,Payton Milone,INF,So,https://www.cccaasports.org/sports/bsb/2014-15/players/paytonmilonefh0q,paytonmilonefh0q,Santa Barbara,2014-15,santabarbara,2015
23,Jack Gregson,OF,So,https://www.cccaasports.org/sports/bsb/2014-15/players/jackgregsonqwl4,jackgregsonqwl4,Santa Barbara,2014-15,santabarbara,2015
4,Nolan Soto,INF,So,https://www.cccaasports.org/sports/bsb/2014-15/players/nolansotofbiq,nolansotofbiq,Santa Barbara,2014-15,santabarbara,2015
42,Nic Bereaud,INF,Fr,https://www.cccaasports.org/sports/bsb/2014-15/players/nicbereaudvl93,nicbereaudvl93,Santa Barbara,2014-15,santabarbara,2015
44,Derek Rustich,INF,So,https://www.cccaasports.org/sports/bsb/2014-15/players/derekrusticher51,derekrusticher51,Santa Barbara,2014-15,santabarbara,2015
3,Ed Epperson,UTL,So,https://www.cccaasports.org/sports/bsb/2014-15/players/edepperson9lh4,edepperson9lh4,Santa Barbara,2014-15,santabarbara,2015
35,Austin Fietze,INF,Fr,https://www.cccaasports.org/sports/bsb/2014-15/players/austinfietzeq2y5,austinfietzeq2y5,Santa Barbara,2014-15,santabarbara,2015
43,John Salda,C,Fr,https://www.cccaasports.org/sports/bsb/2014-15/players/johnsaldaeep4,johnsaldaeep4,Santa Barbara,2014-15,santabarbara,2015
