No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_njcaa_season,team_id,team_season
14,Mathew Cordova,OF,So,https://www.cccaasports.org/sports/bsb/2011-12/players/mathewcordovaz7dj,mathewcordovaz7dj,LA Mission,2011-12,lamission,2012
10,Cody Howard,INF/P,So,https://www.cccaasports.org/sports/bsb/2011-12/players/codyhowarddwrn,codyhowarddwrn,LA Mission,2011-12,lamission,2012
8,Anthony Durpe,INF,So,https://www.cccaasports.org/sports/bsb/2011-12/players/anthonydurpegzzu,anthonydurpegzzu,LA Mission,2011-12,lamission,2012
16,Patrick Roxbury,C,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/patrickroxburyt3l4,patrickroxburyt3l4,LA Mission,2011-12,lamission,2012
11,Joshua Brown,INF,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/joshuabrownaeqb,joshuabrownaeqb,LA Mission,2011-12,lamission,2012
12,Gabriel Felix,INF,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/gabrielfelix9ixr,gabrielfelix9ixr,LA Mission,2011-12,lamission,2012
35,Anthony San miguel,INF,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/anthonysanmiguelfas0,anthonysanmiguelfas0,LA Mission,2011-12,lamission,2012
4,Aaron Watkins,OF/P,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/aaronwatkinsw5fk,aaronwatkinsw5fk,LA Mission,2011-12,lamission,2012
32,Joshua Kenedy,C,So,https://www.cccaasports.org/sports/bsb/2011-12/players/joshuakenedyg8bw,joshuakenedyg8bw,LA Mission,2011-12,lamission,2012
7,Casey Kenney,INF,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/caseykenney38cg,caseykenney38cg,LA Mission,2011-12,lamission,2012
6,Jason Spigner,OF,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/jasonspignerylwd,jasonspignerylwd,LA Mission,2011-12,lamission,2012
9,Mathew Emerson,C,So,https://www.cccaasports.org/sports/bsb/2011-12/players/mathewemersonq1r0,mathewemersonq1r0,LA Mission,2011-12,lamission,2012
24,Raul Ramirez,INF,So,https://www.cccaasports.org/sports/bsb/2011-12/players/raulramireztwn3,raulramireztwn3,LA Mission,2011-12,lamission,2012
1,Ryne Kahikina,PITCHER,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/rynekahikina0jy1,rynekahikina0jy1,LA Mission,2011-12,lamission,2012
90,Jake Aucelluzzo,OF,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/jakeaucelluzzomfh5,jakeaucelluzzomfh5,LA Mission,2011-12,lamission,2012
19,Roberto Ruiz,INF,So,https://www.cccaasports.org/sports/bsb/2011-12/players/robertoruizldzp,robertoruizldzp,LA Mission,2011-12,lamission,2012
5,Joey Alvarez,PITCHER,So,https://www.cccaasports.org/sports/bsb/2011-12/players/joeyalvarez93h2,joeyalvarez93h2,LA Mission,2011-12,lamission,2012
21,Michael Mousselli,INF,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/michaelmoussellidqpl,michaelmoussellidqpl,LA Mission,2011-12,lamission,2012
74,Eric Lopez,OF,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/ericlopez1jqh,ericlopez1jqh,LA Mission,2011-12,lamission,2012
23,Grant Westerson,OF,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/grantwestersonc779,grantwestersonc779,LA Mission,2011-12,lamission,2012
36,Valente Gutierrez,INF,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/valentegutierrezflfq,valentegutierrezflfq,LA Mission,2011-12,lamission,2012
