No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_njcaa_season,team_id,team_season
12,Sergio Noriega,OF/P,Fr,https://www.cccaasports.org/sports/bsb/2017-18/players/sergionoriega2qlt,sergionoriega2qlt,Canada,2017-18,canada,2018
8,Alex Athanacio,OF,So,https://www.cccaasports.org/sports/bsb/2017-18/players/alexathanacioge82,alexathanacioge82,Canada,2017-18,canada,2018
11,Tyler Brandenburg,IF,So,https://www.cccaasports.org/sports/bsb/2017-18/players/tylerbrandenburgulmk,tylerbrandenburgulmk,Canada,2017-18,canada,2018
10,Chuy Jimenez,IF,So,https://www.cccaasports.org/sports/bsb/2017-18/players/chuyjimenezoa4j,chuyjimenezoa4j,Canada,2017-18,canada,2018
31,Roman Satroplus,IF,So,https://www.cccaasports.org/sports/bsb/2017-18/players/romansatroplus60dp,romansatroplus60dp,Canada,2017-18,canada,2018
18,Brett Wetteland,C/P,So,https://www.cccaasports.org/sports/bsb/2017-18/players/brettwettelandaav6,brettwettelandaav6,Canada,2017-18,canada,2018
27,Evan Yedinak,OF/P,Fr,https://www.cccaasports.org/sports/bsb/2017-18/players/evanyedinaky1y2,evanyedinaky1y2,Canada,2017-18,canada,2018
19,Patrick O'Reagan,IF,So,https://www.cccaasports.org/sports/bsb/2017-18/players/patrickoreagan9sxd,patrickoreagan9sxd,Canada,2017-18,canada,2018
4,Adriano Arroyo,OF/P,So,https://www.cccaasports.org/sports/bsb/2017-18/players/adrianoarroyo404l,adrianoarroyo404l,Canada,2017-18,canada,2018
3,Sam Terry,OF,Fr,https://www.cccaasports.org/sports/bsb/2017-18/players/samterryja8n,samterryja8n,Canada,2017-18,canada,2018
17,Connor Loucks,C,So,https://www.cccaasports.org/sports/bsb/2017-18/players/connorlouckslwbl,connorlouckslwbl,Canada,2017-18,canada,2018
32,Matt Carlin,OF,So,https://www.cccaasports.org/sports/bsb/2017-18/players/mattcarlini7k2,mattcarlini7k2,Canada,2017-18,canada,2018
5,Mike Lemus,IF/P,Fr,https://www.cccaasports.org/sports/bsb/2017-18/players/mikelemusm47s,mikelemusm47s,Canada,2017-18,canada,2018
9,Angus Stayte,OF,Fr,https://www.cccaasports.org/sports/bsb/2017-18/players/angusstayteoccz,angusstayteoccz,Canada,2017-18,canada,2018
44,Josh Montana,IF,So,https://www.cccaasports.org/sports/bsb/2017-18/players/joshmontana7n97,joshmontana7n97,Canada,2017-18,canada,2018
2,Josh Jesperson,IF,Fr,https://www.cccaasports.org/sports/bsb/2017-18/players/joshjesperson6lfo,joshjesperson6lfo,Canada,2017-18,canada,2018
29,Jordan Benavides,IF,Fr,https://www.cccaasports.org/sports/bsb/2017-18/players/jordanbenavidesujpy,jordanbenavidesujpy,Canada,2017-18,canada,2018
26,Dante Muffei,OF,So,https://www.cccaasports.org/sports/bsb/2017-18/players/dantemuffei51j8,dantemuffei51j8,Canada,2017-18,canada,2018
34,Keith Santana,P,Fr,https://www.cccaasports.org/sports/bsb/2017-18/players/keithsantanagm8s,keithsantanagm8s,Canada,2017-18,canada,2018
