No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_njcaa_season,team_id,team_season
11,Zachary Taylor,INF,Fr,https://www.cccaasports.org/sports/bsb/2013-14/players/zacharytaylorhup6,zacharytaylorhup6,San Diego Mesa,2013-14,sandiegomesa,2014
1,Kyle Abblitt,INF,Fr,https://www.cccaasports.org/sports/bsb/2013-14/players/kyleabblitt1ss5,kyleabblitt1ss5,San Diego Mesa,2013-14,sandiegomesa,2014
25,Conner Wilson,INF,So,https://www.cccaasports.org/sports/bsb/2013-14/players/connerwilsonc3k2,connerwilsonc3k2,San Diego Mesa,2013-14,sandiegomesa,2014
24,Kyle Harris,OF,So,https://www.cccaasports.org/sports/bsb/2013-14/players/kyleharristoo1,kyleharristoo1,San Diego Mesa,2013-14,sandiegomesa,2014
12,Garrett Schilling,C,So,https://www.cccaasports.org/sports/bsb/2013-14/players/garrettschillingng63,garrettschillingng63,San Diego Mesa,2013-14,sandiegomesa,2014
9,Mauro Olivarria,INF,So,https://www.cccaasports.org/sports/bsb/2013-14/players/mauroolivarriabb8a,mauroolivarriabb8a,San Diego Mesa,2013-14,sandiegomesa,2014
6,Ryan Lawson,OF,So,https://www.cccaasports.org/sports/bsb/2013-14/players/ryanlawsonwgfy,ryanlawsonwgfy,San Diego Mesa,2013-14,sandiegomesa,2014
15,Robert Reynolds,INF,So,https://www.cccaasports.org/sports/bsb/2013-14/players/robertreynolds6zxt,robertreynolds6zxt,San Diego Mesa,2013-14,sandiegomesa,2014
21,Alex Connor,OF,So,https://www.cccaasports.org/sports/bsb/2013-14/players/alexconnorztlc,alexconnorztlc,San Diego Mesa,2013-14,sandiegomesa,2014
23,Michangelo Gapasin,INF,Fr,https://www.cccaasports.org/sports/bsb/2013-14/players/michangelogapasintzf4,michangelogapasintzf4,San Diego Mesa,2013-14,sandiegomesa,2014
8,Hunter Landry,OF,So,https://www.cccaasports.org/sports/bsb/2013-14/players/hunterlandryzz2f,hunterlandryzz2f,San Diego Mesa,2013-14,sandiegomesa,2014
2,Alex Kotheimer,OF,Fr,https://www.cccaasports.org/sports/bsb/2013-14/players/alexkotheimerlt8x,alexkotheimerlt8x,San Diego Mesa,2013-14,sandiegomesa,2014
10,Jacob Flores,C,Fr,https://www.cccaasports.org/sports/bsb/2013-14/players/jacobfloresm78h,jacobfloresm78h,San Diego Mesa,2013-14,sandiegomesa,2014
7,Brady Groesbeck,INF,Fr,https://www.cccaasports.org/sports/bsb/2013-14/players/bradygroesbeck3ynh,bradygroesbeck3ynh,San Diego Mesa,2013-14,sandiegomesa,2014
28,Matt Davidson,C,So,https://www.cccaasports.org/sports/bsb/2013-14/players/mattdavidson2jr4,mattdavidson2jr4,San Diego Mesa,2013-14,sandiegomesa,2014
5,Neiko Yribe,INF/P,Fr,https://www.cccaasports.org/sports/bsb/2013-14/players/neikoyribeb0p2,neikoyribeb0p2,San Diego Mesa,2013-14,sandiegomesa,2014
