No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_njcaa_season,team_id,team_season
9,Jordan Phillips,P/OF,Fr,https://www.cccaasports.org/sports/bsb/2021-22/players/jordanphillipsxp9j,jordanphillipsxp9j,Taft,2021-22,taft,2022
2,Jesus Cruz,IF,Fr,https://www.cccaasports.org/sports/bsb/2021-22/players/jesuscruzv5d4,jesuscruzv5d4,Taft,2021-22,taft,2022
8,Tyler Vanneste,IF,Fr,https://www.cccaasports.org/sports/bsb/2021-22/players/tylervanneste4x4f,tylervanneste4x4f,Taft,2021-22,taft,2022
22,Nate Gutierrez,OF/1B,Fr,https://www.cccaasports.org/sports/bsb/2021-22/players/nategutierreza7ix,nategutierreza7ix,Taft,2021-22,taft,2022
20,Sean Ogrin,IF,Fr,https://www.cccaasports.org/sports/bsb/2021-22/players/seanogrini71a,seanogrini71a,Taft,2021-22,taft,2022
23,Tyren Dorrance,OF,Fr,https://www.cccaasports.org/sports/bsb/2021-22/players/tyrendorrance5y2e,tyrendorrance5y2e,Taft,2021-22,taft,2022
4,Chris Scherbarth,P/OF/1B,Fr,https://www.cccaasports.org/sports/bsb/2021-22/players/chrisscherbarth1rx6,chrisscherbarth1rx6,Taft,2021-22,taft,2022
3,Izzy Halton,IF,Fr,https://www.cccaasports.org/sports/bsb/2021-22/players/izzyhalton97l8,izzyhalton97l8,Taft,2021-22,taft,2022
11,Tanner Phillips,C,Fr,https://www.cccaasports.org/sports/bsb/2021-22/players/tannerphillipsr4lc,tannerphillipsr4lc,Taft,2021-22,taft,2022
5,Blake Logan,P/IF,Fr,https://www.cccaasports.org/sports/bsb/2021-22/players/blakeloganp6uy,blakeloganp6uy,Taft,2021-22,taft,2022
26,Genta Yamazaki,P/OF,Fr,https://www.cccaasports.org/sports/bsb/2021-22/players/gentayamazakimk7u,gentayamazakimk7u,Taft,2021-22,taft,2022
27,Bill Bonner,C,Fr,https://www.cccaasports.org/sports/bsb/2021-22/players/billbonneraqa1,billbonneraqa1,Taft,2021-22,taft,2022
17,Ruben Acuna,C,Fr,https://www.cccaasports.org/sports/bsb/2021-22/players/rubenacunat8d4,rubenacunat8d4,Taft,2021-22,taft,2022
16,Chad Berry,P/OF,Fr,https://www.cccaasports.org/sports/bsb/2021-22/players/chadberrypxgt,chadberrypxgt,Taft,2021-22,taft,2022
1,Rush Monsen,OF,Fr,https://www.cccaasports.org/sports/bsb/2021-22/players/rushmonsenxzsu,rushmonsenxzsu,Taft,2021-22,taft,2022
18,Fabian Perez,P/IF,Fr,https://www.cccaasports.org/sports/bsb/2021-22/players/fabianperez22c8,fabianperez22c8,Taft,2021-22,taft,2022
12,Luke Passmore,IF,Fr,https://www.cccaasports.org/sports/bsb/2021-22/players/lukepassmore3yjx,lukepassmore3yjx,Taft,2021-22,taft,2022
6,Casey Henderson,IF,Fr,https://www.cccaasports.org/sports/bsb/2021-22/players/caseyhendersondad1,caseyhendersondad1,Taft,2021-22,taft,2022
13,Theo Grutas,P,Fr,https://www.cccaasports.org/sports/bsb/2021-22/players/theogrutas2ji4,theogrutas2ji4,Taft,2021-22,taft,2022
28,Skylar Self,P,Fr,https://www.cccaasports.org/sports/bsb/2021-22/players/skylarself2udc,skylarself2udc,Taft,2021-22,taft,2022
