No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_njcaa_season,team_id,team_season
5,Trey Steffler,INF/P,So,https://www.cccaasports.org/sports/bsb/2018-19/players/treystefflerzxqd,treystefflerzxqd,Monterey Peninsula,2018-19,montereypeninsula,2019
3,Danny Sheridan,INF,So,https://www.cccaasports.org/sports/bsb/2018-19/players/dannysheridan8ofl,dannysheridan8ofl,Monterey Peninsula,2018-19,montereypeninsula,2019
1,Ryan Moreno,SS/P,So,https://www.cccaasports.org/sports/bsb/2018-19/players/ryanmorenonj4g,ryanmorenonj4g,Monterey Peninsula,2018-19,montereypeninsula,2019
15,Colby Hirano,UTL,So,https://www.cccaasports.org/sports/bsb/2018-19/players/colbyhirano137k,colbyhirano137k,Monterey Peninsula,2018-19,montereypeninsula,2019
10,Ben Grigsby,C,Fr,https://www.cccaasports.org/sports/bsb/2018-19/players/bengrigsbychhx,bengrigsbychhx,Monterey Peninsula,2018-19,montereypeninsula,2019
19,Stefan Atkinson,OF,So,https://www.cccaasports.org/sports/bsb/2018-19/players/stefanatkinsonfdgj,stefanatkinsonfdgj,Monterey Peninsula,2018-19,montereypeninsula,2019
27,Sam Beecher,1B/P,Fr,https://www.cccaasports.org/sports/bsb/2018-19/players/sambeecherm6rc,sambeecherm6rc,Monterey Peninsula,2018-19,montereypeninsula,2019
2,Jay Brandt,UTL,So,https://www.cccaasports.org/sports/bsb/2018-19/players/jaybrandtwktx,jaybrandtwktx,Monterey Peninsula,2018-19,montereypeninsula,2019
9,Gavin Jarvis,OF/P,So,https://www.cccaasports.org/sports/bsb/2018-19/players/gavinjarvis6tf3,gavinjarvis6tf3,Monterey Peninsula,2018-19,montereypeninsula,2019
8,Jordan Crisp,INF,So,https://www.cccaasports.org/sports/bsb/2018-19/players/jordancrisp95c7,jordancrisp95c7,Monterey Peninsula,2018-19,montereypeninsula,2019
34,Daniel Farfan,UTL/P,So,https://www.cccaasports.org/sports/bsb/2018-19/players/danielfarfan7nsc,danielfarfan7nsc,Monterey Peninsula,2018-19,montereypeninsula,2019
16,James Bostick Jr.,1B,So,https://www.cccaasports.org/sports/bsb/2018-19/players/jamesbostickjro0gf,jamesbostickjro0gf,Monterey Peninsula,2018-19,montereypeninsula,2019
21,Trevor Sliney,1B,Fr,https://www.cccaasports.org/sports/bsb/2018-19/players/trevorsliney5ay5,trevorsliney5ay5,Monterey Peninsula,2018-19,montereypeninsula,2019
23,Jordan Down,UTL,Fr,https://www.cccaasports.org/sports/bsb/2018-19/players/jordandown5kpz,jordandown5kpz,Monterey Peninsula,2018-19,montereypeninsula,2019
4,Daniel Mendoza,OF,So,https://www.cccaasports.org/sports/bsb/2018-19/players/danielmendozansgz,danielmendozansgz,Monterey Peninsula,2018-19,montereypeninsula,2019
20,Ethan Whitson,OF,Fr,https://www.cccaasports.org/sports/bsb/2018-19/players/ethanwhitsonyb4q,ethanwhitsonyb4q,Monterey Peninsula,2018-19,montereypeninsula,2019
25,Brandon Logan,C/P,Fr,https://www.cccaasports.org/sports/bsb/2018-19/players/brandonloganvb9k,brandonloganvb9k,Monterey Peninsula,2018-19,montereypeninsula,2019
17,Kanta Kondo,OF,Fr,https://www.cccaasports.org/sports/bsb/2018-19/players/kantakondojoxb,kantakondojoxb,Monterey Peninsula,2018-19,montereypeninsula,2019
13,Kento Saiki,INF/P,Fr,https://www.cccaasports.org/sports/bsb/2018-19/players/kentosaiki5fvv,kentosaiki5fvv,Monterey Peninsula,2018-19,montereypeninsula,2019
