No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_njcaa_season,team_id,team_season
25,Michael Gonzalez,1B/OF,Soph,https://www.cccaasports.org/sports/bsb/2018-19/players/michaelgonzalezyc25,michaelgonzalezyc25,Cerritos,2018-19,cerritos,2019
4,Trevor McInerney,SS,Soph,https://www.cccaasports.org/sports/bsb/2018-19/players/trevormcinerneyd0vm,trevormcinerneyd0vm,Cerritos,2018-19,cerritos,2019
21,Cody Ahrens,OF,Soph,https://www.cccaasports.org/sports/bsb/2018-19/players/codyahrens93or,codyahrens93or,Cerritos,2018-19,cerritos,2019
3,Alejandro Bueno,2B,Frosh,https://www.cccaasports.org/sports/bsb/2018-19/players/alejandrobuenoaax0,alejandrobuenoaax0,Cerritos,2018-19,cerritos,2019
33,Andre Alvarez,C,Soph,https://www.cccaasports.org/sports/bsb/2018-19/players/andrealvarezq8wy,andrealvarezq8wy,Cerritos,2018-19,cerritos,2019
9,Shea Estrin,OF,Frosh,https://www.cccaasports.org/sports/bsb/2018-19/players/sheaestrindl2k,sheaestrindl2k,Cerritos,2018-19,cerritos,2019
44,Matt Den Hartog,INF,Frosh,https://www.cccaasports.org/sports/bsb/2018-19/players/mattdenhartogtd3a,mattdenhartogtd3a,Cerritos,2018-19,cerritos,2019
10,Aaron Paek,UT,Soph,https://www.cccaasports.org/sports/bsb/2018-19/players/aaronpaekl5tn,aaronpaekl5tn,Cerritos,2018-19,cerritos,2019
34,"Roberto Salazar, Jr.",3B,Soph,https://www.cccaasports.org/sports/bsb/2018-19/players/robertosalazarjrk6ix,robertosalazarjrk6ix,Cerritos,2018-19,cerritos,2019
17,Wyatt Hall,OF/P,Frosh,https://www.cccaasports.org/sports/bsb/2018-19/players/wyatthall0rqm,wyatthall0rqm,Cerritos,2018-19,cerritos,2019
24,Nicholas Martinez,P/OF,Frosh,https://www.cccaasports.org/sports/bsb/2018-19/players/nicholasmartinezvzol,nicholasmartinezvzol,Cerritos,2018-19,cerritos,2019
7,Gregory Navarro III,UT,Frosh,https://www.cccaasports.org/sports/bsb/2018-19/players/gregorynavarroiiikpe6,gregorynavarroiiikpe6,Cerritos,2018-19,cerritos,2019
26,Vincent Martin,P/OF,Frosh,https://www.cccaasports.org/sports/bsb/2018-19/players/vincentmartink3ht,vincentmartink3ht,Cerritos,2018-19,cerritos,2019
23,Dylan Borg,2B,Frosh,https://www.cccaasports.org/sports/bsb/2018-19/players/dylanborgyvls,dylanborgyvls,Cerritos,2018-19,cerritos,2019
29,Stephen Chavez,C,Frosh,https://www.cccaasports.org/sports/bsb/2018-19/players/stephenchavezuf2j,stephenchavezuf2j,Cerritos,2018-19,cerritos,2019
5,Gabriel Gonzalez,OF,Soph,https://www.cccaasports.org/sports/bsb/2018-19/players/gabrielgonzalezqvwp,gabrielgonzalezqvwp,Cerritos,2018-19,cerritos,2019
1,Shavarez Smith,OF,Frosh,https://www.cccaasports.org/sports/bsb/2018-19/players/shavarezsmithrbis,shavarezsmithrbis,Cerritos,2018-19,cerritos,2019
35,Eric Winchester,P/C,Soph,https://www.cccaasports.org/sports/bsb/2018-19/players/ericwinchesterdnfc,ericwinchesterdnfc,Cerritos,2018-19,cerritos,2019
RS,Camden Angell,OF,Frosh,https://www.cccaasports.org/sports/bsb/2018-19/players/camdenangelll0n2,camdenangelll0n2,Cerritos,2018-19,cerritos,2019
31,"Anthony Gonzalez, Jr.",LHP,Frosh,https://www.cccaasports.org/sports/bsb/2018-19/players/anthonygonzalezjr6s5o,anthonygonzalezjr6s5o,Cerritos,2018-19,cerritos,2019
