No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_njcaa_season,team_id,team_season
2,Skylar Limonchi,OF,Fr,https://www.cccaasports.org/sports/bsb/2017-18/players/skylarlimonchijj4w,skylarlimonchijj4w,Orange Coast,2017-18,orangecoast,2018
20,Chris Ceballos,C,So,https://www.cccaasports.org/sports/bsb/2017-18/players/chrisceballosj5z7,chrisceballosj5z7,Orange Coast,2017-18,orangecoast,2018
23,Domenic Donato,INF,So,https://www.cccaasports.org/sports/bsb/2017-18/players/domenicdonatoefy9,domenicdonatoefy9,Orange Coast,2017-18,orangecoast,2018
8,Coby Kauhaahaa,INF,So,https://www.cccaasports.org/sports/bsb/2017-18/players/cobykauhaahaajwxd,cobykauhaahaajwxd,Orange Coast,2017-18,orangecoast,2018
36,Ramiro Velasco,OF,So,https://www.cccaasports.org/sports/bsb/2017-18/players/ramirovelascoawpp,ramirovelascoawpp,Orange Coast,2017-18,orangecoast,2018
27,Landon Silver,OF,So,https://www.cccaasports.org/sports/bsb/2017-18/players/landonsilverkspc,landonsilverkspc,Orange Coast,2017-18,orangecoast,2018
3,Murphy Stehly,INF,Fr,https://www.cccaasports.org/sports/bsb/2017-18/players/murphystehlysp22,murphystehlysp22,Orange Coast,2017-18,orangecoast,2018
10,Josh Berman,INF,So,https://www.cccaasports.org/sports/bsb/2017-18/players/joshbermangogc,joshbermangogc,Orange Coast,2017-18,orangecoast,2018
25,Jacob Doty,INF,So,https://www.cccaasports.org/sports/bsb/2017-18/players/jacobdotyu6ik,jacobdotyu6ik,Orange Coast,2017-18,orangecoast,2018
6,Joey Fregosi,INF,Fr,https://www.cccaasports.org/sports/bsb/2017-18/players/joeyfregosivrg1,joeyfregosivrg1,Orange Coast,2017-18,orangecoast,2018
28,Jacob Gentry,INF,Fr,https://www.cccaasports.org/sports/bsb/2017-18/players/jacobgentryjy5d,jacobgentryjy5d,Orange Coast,2017-18,orangecoast,2018
9,Clifford Pradd,INF,Fr,https://www.cccaasports.org/sports/bsb/2017-18/players/cliffordpradd1poh,cliffordpradd1poh,Orange Coast,2017-18,orangecoast,2018
4,Javier Rosales,OF,Fr,https://www.cccaasports.org/sports/bsb/2017-18/players/javierrosales3vf6,javierrosales3vf6,Orange Coast,2017-18,orangecoast,2018
24,Sean Skelly,C,So,https://www.cccaasports.org/sports/bsb/2017-18/players/seanskelly17kp,seanskelly17kp,Orange Coast,2017-18,orangecoast,2018
1,Adam Serrano,INF,Fr,https://www.cccaasports.org/sports/bsb/2017-18/players/adamserranojzlk,adamserranojzlk,Orange Coast,2017-18,orangecoast,2018
16,Ulises Caballero,OF,Fr,https://www.cccaasports.org/sports/bsb/2017-18/players/ulisescaballerop6qu,ulisescaballerop6qu,Orange Coast,2017-18,orangecoast,2018
7,Walker Keller,OF,So,https://www.cccaasports.org/sports/bsb/2017-18/players/walkerkellerbgky,walkerkellerbgky,Orange Coast,2017-18,orangecoast,2018
18,Clayton Ellis,INF,Fr,https://www.cccaasports.org/sports/bsb/2017-18/players/claytonellisnbtc,claytonellisnbtc,Orange Coast,2017-18,orangecoast,2018
44,Jeff Kross,P,Fr,https://www.cccaasports.org/sports/bsb/2017-18/players/jeffkrosshfxk,jeffkrosshfxk,Orange Coast,2017-18,orangecoast,2018
