No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_njcaa_season,team_id,team_season
25,Alec Ojeda,OF,Fr,https://www.cccaasports.org/sports/bsb/2015-16/players/alecojeda20l3,alecojeda20l3,LA Harbor,2015-16,laharbor,2016
15,Joseph Argumedo,C,Fr,https://www.cccaasports.org/sports/bsb/2015-16/players/josephargumedorx5u,josephargumedorx5u,LA Harbor,2015-16,laharbor,2016
5,Jeysen Delgado,Inf,So,https://www.cccaasports.org/sports/bsb/2015-16/players/jeysendelgado4k6o,jeysendelgado4k6o,LA Harbor,2015-16,laharbor,2016
14,Julian Villegas,SS,So,https://www.cccaasports.org/sports/bsb/2015-16/players/julianvillegasyuud,julianvillegasyuud,LA Harbor,2015-16,laharbor,2016
8,Arron Scognamillo,OF,So,https://www.cccaasports.org/sports/bsb/2015-16/players/arronscognamillodvrn,arronscognamillodvrn,LA Harbor,2015-16,laharbor,2016
23,Juan Gallardo,C,So,https://www.cccaasports.org/sports/bsb/2015-16/players/juangallardonj22,juangallardonj22,LA Harbor,2015-16,laharbor,2016
4,Cody Lavender,2B,Fr,https://www.cccaasports.org/sports/bsb/2015-16/players/codylavendere8ch,codylavendere8ch,LA Harbor,2015-16,laharbor,2016
7,Adrian Perez,1B,So,https://www.cccaasports.org/sports/bsb/2015-16/players/adrianperezjvb0,adrianperezjvb0,LA Harbor,2015-16,laharbor,2016
19,Matt Williams,OF,Fr,https://www.cccaasports.org/sports/bsb/2015-16/players/mattwilliams5rfw,mattwilliams5rfw,LA Harbor,2015-16,laharbor,2016
3,Daniel Cobos,OF,Fr,https://www.cccaasports.org/sports/bsb/2015-16/players/danielcobosc96l,danielcobosc96l,LA Harbor,2015-16,laharbor,2016
1,Isias Pulido,Inf,So,https://www.cccaasports.org/sports/bsb/2015-16/players/isiaspulido6419,isiaspulido6419,LA Harbor,2015-16,laharbor,2016
9,Phillip Berman,1B,So,https://www.cccaasports.org/sports/bsb/2015-16/players/phillipbermant5iq,phillipbermant5iq,LA Harbor,2015-16,laharbor,2016
42,David Ramiez,3B,Fr,https://www.cccaasports.org/sports/bsb/2015-16/players/davidramiezq0z6,davidramiezq0z6,LA Harbor,2015-16,laharbor,2016
12,Jacob Waggoner,RHP,So,https://www.cccaasports.org/sports/bsb/2015-16/players/jacobwaggonerpmsr,jacobwaggonerpmsr,LA Harbor,2015-16,laharbor,2016
32,Matt Yelovich,RHP,Fr,https://www.cccaasports.org/sports/bsb/2015-16/players/mattyelovichhusk,mattyelovichhusk,LA Harbor,2015-16,laharbor,2016
