No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_njcaa_season,team_id,team_season
4,Sebastian Orduno,OF,Fr,https://www.cccaasports.org/sports/bsb/2020-21/players/sebastianordunog5vc,sebastianordunog5vc,Golden West,2020-21,goldenwest,2021
2,Julian Boyd,OF,So,https://www.cccaasports.org/sports/bsb/2020-21/players/julianboyd174d,julianboyd174d,Golden West,2020-21,goldenwest,2021
7,Steven Casas,INF,Fr,https://www.cccaasports.org/sports/bsb/2020-21/players/stevencasasghjv,stevencasasghjv,Golden West,2020-21,goldenwest,2021
14,Logan Gallina,C/1B,So,https://www.cccaasports.org/sports/bsb/2020-21/players/logangallinaugda,logangallinaugda,Golden West,2020-21,goldenwest,2021
29,Cole Andavolgyi,C/OF,Fr,https://www.cccaasports.org/sports/bsb/2020-21/players/coleandavolgyi7mnb,coleandavolgyi7mnb,Golden West,2020-21,goldenwest,2021
25,Christian Lamar,1B,So,https://www.cccaasports.org/sports/bsb/2020-21/players/christianlamar24kg,christianlamar24kg,Golden West,2020-21,goldenwest,2021
15,Sergio Alfaro,OF,So,https://www.cccaasports.org/sports/bsb/2020-21/players/sergioalfarokh8i,sergioalfarokh8i,Golden West,2020-21,goldenwest,2021
8,Miles Jenkins,INF,Fr,https://www.cccaasports.org/sports/bsb/2020-21/players/milesjenkinsv3u9,milesjenkinsv3u9,Golden West,2020-21,goldenwest,2021
34,Gunnar Magrann,INF,Fr,https://www.cccaasports.org/sports/bsb/2020-21/players/gunnarmagrannkxan,gunnarmagrannkxan,Golden West,2020-21,goldenwest,2021
21,Jackson Lapiner,RHP/UTL,Fr,https://www.cccaasports.org/sports/bsb/2020-21/players/jacksonlapinercoie,jacksonlapinercoie,Golden West,2020-21,goldenwest,2021
6,Zane Parmenter,UTL,Fr,https://www.cccaasports.org/sports/bsb/2020-21/players/zaneparmentersc6s,zaneparmentersc6s,Golden West,2020-21,goldenwest,2021
0,Joe Yost,INF,Fr,https://www.cccaasports.org/sports/bsb/2020-21/players/joeyosteuvw,joeyosteuvw,Golden West,2020-21,goldenwest,2021
20,Samio Uze,UTL,So,https://www.cccaasports.org/sports/bsb/2020-21/players/samiouzei4qc,samiouzei4qc,Golden West,2020-21,goldenwest,2021
5,Mylan Jones,OF,So,https://www.cccaasports.org/sports/bsb/2020-21/players/mylanjoneshi3y,mylanjoneshi3y,Golden West,2020-21,goldenwest,2021
12,Massai Dorsey,INF,Fr,https://www.cccaasports.org/sports/bsb/2020-21/players/massaidorsey2ka8,massaidorsey2ka8,Golden West,2020-21,goldenwest,2021
17,Evan Manzo,OF,Fr,https://www.cccaasports.org/sports/bsb/2020-21/players/evanmanzo14dt,evanmanzo14dt,Golden West,2020-21,goldenwest,2021
44,Luis Gutierrez,C,Fr,https://www.cccaasports.org/sports/bsb/2020-21/players/luisgutierrezcyyk,luisgutierrezcyyk,Golden West,2020-21,goldenwest,2021
33,Morgan Simic,C,So,https://www.cccaasports.org/sports/bsb/2020-21/players/morgansimicj151,morgansimicj151,Golden West,2020-21,goldenwest,2021
42,Ulisses Perez,OF,Fr,https://www.cccaasports.org/sports/bsb/2020-21/players/ulissesperezg4iy,ulissesperezg4iy,Golden West,2020-21,goldenwest,2021
