No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_njcaa_season,team_id,team_season
31,Danny Gutierrez,OF,So,https://www.cccaasports.org/sports/bsb/2013-14/players/dannygutierrezi18u,dannygutierrezi18u,Gavilan,2013-14,gavilan,2014
9,Adam Kocina,INF,So,https://www.cccaasports.org/sports/bsb/2013-14/players/adamkocinaw24b,adamkocinaw24b,Gavilan,2013-14,gavilan,2014
17,Andrew Bueno,INF,Fr,https://www.cccaasports.org/sports/bsb/2013-14/players/andrewbuenogw8t,andrewbuenogw8t,Gavilan,2013-14,gavilan,2014
15,Jake Conlan,1B/P,So,https://www.cccaasports.org/sports/bsb/2013-14/players/jakeconlannthf,jakeconlannthf,Gavilan,2013-14,gavilan,2014
3,DJ Santellano,OF/P,So,https://www.cccaasports.org/sports/bsb/2013-14/players/djsantellanog5id,djsantellanog5id,Gavilan,2013-14,gavilan,2014
11,Eric Guill-Perez,OF,Fr,https://www.cccaasports.org/sports/bsb/2013-14/players/ericguillperezy4hh,ericguillperezy4hh,Gavilan,2013-14,gavilan,2014
28,Javier Garcia,UTL,Fr,https://www.cccaasports.org/sports/bsb/2013-14/players/javiergarciawqq4,javiergarciawqq4,Gavilan,2013-14,gavilan,2014
34,Steven Martinez,INF,Fr,https://www.cccaasports.org/sports/bsb/2013-14/players/stevenmartinezyiqe,stevenmartinezyiqe,Gavilan,2013-14,gavilan,2014
23,Landon Cord,UTL,Fr,https://www.cccaasports.org/sports/bsb/2013-14/players/landoncordprcg,landoncordprcg,Gavilan,2013-14,gavilan,2014
18,Sean Allen,UTL,Fr,https://www.cccaasports.org/sports/bsb/2013-14/players/seanallenmrpl,seanallenmrpl,Gavilan,2013-14,gavilan,2014
13,Aaron Wallace,INF,So,https://www.cccaasports.org/sports/bsb/2013-14/players/aaronwallacel467,aaronwallacel467,Gavilan,2013-14,gavilan,2014
29,Jalen Salazar,C,Fr,https://www.cccaasports.org/sports/bsb/2013-14/players/jalensalazar55dc,jalensalazar55dc,Gavilan,2013-14,gavilan,2014
33,Alex Hagiperos,1B/C,Fr,https://www.cccaasports.org/sports/bsb/2013-14/players/alexhagiperosqsi5,alexhagiperosqsi5,Gavilan,2013-14,gavilan,2014
27,John Forestieri,UTL,Fr,https://www.cccaasports.org/sports/bsb/2013-14/players/johnforestieri7oho,johnforestieri7oho,Gavilan,2013-14,gavilan,2014
4,Javier Jimenez,INF,Fr,https://www.cccaasports.org/sports/bsb/2013-14/players/javierjimenez3zbs,javierjimenez3zbs,Gavilan,2013-14,gavilan,2014
21,Richard Flores,UTL,Fr,https://www.cccaasports.org/sports/bsb/2013-14/players/richardfloressvbv,richardfloressvbv,Gavilan,2013-14,gavilan,2014
12,Erick Zepeda,OF/C,Fr,https://www.cccaasports.org/sports/bsb/2013-14/players/erickzepedaohbg,erickzepedaohbg,Gavilan,2013-14,gavilan,2014
24,Max Crowley,OF,Fr,https://www.cccaasports.org/sports/bsb/2013-14/players/maxcrowleybg3u,maxcrowleybg3u,Gavilan,2013-14,gavilan,2014
