No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_njcaa_season,team_id,team_season
10,Kenny Corona,INF,So,https://www.cccaasports.org/sports/bsb/2011-12/players/kennycoronah280,kennycoronah280,Sequoias,2011-12,sequoias,2012
4,Scott Loper,INF,So,https://www.cccaasports.org/sports/bsb/2011-12/players/scottlopereddt,scottlopereddt,Sequoias,2011-12,sequoias,2012
21,Brent Hall,OF,So,https://www.cccaasports.org/sports/bsb/2011-12/players/brenthallntuq,brenthallntuq,Sequoias,2011-12,sequoias,2012
30,Kevin Seeger,INF,So,https://www.cccaasports.org/sports/bsb/2011-12/players/kevinseegersk78,kevinseegersk78,Sequoias,2011-12,sequoias,2012
2,Devin Lee,OF/P,So,https://www.cccaasports.org/sports/bsb/2011-12/players/devinleehc9c,devinleehc9c,Sequoias,2011-12,sequoias,2012
20,Ryan McClellan,INF,So,https://www.cccaasports.org/sports/bsb/2011-12/players/ryanmcclellanycrn,ryanmcclellanycrn,Sequoias,2011-12,sequoias,2012
35,Alex Giltmier,INF,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/alexgiltmierp4gu,alexgiltmierp4gu,Sequoias,2011-12,sequoias,2012
38,Dax Turner,C/OF,So,https://www.cccaasports.org/sports/bsb/2011-12/players/daxturnerfmfo,daxturnerfmfo,Sequoias,2011-12,sequoias,2012
23,John Kruger,INF,So,https://www.cccaasports.org/sports/bsb/2011-12/players/johnkruger5k0n,johnkruger5k0n,Sequoias,2011-12,sequoias,2012
34,Michael Flores,INF,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/michaelflores9n32,michaelflores9n32,Sequoias,2011-12,sequoias,2012
16,Michael Mariscal,UTL,So,https://www.cccaasports.org/sports/bsb/2011-12/players/michaelmariscallfew,michaelmariscallfew,Sequoias,2011-12,sequoias,2012
7,Josh Laird,UTL,So,https://www.cccaasports.org/sports/bsb/2011-12/players/joshlaird3gf7,joshlaird3gf7,Sequoias,2011-12,sequoias,2012
26,Cody Skaggs,INF,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/codyskaggsus5g,codyskaggsus5g,Sequoias,2011-12,sequoias,2012
33,Brandon Bianchi,OF,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/brandonbianchik7x6,brandonbianchik7x6,Sequoias,2011-12,sequoias,2012
19,Tyler Newberry,C,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/tylernewberryg91d,tylernewberryg91d,Sequoias,2011-12,sequoias,2012
5,Robert Shaterian,C,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/robertshateriank6r8,robertshateriank6r8,Sequoias,2011-12,sequoias,2012
12,Mason Peck,C,So,https://www.cccaasports.org/sports/bsb/2011-12/players/masonpeckb6wf,masonpeckb6wf,Sequoias,2011-12,sequoias,2012
17,Luke Tessman,OF,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/luketessmanhrby,luketessmanhrby,Sequoias,2011-12,sequoias,2012
