No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_njcaa_season,team_id,team_season
25,Blake Berry,Of/Inf,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/blakeberryctfy,blakeberryctfy,Santa Rosa,2016-17,santarosa,2017
27,Ryder Kuhns,INF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/ryderkuhns4b1t,ryderkuhns4b1t,Santa Rosa,2016-17,santarosa,2017
32,Josh Lenney,INF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/joshlenney4gj0,joshlenney4gj0,Santa Rosa,2016-17,santarosa,2017
9,Trevor Mallett,C,So,https://www.cccaasports.org/sports/bsb/2016-17/players/trevormallettd2l7,trevormallettd2l7,Santa Rosa,2016-17,santarosa,2017
4,Jeff Bart,OF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/jeffbart6hqy,jeffbart6hqy,Santa Rosa,2016-17,santarosa,2017
8,Matt Kimura,INF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/mattkimuraujqr,mattkimuraujqr,Santa Rosa,2016-17,santarosa,2017
11,Daniel Teasley,OF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/danielteasleyr2kx,danielteasleyr2kx,Santa Rosa,2016-17,santarosa,2017
5,Cole Brodnansky,C,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/colebrodnanskyjbdg,colebrodnanskyjbdg,Santa Rosa,2016-17,santarosa,2017
16,Ben Sanderson,INF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/bensanderson2hwv,bensanderson2hwv,Santa Rosa,2016-17,santarosa,2017
6,Matt Yokota,OF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/mattyokotamyjl,mattyokotamyjl,Santa Rosa,2016-17,santarosa,2017
1,Juan Lopez-Rios,INF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/juanlopezrioss4zx,juanlopezrioss4zx,Santa Rosa,2016-17,santarosa,2017
38,Joe Canepa,1B,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/joecanepazkmj,joecanepazkmj,Santa Rosa,2016-17,santarosa,2017
3,Devin Ogston,INF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/devinogston1zz0,devinogston1zz0,Santa Rosa,2016-17,santarosa,2017
19,Nick Robinson,INF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/nickrobinsonk2xh,nickrobinsonk2xh,Santa Rosa,2016-17,santarosa,2017
13,Ray Hernandez,INF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/rayhernandezp3o7,rayhernandezp3o7,Santa Rosa,2016-17,santarosa,2017
2,Ben Pigg,OF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/benpigghiim,benpigghiim,Santa Rosa,2016-17,santarosa,2017
