No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_njcaa_season,team_id,team_season
7,Dennis Morelli,P/INF,So,https://www.cccaasports.org/sports/bsb/2012-13/players/dennismorelli1jpj,dennismorelli1jpj,Lassen,2012-13,lassen,2013
8,Jared Engasser,OF,So,https://www.cccaasports.org/sports/bsb/2012-13/players/jaredengasser976d,jaredengasser976d,Lassen,2012-13,lassen,2013
29,Jared Bertotti,1B,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/jaredbertottixyzx,jaredbertottixyzx,Lassen,2012-13,lassen,2013
24,Austin Chedwick,INF,So,https://www.cccaasports.org/sports/bsb/2012-13/players/austinchedwickx1ep,austinchedwickx1ep,Lassen,2012-13,lassen,2013
14,Trevor Anthony,INF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/trevoranthonydbsi,trevoranthonydbsi,Lassen,2012-13,lassen,2013
19,Walker Gemmill,C,So,https://www.cccaasports.org/sports/bsb/2012-13/players/walkergemmilllpwd,walkergemmilllpwd,Lassen,2012-13,lassen,2013
21,Daniel Gonzales,OF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/danielgonzalesavod,danielgonzalesavod,Lassen,2012-13,lassen,2013
13,Fabian Reza,UTL,So,https://www.cccaasports.org/sports/bsb/2012-13/players/fabianrezal6dn,fabianrezal6dn,Lassen,2012-13,lassen,2013
23,Avery Brandon,P/INF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/averybrandon7iqp,averybrandon7iqp,Lassen,2012-13,lassen,2013
3,Noah Markel,OF,So,https://www.cccaasports.org/sports/bsb/2012-13/players/noahmarkelv623,noahmarkelv623,Lassen,2012-13,lassen,2013
15,Chris McGahan,OF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/chrismcgahan0cbh,chrismcgahan0cbh,Lassen,2012-13,lassen,2013
9,Kendall Murphy,INF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/kendallmurphydl0o,kendallmurphydl0o,Lassen,2012-13,lassen,2013
28,Josh Correa,C,So,https://www.cccaasports.org/sports/bsb/2012-13/players/joshcorreaxgwp,joshcorreaxgwp,Lassen,2012-13,lassen,2013
16,Bruce Butler,OF,So,https://www.cccaasports.org/sports/bsb/2012-13/players/brucebutler2jhw,brucebutler2jhw,Lassen,2012-13,lassen,2013
26,Tobin Gutkes,P/Utl,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/tobingutkes6win,tobingutkes6win,Lassen,2012-13,lassen,2013
20,Christian Cutolo,1B,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/christiancutoloowxo,christiancutoloowxo,Lassen,2012-13,lassen,2013
25,Derek Butler,1B,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/derekbutlerzu38,derekbutlerzu38,Lassen,2012-13,lassen,2013
12,Seth Wynne,INF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/sethwynne228w,sethwynne228w,Lassen,2012-13,lassen,2013
