No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_njcaa_season,team_id,team_season
2,Corey Davis jr.,INF,Fr,https://www.cccaasports.org/sports/bsb/2014-15/players/coreydavisjro62m,coreydavisjro62m,Sequoias,2014-15,sequoias,2015
10,Florencio Perez,INF,So,https://www.cccaasports.org/sports/bsb/2014-15/players/florenciopereztet4,florenciopereztet4,Sequoias,2014-15,sequoias,2015
13,Blake Edmonson,UTL,So,https://www.cccaasports.org/sports/bsb/2014-15/players/blakeedmonsond202,blakeedmonsond202,Sequoias,2014-15,sequoias,2015
21,Dillon Kelley,C,So,https://www.cccaasports.org/sports/bsb/2014-15/players/dillonkelleyupcb,dillonkelleyupcb,Sequoias,2014-15,sequoias,2015
24,Joey Gallegos,INF,So,https://www.cccaasports.org/sports/bsb/2014-15/players/joeygallegose1tb,joeygallegose1tb,Sequoias,2014-15,sequoias,2015
33,Matt Cota,INF,So,https://www.cccaasports.org/sports/bsb/2014-15/players/mattcota1lf3,mattcota1lf3,Sequoias,2014-15,sequoias,2015
18,Wyatt Champlin,OF,So,https://www.cccaasports.org/sports/bsb/2014-15/players/wyattchamplint1lo,wyattchamplint1lo,Sequoias,2014-15,sequoias,2015
5,Treshon Holly,OF,Fr,https://www.cccaasports.org/sports/bsb/2014-15/players/treshonholly3jrn,treshonholly3jrn,Sequoias,2014-15,sequoias,2015
8,Tyler Morgan,INF,Fr,https://www.cccaasports.org/sports/bsb/2014-15/players/tylermorgany7zj,tylermorgany7zj,Sequoias,2014-15,sequoias,2015
16,Jake Williams,C,Fr,https://www.cccaasports.org/sports/bsb/2014-15/players/jakewilliamsalo0,jakewilliamsalo0,Sequoias,2014-15,sequoias,2015
3,Jacob Trimble,INF,Fr,https://www.cccaasports.org/sports/bsb/2014-15/players/jacobtrimble0bzr,jacobtrimble0bzr,Sequoias,2014-15,sequoias,2015
17,Jacob Avery,OF,So,https://www.cccaasports.org/sports/bsb/2014-15/players/jacobaveryjgbp,jacobaveryjgbp,Sequoias,2014-15,sequoias,2015
23,David Flores,OF,Fr,https://www.cccaasports.org/sports/bsb/2014-15/players/davidflores27hn,davidflores27hn,Sequoias,2014-15,sequoias,2015
15,Brendon Decampos,OF,Fr,https://www.cccaasports.org/sports/bsb/2014-15/players/brendondecampos45vj,brendondecampos45vj,Sequoias,2014-15,sequoias,2015
20,Ricky Rodriguez,INF,Fr,https://www.cccaasports.org/sports/bsb/2014-15/players/rickyrodriguezajdq,rickyrodriguezajdq,Sequoias,2014-15,sequoias,2015
4,Ben Gann,C,So,https://www.cccaasports.org/sports/bsb/2014-15/players/bengann89nh,bengann89nh,Sequoias,2014-15,sequoias,2015
19,Elijah Holguin,OF,Fr,https://www.cccaasports.org/sports/bsb/2014-15/players/elijahholguin2a8w,elijahholguin2a8w,Sequoias,2014-15,sequoias,2015
