No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_njcaa_season,team_id,team_season
3,Jose Jimenez,SS,So,https://www.cccaasports.org/sports/bsb/2017-18/players/josejimenezxjyx,josejimenezxjyx,Pasadena City,2017-18,pasadenacity,2018
18,Nico Martinez,3B/UTL,So,https://www.cccaasports.org/sports/bsb/2017-18/players/nicomartinezztxv,nicomartinezztxv,Pasadena City,2017-18,pasadenacity,2018
31,Tony Shue,DH,Fr,https://www.cccaasports.org/sports/bsb/2017-18/players/tonyshuee5we,tonyshuee5we,Pasadena City,2017-18,pasadenacity,2018
20,John Bicos,CF,So,https://www.cccaasports.org/sports/bsb/2017-18/players/johnbicosr2cx,johnbicosr2cx,Pasadena City,2017-18,pasadenacity,2018
7,Edward Manzo,OF,Fr,https://www.cccaasports.org/sports/bsb/2017-18/players/edwardmanzoz268,edwardmanzoz268,Pasadena City,2017-18,pasadenacity,2018
10,Matt Orozco,C,Fr,https://www.cccaasports.org/sports/bsb/2017-18/players/mattorozcogm95,mattorozcogm95,Pasadena City,2017-18,pasadenacity,2018
17,Daniel Netz,1B/OF,Fr,https://www.cccaasports.org/sports/bsb/2017-18/players/danielnetzhzpe,danielnetzhzpe,Pasadena City,2017-18,pasadenacity,2018
4,Ryan Lewis,2B,Fr,https://www.cccaasports.org/sports/bsb/2017-18/players/ryanlewisua0s,ryanlewisua0s,Pasadena City,2017-18,pasadenacity,2018
27,Jason Ajamian,1B,Fr,https://www.cccaasports.org/sports/bsb/2017-18/players/jasonajamianr53o,jasonajamianr53o,Pasadena City,2017-18,pasadenacity,2018
25,Ardon Fryer,OF,So,https://www.cccaasports.org/sports/bsb/2017-18/players/ardonfryer2033,ardonfryer2033,Pasadena City,2017-18,pasadenacity,2018
6,Jared Esquivel,LF,So.,https://www.cccaasports.org/sports/bsb/2017-18/players/jaredesquivelj93i,jaredesquivelj93i,Pasadena City,2017-18,pasadenacity,2018
14,Alex Jelloian,2B,Fr,https://www.cccaasports.org/sports/bsb/2017-18/players/alexjelloian8hdn,alexjelloian8hdn,Pasadena City,2017-18,pasadenacity,2018
30,Kevin Miles,OF,Fr,https://www.cccaasports.org/sports/bsb/2017-18/players/kevinmilesdui3,kevinmilesdui3,Pasadena City,2017-18,pasadenacity,2018
5,Sean Fassler,3B,So,https://www.cccaasports.org/sports/bsb/2017-18/players/seanfasslerbrad,seanfasslerbrad,Pasadena City,2017-18,pasadenacity,2018
32,Frank Yokas,OF,Fr,https://www.cccaasports.org/sports/bsb/2017-18/players/frankyokasbyr2,frankyokasbyr2,Pasadena City,2017-18,pasadenacity,2018
26,Ryan Whithorn,3B/UTL,Fr,https://www.cccaasports.org/sports/bsb/2017-18/players/ryanwhithornycde,ryanwhithornycde,Pasadena City,2017-18,pasadenacity,2018
9,Evan Chang,C,Fr,https://www.cccaasports.org/sports/bsb/2017-18/players/evanchangw5bt,evanchangw5bt,Pasadena City,2017-18,pasadenacity,2018
22,Race Gardner,P,So,https://www.cccaasports.org/sports/bsb/2017-18/players/racegardnerwtlq,racegardnerwtlq,Pasadena City,2017-18,pasadenacity,2018
