No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_njcaa_season,team_id,team_season
5,Jake Munoz,CF/LHP,So,https://www.cccaasports.org/sports/bsb/2017-18/players/jakemunozm7pf,jakemunozm7pf,Marin,2017-18,marin,2018
6,Alex Davis,SS,So,https://www.cccaasports.org/sports/bsb/2017-18/players/alexdavisfvsi,alexdavisfvsi,Marin,2017-18,marin,2018
2,Christian Merriwether,CF,So,https://www.cccaasports.org/sports/bsb/2017-18/players/christianmerriwetherbom3,christianmerriwetherbom3,Marin,2017-18,marin,2018
14,James Harwell,UTIL,So,https://www.cccaasports.org/sports/bsb/2017-18/players/jamesharwell66fz,jamesharwell66fz,Marin,2017-18,marin,2018
29,Adam Hussain,OF,So,https://www.cccaasports.org/sports/bsb/2017-18/players/adamhussain9aq1,adamhussain9aq1,Marin,2017-18,marin,2018
8,Dominic Burke,RHP/3B,So,https://www.cccaasports.org/sports/bsb/2017-18/players/dominicburkenp4a,dominicburkenp4a,Marin,2017-18,marin,2018
3,Randy Fernandez,2B/SS,Fr,https://www.cccaasports.org/sports/bsb/2017-18/players/randyfernandezc75y,randyfernandezc75y,Marin,2017-18,marin,2018
34,MacLean Meyn,1B,So,https://www.cccaasports.org/sports/bsb/2017-18/players/macleanmeyn1kic,macleanmeyn1kic,Marin,2017-18,marin,2018
28,Davis Barkocy,C,Fr,https://www.cccaasports.org/sports/bsb/2017-18/players/davisbarkocytqm4,davisbarkocytqm4,Marin,2017-18,marin,2018
17,Shane Dalton,OF,Fr,https://www.cccaasports.org/sports/bsb/2017-18/players/shanedalton8aim,shanedalton8aim,Marin,2017-18,marin,2018
12,Owen Hamilton,RHP/1B,Fr,https://www.cccaasports.org/sports/bsb/2017-18/players/owenhamilton9q9r,owenhamilton9q9r,Marin,2017-18,marin,2018
4,Will Langan,OF/2B,Fr,https://www.cccaasports.org/sports/bsb/2017-18/players/willlangant4xp,willlangant4xp,Marin,2017-18,marin,2018
15,J.T. Balano,C,Fr,https://www.cccaasports.org/sports/bsb/2017-18/players/jtbalanoo6iu,jtbalanoo6iu,Marin,2017-18,marin,2018
11,Jonathan Chu,OF,Fr,https://www.cccaasports.org/sports/bsb/2017-18/players/jonathanchuclue,jonathanchuclue,Marin,2017-18,marin,2018
26,Steve Urias,1B,So,https://www.cccaasports.org/sports/bsb/2017-18/players/steveurias4apx,steveurias4apx,Marin,2017-18,marin,2018
24,Dylan Takeyama,OF,Fr,https://www.cccaasports.org/sports/bsb/2017-18/players/dylantakeyamalwss,dylantakeyamalwss,Marin,2017-18,marin,2018
1,Andrew Trujillo,C,Fr,https://www.cccaasports.org/sports/bsb/2017-18/players/andrewtrujillo8rgs,andrewtrujillo8rgs,Marin,2017-18,marin,2018
18,Nick Roth,RHP,Fr,https://www.cccaasports.org/sports/bsb/2017-18/players/nickrothz84d,nickrothz84d,Marin,2017-18,marin,2018
23,Michael Benz,RHP,Fr,https://www.cccaasports.org/sports/bsb/2017-18/players/michaelbenz6egd,michaelbenz6egd,Marin,2017-18,marin,2018
27,Michael Robbins,RHP,Fr,https://www.cccaasports.org/sports/bsb/2017-18/players/michaelrobbinsvaof,michaelrobbinsvaof,Marin,2017-18,marin,2018
