No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_njcaa_season,team_id,team_season
21,Nolan Dempsey,INF,Fr,https://www.cccaasports.org/sports/bsb/2015-16/players/nolandempseywlq5,nolandempseywlq5,De Anza,2015-16,deanza,2016
44,Drew Mount,OF,Fr,https://www.cccaasports.org/sports/bsb/2015-16/players/drewmountald4,drewmountald4,De Anza,2015-16,deanza,2016
15,Daniel Molinari,C/3B,So,https://www.cccaasports.org/sports/bsb/2015-16/players/danielmolinariwxj9,danielmolinariwxj9,De Anza,2015-16,deanza,2016
28,Sam Reno,INF,Fr,https://www.cccaasports.org/sports/bsb/2015-16/players/samrenoi20y,samrenoi20y,De Anza,2015-16,deanza,2016
7,Cristopher Castillo,OF/P,Fr,https://www.cccaasports.org/sports/bsb/2015-16/players/cristophercastillo8htp,cristophercastillo8htp,De Anza,2015-16,deanza,2016
22,Alex Roque,INF,So,https://www.cccaasports.org/sports/bsb/2015-16/players/alexroquebbef,alexroquebbef,De Anza,2015-16,deanza,2016
6,Devon Canty,OF,Fr,https://www.cccaasports.org/sports/bsb/2015-16/players/devoncanty94ag,devoncanty94ag,De Anza,2015-16,deanza,2016
17,Ro Mahanty,INF/C,Fr,https://www.cccaasports.org/sports/bsb/2015-16/players/romahantynhoo,romahantynhoo,De Anza,2015-16,deanza,2016
3,Abraham Arias,1B/P,So,https://www.cccaasports.org/sports/bsb/2015-16/players/abrahamariasnyhr,abrahamariasnyhr,De Anza,2015-16,deanza,2016
10,Chad Franquez,OF/P,Fr,https://www.cccaasports.org/sports/bsb/2015-16/players/chadfranquezeorg,chadfranquezeorg,De Anza,2015-16,deanza,2016
30,Kevin Hahn,RHP,Fr,https://www.cccaasports.org/sports/bsb/2015-16/players/kevinhahnhsqg,kevinhahnhsqg,De Anza,2015-16,deanza,2016
13,Ty DeSa,1B/OF,Fr,https://www.cccaasports.org/sports/bsb/2015-16/players/tydesabs0r,tydesabs0r,De Anza,2015-16,deanza,2016
29,David Ressa,INF/P,Fr,https://www.cccaasports.org/sports/bsb/2015-16/players/davidressawsdh,davidressawsdh,De Anza,2015-16,deanza,2016
19,Drew Tressen,C/OF,Fr,https://www.cccaasports.org/sports/bsb/2015-16/players/drewtressenpxfk,drewtressenpxfk,De Anza,2015-16,deanza,2016
18,Daniel Kono,INF,Fr,https://www.cccaasports.org/sports/bsb/2015-16/players/danielkono3t3v,danielkono3t3v,De Anza,2015-16,deanza,2016
4,Joey Shimono,INF,So,https://www.cccaasports.org/sports/bsb/2015-16/players/joeyshimonotnu9,joeyshimonotnu9,De Anza,2015-16,deanza,2016
40,Nick Simonian,LHP,Fr,https://www.cccaasports.org/sports/bsb/2015-16/players/nicksimonianmkud,nicksimonianmkud,De Anza,2015-16,deanza,2016
34,Alex Zarate,LHP,So,https://www.cccaasports.org/sports/bsb/2015-16/players/alexzarate7sqb,alexzarate7sqb,De Anza,2015-16,deanza,2016
14,Sean Harrington,LHP,Fr,https://www.cccaasports.org/sports/bsb/2015-16/players/seanharringtonxsga,seanharringtonxsga,De Anza,2015-16,deanza,2016
