No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_njcaa_season,team_id,team_season
4,Adam Nascimento,INF,So,https://www.cccaasports.org/sports/bsb/2014-15/players/adamnascimentouudu,adamnascimentouudu,Merced,2014-15,merced,2015
7,Ryan Cumberland,INF,So,https://www.cccaasports.org/sports/bsb/2014-15/players/ryancumberlandzdrv,ryancumberlandzdrv,Merced,2014-15,merced,2015
8,Joseph Salmeri,OF,So,https://www.cccaasports.org/sports/bsb/2014-15/players/josephsalmeriroyl,josephsalmeriroyl,Merced,2014-15,merced,2015
2,David Vidauri,INF,Fr,https://www.cccaasports.org/sports/bsb/2014-15/players/davidvidauri37n2,davidvidauri37n2,Merced,2014-15,merced,2015
28,Darren Trainor,C,Fr,https://www.cccaasports.org/sports/bsb/2014-15/players/darrentrainor8g7s,darrentrainor8g7s,Merced,2014-15,merced,2015
23,Jimbo Pernetti,INF,So,https://www.cccaasports.org/sports/bsb/2014-15/players/jimbopernettikus5,jimbopernettikus5,Merced,2014-15,merced,2015
5,Dalton Beatty,OF,Fr,https://www.cccaasports.org/sports/bsb/2014-15/players/daltonbeatty51lg,daltonbeatty51lg,Merced,2014-15,merced,2015
42,Daniel Hermosillo,INF,Fr,https://www.cccaasports.org/sports/bsb/2014-15/players/danielhermosillo1qzf,danielhermosillo1qzf,Merced,2014-15,merced,2015
22,Curtis Kellogg,INF,Fr,https://www.cccaasports.org/sports/bsb/2014-15/players/curtiskelloggbgkk,curtiskelloggbgkk,Merced,2014-15,merced,2015
18,Yuko Saito,OF,Fr,https://www.cccaasports.org/sports/bsb/2014-15/players/yukosaitoa01c,yukosaitoa01c,Merced,2014-15,merced,2015
13,Brennan Hauser,OF,Fr,https://www.cccaasports.org/sports/bsb/2014-15/players/brennanhauseramz3,brennanhauseramz3,Merced,2014-15,merced,2015
29,Trevor Chaney,P,Fr,https://www.cccaasports.org/sports/bsb/2014-15/players/trevorchaney3xub,trevorchaney3xub,Merced,2014-15,merced,2015
24,Brandon Curiel,OF,Fr,https://www.cccaasports.org/sports/bsb/2014-15/players/brandoncuriel5soy,brandoncuriel5soy,Merced,2014-15,merced,2015
3,Michael Torres,INF,Fr,https://www.cccaasports.org/sports/bsb/2014-15/players/michaeltorrese028,michaeltorrese028,Merced,2014-15,merced,2015
17,Joseph Brazil,OF,Fr,https://www.cccaasports.org/sports/bsb/2014-15/players/josephbrazilpz63,josephbrazilpz63,Merced,2014-15,merced,2015
12,Tyler Wallis,C,Fr,https://www.cccaasports.org/sports/bsb/2014-15/players/tylerwallispe46,tylerwallispe46,Merced,2014-15,merced,2015
31,Justin Kehler,P,So,https://www.cccaasports.org/sports/bsb/2014-15/players/justinkehlermeyh,justinkehlermeyh,Merced,2014-15,merced,2015
