No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_cccaa_season,team_id,team_season
29,Logan Coe,C,SO,https://www.cccaasports.org/sports/bsb/2017-18/players/logancoe9a8e,logancoe9a8e,Modesto,2017-18,modesto,2018
32,Brandon Booz,UTIL,FR,https://www.cccaasports.org/sports/bsb/2017-18/players/brandonbooz32gh,brandonbooz32gh,Modesto,2017-18,modesto,2018
2,Chris Alonzo,IF,FR,https://www.cccaasports.org/sports/bsb/2017-18/players/chrisalonzoxqoz,chrisalonzoxqoz,Modesto,2017-18,modesto,2018
6,Anthony Encalade Jr.,IF,FR,https://www.cccaasports.org/sports/bsb/2017-18/players/anthonyencaladejr0025,anthonyencaladejr0025,Modesto,2017-18,modesto,2018
7,Nick Price,IF,FR,https://www.cccaasports.org/sports/bsb/2017-18/players/nickpriceglet,nickpriceglet,Modesto,2017-18,modesto,2018
13,Jonathan Temple,OF,FR,https://www.cccaasports.org/sports/bsb/2017-18/players/jonathantemplebvel,jonathantemplebvel,Modesto,2017-18,modesto,2018
14,Anthony Arredondo,OF,SO,https://www.cccaasports.org/sports/bsb/2017-18/players/anthonyarredondoxugi,anthonyarredondoxugi,Modesto,2017-18,modesto,2018
24,Steven Rios,OF,SO,https://www.cccaasports.org/sports/bsb/2017-18/players/stevenrios1yvn,stevenrios1yvn,Modesto,2017-18,modesto,2018
22,Nick Singer,UTIL,FR,https://www.cccaasports.org/sports/bsb/2017-18/players/nicksinger9l8s,nicksinger9l8s,Modesto,2017-18,modesto,2018
16,Christian Witt,OF,FR,https://www.cccaasports.org/sports/bsb/2017-18/players/christianwitt429y,christianwitt429y,Modesto,2017-18,modesto,2018
27,Cullen Bearden,OF,FR,https://www.cccaasports.org/sports/bsb/2017-18/players/cullenbearden4wnt,cullenbearden4wnt,Modesto,2017-18,modesto,2018
10,Blaine Weber,IF,FR,https://www.cccaasports.org/sports/bsb/2017-18/players/blainewebergocq,blainewebergocq,Modesto,2017-18,modesto,2018
3,Dylan Speer,UTIL,SO,https://www.cccaasports.org/sports/bsb/2017-18/players/dylanspeer2iak,dylanspeer2iak,Modesto,2017-18,modesto,2018
23,Nolen Legan,IF,SO,https://www.cccaasports.org/sports/bsb/2017-18/players/nolenleganwgl5,nolenleganwgl5,Modesto,2017-18,modesto,2018
11,Blane Abeyta,C/P,FR,https://www.cccaasports.org/sports/bsb/2017-18/players/blaneabeytaolq5,blaneabeytaolq5,Modesto,2017-18,modesto,2018
4,Ricardo Lopez,C,SO,https://www.cccaasports.org/sports/bsb/2017-18/players/ricardolopez940l,ricardolopez940l,Modesto,2017-18,modesto,2018
15,Eric Flores,OF,FR,https://www.cccaasports.org/sports/bsb/2017-18/players/ericfloreslnq7,ericfloreslnq7,Modesto,2017-18,modesto,2018
