No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_njcaa_season,team_id,team_season
23,Diego Alarcon,IF,Fr.,https://www.cccaasports.org/sports/bsb/2017-18/players/diegoalarconntra,diegoalarconntra,El Camino,2017-18,elcamino,2018
25,Jordan Folgers,IF,So.,https://www.cccaasports.org/sports/bsb/2017-18/players/jordanfolgers2e7g,jordanfolgers2e7g,El Camino,2017-18,elcamino,2018
3,Jose Ruiz Jr.,C,So.,https://www.cccaasports.org/sports/bsb/2017-18/players/joseruizjr2l3d,joseruizjr2l3d,El Camino,2017-18,elcamino,2018
4,Matthew Beserra,IF,Fr.,https://www.cccaasports.org/sports/bsb/2017-18/players/matthewbeserra8z7m,matthewbeserra8z7m,El Camino,2017-18,elcamino,2018
10,Cody Wissler,OF,So.,https://www.cccaasports.org/sports/bsb/2017-18/players/codywissleroq4h,codywissleroq4h,El Camino,2017-18,elcamino,2018
19,Spencer Palmer,1B,Fr.,https://www.cccaasports.org/sports/bsb/2017-18/players/spencerpalmerkz8y,spencerpalmerkz8y,El Camino,2017-18,elcamino,2018
2,Joseph Borges,INF/OF,Fr.,https://www.cccaasports.org/sports/bsb/2017-18/players/josephborges2huh,josephborges2huh,El Camino,2017-18,elcamino,2018
9,Jerry Granillo,IF,Fr.,https://www.cccaasports.org/sports/bsb/2017-18/players/jerrygranillo787x,jerrygranillo787x,El Camino,2017-18,elcamino,2018
7,Spencer Long,IF/RHP,Fr.,https://www.cccaasports.org/sports/bsb/2017-18/players/spencerlong5qg9,spencerlong5qg9,El Camino,2017-18,elcamino,2018
1,Taishi Nakawake,IF,Fr.,https://www.cccaasports.org/sports/bsb/2017-18/players/taishinakawake0zmq,taishinakawake0zmq,El Camino,2017-18,elcamino,2018
12,Sean Whorley,IF/OF,Fr.,https://www.cccaasports.org/sports/bsb/2017-18/players/seanwhorleye2te,seanwhorleye2te,El Camino,2017-18,elcamino,2018
17,Trevor McInerney,IF/OF,Fr.,https://www.cccaasports.org/sports/bsb/2017-18/players/trevormcinerney1q4h,trevormcinerney1q4h,El Camino,2017-18,elcamino,2018
21,Ty Conrad,OF,So.,https://www.cccaasports.org/sports/bsb/2017-18/players/tyconradi6jk,tyconradi6jk,El Camino,2017-18,elcamino,2018
13,Steven Gamboa,OF,So.,https://www.cccaasports.org/sports/bsb/2017-18/players/stevengamboazxek,stevengamboazxek,El Camino,2017-18,elcamino,2018
31,Mateo Gonzalez-Drake,C,Fr.,https://www.cccaasports.org/sports/bsb/2017-18/players/mateogonzalezdrake0m1y,mateogonzalezdrake0m1y,El Camino,2017-18,elcamino,2018
