No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_njcaa_season,team_id,team_season
4,Zack Domingues,SS/2B,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/zackdominguesph40,zackdominguesph40,Cuesta,2012-13,cuesta,2013
6,Marco Murillo,RHP/2B,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/marcomurillok4ug,marcomurillok4ug,Cuesta,2012-13,cuesta,2013
21,Parker Hindle,C/3B,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/parkerhindle2why,parkerhindle2why,Cuesta,2012-13,cuesta,2013
8,Andrew Montanari,SS,So,https://www.cccaasports.org/sports/bsb/2012-13/players/andrewmontanarihtbr,andrewmontanarihtbr,Cuesta,2012-13,cuesta,2013
19,Spencer Ruggles,OF,So,https://www.cccaasports.org/sports/bsb/2012-13/players/spencerrugglesm605,spencerrugglesm605,Cuesta,2012-13,cuesta,2013
10,Scott Shields,SS/2B,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/scottshields5x9r,scottshields5x9r,Cuesta,2012-13,cuesta,2013
17,Nicolas Rosso,OF,So,https://www.cccaasports.org/sports/bsb/2012-13/players/nicolasrossokyws,nicolasrossokyws,Cuesta,2012-13,cuesta,2013
28,Steve Herting,OF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/steveherting7n2y,steveherting7n2y,Cuesta,2012-13,cuesta,2013
9,Mac Stuart,1B,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/macstuartkdua,macstuartkdua,Cuesta,2012-13,cuesta,2013
51,Myles Franklin,OF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/mylesfranklinakjk,mylesfranklinakjk,Cuesta,2012-13,cuesta,2013
14,Travis Beck,RHP/OF,So,https://www.cccaasports.org/sports/bsb/2012-13/players/travisbeckj8ed,travisbeckj8ed,Cuesta,2012-13,cuesta,2013
25,Ryan McGuire,1B,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/ryanmcguiret0j1,ryanmcguiret0j1,Cuesta,2012-13,cuesta,2013
24,Jack Colick,OF,So,https://www.cccaasports.org/sports/bsb/2012-13/players/jackcolickw44t,jackcolickw44t,Cuesta,2012-13,cuesta,2013
2,Matt Bailey,OF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/mattbaileypy8h,mattbaileypy8h,Cuesta,2012-13,cuesta,2013
5,Joe Miller,C/SS,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/joemiller8y5t,joemiller8y5t,Cuesta,2012-13,cuesta,2013
7,Chad McCarthy,C,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/chadmccarthycbnk,chadmccarthycbnk,Cuesta,2012-13,cuesta,2013
15,Brandon Oliver,C,So,https://www.cccaasports.org/sports/bsb/2012-13/players/brandonolivertl5v,brandonolivertl5v,Cuesta,2012-13,cuesta,2013
3,Grand Pierotti,,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/grandpierottiirc9,grandpierottiirc9,Cuesta,2012-13,cuesta,2013
