No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_njcaa_season,team_id,team_season
2,Danilo Tiotuico,IF,Freshman,https://www.cccaasports.org/sports/bsb/2020-21/players/danilotiotuicof778,danilotiotuicof778,Saddleback,2020-21,saddleback,2021
24,Tyler Chaffee,IF,Freshman,https://www.cccaasports.org/sports/bsb/2020-21/players/tylerchaffeep01p,tylerchaffeep01p,Saddleback,2020-21,saddleback,2021
8,Lance Gardiner,IF,Freshman,https://www.cccaasports.org/sports/bsb/2020-21/players/lancegardinerh6o0,lancegardinerh6o0,Saddleback,2020-21,saddleback,2021
5,Johnathan Behm,OF,Freshman,https://www.cccaasports.org/sports/bsb/2020-21/players/johnathanbehmlw6c,johnathanbehmlw6c,Saddleback,2020-21,saddleback,2021
7,David Le Bioda,1B,Freshman,https://www.cccaasports.org/sports/bsb/2020-21/players/davidlebiodaupyc,davidlebiodaupyc,Saddleback,2020-21,saddleback,2021
6,Nation Wood,OF,Freshman,https://www.cccaasports.org/sports/bsb/2020-21/players/nationwoodgwyy,nationwoodgwyy,Saddleback,2020-21,saddleback,2021
23,Luc Stuka,1B,Freshman,https://www.cccaasports.org/sports/bsb/2020-21/players/lucstukabyt6,lucstukabyt6,Saddleback,2020-21,saddleback,2021
40,Nick Dietsch,C,Freshman,https://www.cccaasports.org/sports/bsb/2020-21/players/nickdietschppjh,nickdietschppjh,Saddleback,2020-21,saddleback,2021
1,Brent Riddle,OF,Freshman,https://www.cccaasports.org/sports/bsb/2020-21/players/brentriddle50a9,brentriddle50a9,Saddleback,2020-21,saddleback,2021
13,Antonino Vultaggio,OF,Freshman,https://www.cccaasports.org/sports/bsb/2020-21/players/antoninovultaggioj9qj,antoninovultaggioj9qj,Saddleback,2020-21,saddleback,2021
19,Clayton Gott,3B,Freshman,https://www.cccaasports.org/sports/bsb/2020-21/players/claytongottrdfc,claytongottrdfc,Saddleback,2020-21,saddleback,2021
36,Jacob Naso,OF,Freshman,https://www.cccaasports.org/sports/bsb/2020-21/players/jacobnaso80ad,jacobnaso80ad,Saddleback,2020-21,saddleback,2021
25,Liam O'Connor,OF,Freshman,https://www.cccaasports.org/sports/bsb/2020-21/players/liamoconnorcaep,liamoconnorcaep,Saddleback,2020-21,saddleback,2021
35,Robbie Weiskittel,1B,Freshman,https://www.cccaasports.org/sports/bsb/2020-21/players/robbieweiskittel9se4,robbieweiskittel9se4,Saddleback,2020-21,saddleback,2021
39,Christos Stefanos,C,Freshman,https://www.cccaasports.org/sports/bsb/2020-21/players/christosstefanoslrxd,christosstefanoslrxd,Saddleback,2020-21,saddleback,2021
4,Izaiah Faz,OF,Freshman,https://www.cccaasports.org/sports/bsb/2020-21/players/izaiahfaz9muz,izaiahfaz9muz,Saddleback,2020-21,saddleback,2021
28,Turner Pruitt,C,Freshman,https://www.cccaasports.org/sports/bsb/2020-21/players/turnerpruittrd0h,turnerpruittrd0h,Saddleback,2020-21,saddleback,2021
26,Robert Wood,2B,Freshman,https://www.cccaasports.org/sports/bsb/2020-21/players/robertwoody3t1,robertwoody3t1,Saddleback,2020-21,saddleback,2021
3,Tyler Declusin,IF,Freshman,https://www.cccaasports.org/sports/bsb/2020-21/players/tylerdeclusin80ot,tylerdeclusin80ot,Saddleback,2020-21,saddleback,2021
18,Jackson Skellett,C,Freshman,https://www.cccaasports.org/sports/bsb/2020-21/players/jacksonskelletty6nt,jacksonskelletty6nt,Saddleback,2020-21,saddleback,2021
