No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_njcaa_season,team_id,team_season
31,Cameron Haskell,RHP/UT,So,https://www.cccaasports.org/sports/bsb/2016-17/players/cameronhaskellszje,cameronhaskellszje,Palomar,2016-17,palomar,2017
36,Grant Buck,1B,So,https://www.cccaasports.org/sports/bsb/2016-17/players/grantbuck2ezo,grantbuck2ezo,Palomar,2016-17,palomar,2017
2,Joey Cooper,OF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/joeycooper3ig8,joeycooper3ig8,Palomar,2016-17,palomar,2017
8,Jordan Gardner,OF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/jordangardnerdvh0,jordangardnerdvh0,Palomar,2016-17,palomar,2017
12,Jared Montoya,INF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/jaredmontoya1uoo,jaredmontoya1uoo,Palomar,2016-17,palomar,2017
9,Conor McKenna,INF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/conormckennam51p,conormckennam51p,Palomar,2016-17,palomar,2017
1,Gabe Willes,INF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/gabewillesvb6k,gabewillesvb6k,Palomar,2016-17,palomar,2017
37,Tristan King,C,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/tristankingbbl4,tristankingbbl4,Palomar,2016-17,palomar,2017
11,Marco Young,OF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/marcoyoungwj8x,marcoyoungwj8x,Palomar,2016-17,palomar,2017
24,Carl Schwettmann,OF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/carlschwettmannf8bo,carlschwettmannf8bo,Palomar,2016-17,palomar,2017
35,Cody Norton,OF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/codynortonymps,codynortonymps,Palomar,2016-17,palomar,2017
30,Jonathan Vizcaino,RHP/INF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/jonathanvizcainoejvh,jonathanvizcainoejvh,Palomar,2016-17,palomar,2017
22,Ryan Hartin,INF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/ryanhartin7ccj,ryanhartin7ccj,Palomar,2016-17,palomar,2017
7,Edgar Morales,INF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/edgarmorales2d1h,edgarmorales2d1h,Palomar,2016-17,palomar,2017
25,Marc Sauceda,LHP/1B,So,https://www.cccaasports.org/sports/bsb/2016-17/players/marcsaucedamlix,marcsaucedamlix,Palomar,2016-17,palomar,2017
19,Christian Colon,C,So,https://www.cccaasports.org/sports/bsb/2016-17/players/christiancolonm1r5,christiancolonm1r5,Palomar,2016-17,palomar,2017
3,Austen Salcedo,OF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/austensalcedorfun,austensalcedorfun,Palomar,2016-17,palomar,2017
27,Juwan Maxwell,OF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/juwanmaxwellrbxv,juwanmaxwellrbxv,Palomar,2016-17,palomar,2017
29,Anthony Inatsugu,1B,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/anthonyinatsuguvt5g,anthonyinatsuguvt5g,Palomar,2016-17,palomar,2017
14,Stone Scoppettuolo,OF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/stonescoppettuolo2tk1,stonescoppettuolo2tk1,Palomar,2016-17,palomar,2017
4,Eric Charles,OF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/ericcharlesaf0o,ericcharlesaf0o,Palomar,2016-17,palomar,2017
7,Edgar Morales,,SO,https://www.cccaasports.org/sports/bsb/2016-17/players/edgarmoralesr9ag,edgarmoralesr9ag,Palomar,2016-17,palomar,2017
17,Connor Zalewski,RHP,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/connorzalewskinyg6,connorzalewskinyg6,Palomar,2016-17,palomar,2017
15,Kevin Palm,RHP,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/kevinpalmnas4,kevinpalmnas4,Palomar,2016-17,palomar,2017
