No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_njcaa_season,team_id,team_season
14,Anthony Lazalde,IF/P,So,https://www.cccaasports.org/sports/bsb/2011-12/players/anthonylazaldewzrv,anthonylazaldewzrv,San Francisco,2011-12,sanfrancisco,2012
50,Cody Silveria,OF,So,https://www.cccaasports.org/sports/bsb/2011-12/players/codysilveria4r43,codysilveria4r43,San Francisco,2011-12,sanfrancisco,2012
44,Tim Cusick,1b,So,https://www.cccaasports.org/sports/bsb/2011-12/players/timcusickieyw,timcusickieyw,San Francisco,2011-12,sanfrancisco,2012
22,Tony Castellanos,OF,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/tonycastellanos6wmm,tonycastellanos6wmm,San Francisco,2011-12,sanfrancisco,2012
9,Jeff Tanaka,1b/Of,So,https://www.cccaasports.org/sports/bsb/2011-12/players/jefftanaka2rs6,jefftanaka2rs6,San Francisco,2011-12,sanfrancisco,2012
7,Brendan Roth,OF,So,https://www.cccaasports.org/sports/bsb/2011-12/players/brendanrothriia,brendanrothriia,San Francisco,2011-12,sanfrancisco,2012
5,Anton Luchtel,IF,So,https://www.cccaasports.org/sports/bsb/2011-12/players/antonluchtelpmy9,antonluchtelpmy9,San Francisco,2011-12,sanfrancisco,2012
4,Ben Ladner,C,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/benladnerrabm,benladnerrabm,San Francisco,2011-12,sanfrancisco,2012
3,Joe Wong,IF,So,https://www.cccaasports.org/sports/bsb/2011-12/players/joewong7i2m,joewong7i2m,San Francisco,2011-12,sanfrancisco,2012
24,Christian Murphy,C,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/christianmurphy6huu,christianmurphy6huu,San Francisco,2011-12,sanfrancisco,2012
10,Matt Nishiyama,IF,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/mattnishiyamar8nd,mattnishiyamar8nd,San Francisco,2011-12,sanfrancisco,2012
16,Patrick Haney,1b/P,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/patrickhaneyak15,patrickhaneyak15,San Francisco,2011-12,sanfrancisco,2012
11,Jordan Zaragoza,IF,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/jordanzaragoza5pvo,jordanzaragoza5pvo,San Francisco,2011-12,sanfrancisco,2012
23,Shane Hamashige,C,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/shanehamashigebo1k,shanehamashigebo1k,San Francisco,2011-12,sanfrancisco,2012
1,Alan Bajada,IF,So,https://www.cccaasports.org/sports/bsb/2011-12/players/alanbajadaxo7a,alanbajadaxo7a,San Francisco,2011-12,sanfrancisco,2012
47,Tony Lourenco,P/IF,So,https://www.cccaasports.org/sports/bsb/2011-12/players/tonylourenconngw,tonylourenconngw,San Francisco,2011-12,sanfrancisco,2012
25,Nolan Myers,IF/C,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/nolanmyers03tz,nolanmyers03tz,San Francisco,2011-12,sanfrancisco,2012
20,Kyle Martinez,IF,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/kylemartinezroiv,kylemartinezroiv,San Francisco,2011-12,sanfrancisco,2012
2,Ross Matsumoto,OF,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/rossmatsumotoud3f,rossmatsumotoud3f,San Francisco,2011-12,sanfrancisco,2012
6,Dane Limosnero,Of,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/danelimosnero05gv,danelimosnero05gv,San Francisco,2011-12,sanfrancisco,2012
41,Gary Malec,OF,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/garymalec4m4l,garymalec4m4l,San Francisco,2011-12,sanfrancisco,2012
