No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_njcaa_season,team_id,team_season
21,Caleb Jeske,C,Fr,https://www.cccaasports.org/sports/bsb/2020-21/players/calebjeskeuqd1,calebjeskeuqd1,Napa Valley,2020-21,napavalley,2021
19,Christopher Blyskal,3B,Fr,https://www.cccaasports.org/sports/bsb/2020-21/players/christopherblyskal6gp5,christopherblyskal6gp5,Napa Valley,2020-21,napavalley,2021
17,Tony Diaz,OF,So,https://www.cccaasports.org/sports/bsb/2020-21/players/tonydiaz3hkm,tonydiaz3hkm,Napa Valley,2020-21,napavalley,2021
3,"Andrew ""A.J."" McMahon",1B,Fr,https://www.cccaasports.org/sports/bsb/2020-21/players/andrewajmcmahonrhr7,andrewajmcmahonrhr7,Napa Valley,2020-21,napavalley,2021
1,"Dominick ""D.J."" Pautin",INF,Fr,https://www.cccaasports.org/sports/bsb/2020-21/players/dominickdjpautino69r,dominickdjpautino69r,Napa Valley,2020-21,napavalley,2021
25,Wyatt Dorman,RF,Fr,https://www.cccaasports.org/sports/bsb/2020-21/players/wyattdormanx5yd,wyattdormanx5yd,Napa Valley,2020-21,napavalley,2021
24,Bronson Wyman,P,Fr,https://www.cccaasports.org/sports/bsb/2020-21/players/bronsonwymanh7er,bronsonwymanh7er,Napa Valley,2020-21,napavalley,2021
31,John Adkins,3B,Fr,https://www.cccaasports.org/sports/bsb/2020-21/players/johnadkins3d8t,johnadkins3d8t,Napa Valley,2020-21,napavalley,2021
6,Koby Sherwood,C,Fr,https://www.cccaasports.org/sports/bsb/2020-21/players/kobysherwoodbenw,kobysherwoodbenw,Napa Valley,2020-21,napavalley,2021
9,Cole Shafer,1B,Fr,https://www.cccaasports.org/sports/bsb/2020-21/players/coleshaferya1f,coleshaferya1f,Napa Valley,2020-21,napavalley,2021
5,Derrick Robinson,OF,Fr,https://www.cccaasports.org/sports/bsb/2020-21/players/derrickrobinson335f,derrickrobinson335f,Napa Valley,2020-21,napavalley,2021
10,Marcus Steen,SS,Fr,https://www.cccaasports.org/sports/bsb/2020-21/players/marcussteenb7pm,marcussteenb7pm,Napa Valley,2020-21,napavalley,2021
13,Austin Mattos,OF,Fr,https://www.cccaasports.org/sports/bsb/2020-21/players/austinmattosoi3e,austinmattosoi3e,Napa Valley,2020-21,napavalley,2021
23,Dylan Minton,OF,Fr,https://www.cccaasports.org/sports/bsb/2020-21/players/dylanmintonqn9b,dylanmintonqn9b,Napa Valley,2020-21,napavalley,2021
7,Garrett Guy,CF,Fr,https://www.cccaasports.org/sports/bsb/2020-21/players/garrettguy0san,garrettguy0san,Napa Valley,2020-21,napavalley,2021
18,Michael Reagan,C,Fr,https://www.cccaasports.org/sports/bsb/2020-21/players/michaelreaganp06c,michaelreaganp06c,Napa Valley,2020-21,napavalley,2021
8,Adrien Garcia,P,Fr,https://www.cccaasports.org/sports/bsb/2020-21/players/adriengarciadcv4,adriengarciadcv4,Napa Valley,2020-21,napavalley,2021
15,Luis Santamaria,P,Fr,https://www.cccaasports.org/sports/bsb/2020-21/players/luissantamariaji9q,luissantamariaji9q,Napa Valley,2020-21,napavalley,2021
26,Jacob Stoker,OF,So,https://www.cccaasports.org/sports/bsb/2020-21/players/jacobstokereazj,jacobstokereazj,Napa Valley,2020-21,napavalley,2021
