No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_njcaa_season,team_id,team_season
27,Ryan Miller,C,So,https://www.cccaasports.org/sports/bsb/2012-13/players/ryanmillerwbc3,ryanmillerwbc3,San Bernardino,2012-13,sanbernardino,2013
15,Joesph Szczepanski,INF,So,https://www.cccaasports.org/sports/bsb/2012-13/players/joesphszczepanskibjp7,joesphszczepanskibjp7,San Bernardino,2012-13,sanbernardino,2013
19,Brandon Kinser,UTL,So,https://www.cccaasports.org/sports/bsb/2012-13/players/brandonkinserrzk8,brandonkinserrzk8,San Bernardino,2012-13,sanbernardino,2013
23,Brett Torrence,OF,So,https://www.cccaasports.org/sports/bsb/2012-13/players/bretttorrence8lgh,bretttorrence8lgh,San Bernardino,2012-13,sanbernardino,2013
28,A.J. David,3B,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/ajdaviditor,ajdaviditor,San Bernardino,2012-13,sanbernardino,2013
1,Leonard Malfavon,OF,So,https://www.cccaasports.org/sports/bsb/2012-13/players/leonardmalfavon75wm,leonardmalfavon75wm,San Bernardino,2012-13,sanbernardino,2013
3,Josh Alonzo,2B,So,https://www.cccaasports.org/sports/bsb/2012-13/players/joshalonzo2twj,joshalonzo2twj,San Bernardino,2012-13,sanbernardino,2013
13,Kadyn Glass,SS,So,https://www.cccaasports.org/sports/bsb/2012-13/players/kadynglasswf2k,kadynglasswf2k,San Bernardino,2012-13,sanbernardino,2013
6,Mike Trevino,INF,So,https://www.cccaasports.org/sports/bsb/2012-13/players/miketrevinod88m,miketrevinod88m,San Bernardino,2012-13,sanbernardino,2013
34,Seth Walston,1B,So,https://www.cccaasports.org/sports/bsb/2012-13/players/sethwalstons60s,sethwalstons60s,San Bernardino,2012-13,sanbernardino,2013
32,Mason Adams,3B,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/masonadamslo93,masonadamslo93,San Bernardino,2012-13,sanbernardino,2013
7,Daniel Ceballos,2B,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/danielceballosa1m9,danielceballosa1m9,San Bernardino,2012-13,sanbernardino,2013
4,Adam Turpin,OF,So,https://www.cccaasports.org/sports/bsb/2012-13/players/adamturpin86fa,adamturpin86fa,San Bernardino,2012-13,sanbernardino,2013
21,Mike Peluffo,RF,So,https://www.cccaasports.org/sports/bsb/2012-13/players/mikepeluffop3jw,mikepeluffop3jw,San Bernardino,2012-13,sanbernardino,2013
33,Austin Turner,CF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/austinturnerf2eg,austinturnerf2eg,San Bernardino,2012-13,sanbernardino,2013
35,Tyler Rahier,C,So,https://www.cccaasports.org/sports/bsb/2012-13/players/tylerrahier7tun,tylerrahier7tun,San Bernardino,2012-13,sanbernardino,2013
40,Tanner Clark,RHP,So,https://www.cccaasports.org/sports/bsb/2012-13/players/tannerclarkjg7m,tannerclarkjg7m,San Bernardino,2012-13,sanbernardino,2013
11,Andrew Gomez,RHP,So,https://www.cccaasports.org/sports/bsb/2012-13/players/andrewgomezklo4,andrewgomezklo4,San Bernardino,2012-13,sanbernardino,2013
