No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_njcaa_season,team_id,team_season
2,Kobi Candaroma,OF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/kobicandaromamxts,kobicandaromamxts,Redwoods,2016-17,redwoods,2017
8,Jake Mendoza,INF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/jakemendozakd8o,jakemendozakd8o,Redwoods,2016-17,redwoods,2017
10,Hunter Jury,C,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/hunterjurypri3,hunterjurypri3,Redwoods,2016-17,redwoods,2017
13,Jake Bauer,INF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/jakebauermdg5,jakebauermdg5,Redwoods,2016-17,redwoods,2017
1,Kokko Figueiredo,IF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/kokkofigueiredoh4tu,kokkofigueiredoh4tu,Redwoods,2016-17,redwoods,2017
7,Antonio Carvalho,OF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/antoniocarvalhohn69,antoniocarvalhohn69,Redwoods,2016-17,redwoods,2017
5,Noah Serrao,OF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/noahserraou3o2,noahserraou3o2,Redwoods,2016-17,redwoods,2017
11,Tyler Janowski,1B/P,So,https://www.cccaasports.org/sports/bsb/2016-17/players/tylerjanowski5hjw,tylerjanowski5hjw,Redwoods,2016-17,redwoods,2017
22,John Ariola,OF/1B,So,https://www.cccaasports.org/sports/bsb/2016-17/players/johnariolaf8t5,johnariolaf8t5,Redwoods,2016-17,redwoods,2017
4,Nathan Porter,OF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/nathanporterif9z,nathanporterif9z,Redwoods,2016-17,redwoods,2017
29,Alejandro Carvalho,INF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/alejandrocarvalhouevp,alejandrocarvalhouevp,Redwoods,2016-17,redwoods,2017
25,Devan Barley,INF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/devanbarley8hw2,devanbarley8hw2,Redwoods,2016-17,redwoods,2017
6,Jack Wills,C/P,So,https://www.cccaasports.org/sports/bsb/2016-17/players/jackwillsvyb9,jackwillsvyb9,Redwoods,2016-17,redwoods,2017
32,Adan Sanchez,OF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/adansanchezd3ud,adansanchezd3ud,Redwoods,2016-17,redwoods,2017
26,Tommy Ghasedi,C/1B,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/tommyghasedi8ulu,tommyghasedi8ulu,Redwoods,2016-17,redwoods,2017
14,Kyle Canabannis,C/INF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/kylecanabannis97gy,kylecanabannis97gy,Redwoods,2016-17,redwoods,2017
24,Cody Higgins,INF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/codyhiggins116k,codyhiggins116k,Redwoods,2016-17,redwoods,2017
21,Wyatt Eglian,P,So,https://www.cccaasports.org/sports/bsb/2016-17/players/wyatteglianq2c4,wyatteglianq2c4,Redwoods,2016-17,redwoods,2017
9,Dylan Campbell,P,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/dylancampbell2f7x,dylancampbell2f7x,Redwoods,2016-17,redwoods,2017
