No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_njcaa_season,team_id,team_season
2,Brett Bloomfield,IF,Fr,https://www.cccaasports.org/sports/bsb/2015-16/players/brettbloomfieldsk91,brettbloomfieldsk91,Cosumnes River,2015-16,cosumnesriver,2016
1,Devin Pettengill,2B/OF,So,https://www.cccaasports.org/sports/bsb/2015-16/players/devinpettengill0j7n,devinpettengill0j7n,Cosumnes River,2015-16,cosumnesriver,2016
12,Brooks Day,3B,Fr,https://www.cccaasports.org/sports/bsb/2015-16/players/brooksdaywfji,brooksdaywfji,Cosumnes River,2015-16,cosumnesriver,2016
34,Brian Morley,1B/P,Fr,https://www.cccaasports.org/sports/bsb/2015-16/players/brianmorleyeyef,brianmorleyeyef,Cosumnes River,2015-16,cosumnesriver,2016
23,Jordan Yu,OF/P,Fr,https://www.cccaasports.org/sports/bsb/2015-16/players/jordanyufyt9,jordanyufyt9,Cosumnes River,2015-16,cosumnesriver,2016
10,Nicco Toni,C,So,https://www.cccaasports.org/sports/bsb/2015-16/players/niccotonirmbs,niccotonirmbs,Cosumnes River,2015-16,cosumnesriver,2016
8,Andre Gregory,IF/P,So,https://www.cccaasports.org/sports/bsb/2015-16/players/andregregorysxqe,andregregorysxqe,Cosumnes River,2015-16,cosumnesriver,2016
28,Peyton Wheatley,OF,Fr,https://www.cccaasports.org/sports/bsb/2015-16/players/peytonwheatleytocd,peytonwheatleytocd,Cosumnes River,2015-16,cosumnesriver,2016
24,Billy Rockafeller,1B,Fr,https://www.cccaasports.org/sports/bsb/2015-16/players/billyrockafellerji3m,billyrockafellerji3m,Cosumnes River,2015-16,cosumnesriver,2016
5,Robert Daugherty,OF,So,https://www.cccaasports.org/sports/bsb/2015-16/players/robertdaugherty8pyw,robertdaugherty8pyw,Cosumnes River,2015-16,cosumnesriver,2016
22,Chris Loeb,LHP/OF,Fr,https://www.cccaasports.org/sports/bsb/2015-16/players/chrisloebxdoc,chrisloebxdoc,Cosumnes River,2015-16,cosumnesriver,2016
27,Daniel Enes,OF,Fr,https://www.cccaasports.org/sports/bsb/2015-16/players/danielenesoejq,danielenesoejq,Cosumnes River,2015-16,cosumnesriver,2016
6,Jordan Estes,OF,Fr,https://www.cccaasports.org/sports/bsb/2015-16/players/jordanesteszxwq,jordanesteszxwq,Cosumnes River,2015-16,cosumnesriver,2016
30,Cisco Prado,C,Fr,https://www.cccaasports.org/sports/bsb/2015-16/players/ciscoprado1ux5,ciscoprado1ux5,Cosumnes River,2015-16,cosumnesriver,2016
14,Austin Curtis,IF,Fr,https://www.cccaasports.org/sports/bsb/2015-16/players/austincurtisfy6f,austincurtisfy6f,Cosumnes River,2015-16,cosumnesriver,2016
44,Thomas Galart,P,Fr,https://www.cccaasports.org/sports/bsb/2015-16/players/thomasgalartimqp,thomasgalartimqp,Cosumnes River,2015-16,cosumnesriver,2016
17,Matt Stafford,P,So,https://www.cccaasports.org/sports/bsb/2015-16/players/mattstaffordkexb,mattstaffordkexb,Cosumnes River,2015-16,cosumnesriver,2016
