No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_njcaa_season,team_id,team_season
5,Anthony Spears,2B/SS,Fr,https://www.cccaasports.org/sports/bsb/2013-14/players/anthonyspearsd0d8,anthonyspearsd0d8,West LA,2013-14,westla,2014
7,Mateus Vakuda,SS,Fr,https://www.cccaasports.org/sports/bsb/2013-14/players/mateusvakuda0e2d,mateusvakuda0e2d,West LA,2013-14,westla,2014
9,Erik Gronhagen,OF,Fr,https://www.cccaasports.org/sports/bsb/2013-14/players/erikgronhagengxel,erikgronhagengxel,West LA,2013-14,westla,2014
1,Avantre Lesley,2B/SS,Fr,https://www.cccaasports.org/sports/bsb/2013-14/players/avantrelesley3yfx,avantrelesley3yfx,West LA,2013-14,westla,2014
21,Jon-Paulo D'Este,3B-C,So,https://www.cccaasports.org/sports/bsb/2013-14/players/jonpaulodestejfgu,jonpaulodestejfgu,West LA,2013-14,westla,2014
24,Eugene Shin,C,So,https://www.cccaasports.org/sports/bsb/2013-14/players/eugeneshinvr5x,eugeneshinvr5x,West LA,2013-14,westla,2014
11,Yugo Kawai,OF,Fr,https://www.cccaasports.org/sports/bsb/2013-14/players/yugokawaiqss1,yugokawaiqss1,West LA,2013-14,westla,2014
27,Chris Gutierrez,C,Fr,https://www.cccaasports.org/sports/bsb/2013-14/players/chrisgutierrezp0n6,chrisgutierrezp0n6,West LA,2013-14,westla,2014
12,Adrian Spitz,OF,Fr,https://www.cccaasports.org/sports/bsb/2013-14/players/adrianspitz3giy,adrianspitz3giy,West LA,2013-14,westla,2014
19,Dana Fox,C,Fr,https://www.cccaasports.org/sports/bsb/2013-14/players/danafoxbyaq,danafoxbyaq,West LA,2013-14,westla,2014
10,Joshua Johnson,OF,So,https://www.cccaasports.org/sports/bsb/2013-14/players/joshuajohnsonic9q,joshuajohnsonic9q,West LA,2013-14,westla,2014
33,Darryl Wilson,1B,Fr,https://www.cccaasports.org/sports/bsb/2013-14/players/darrylwilsonetdn,darrylwilsonetdn,West LA,2013-14,westla,2014
34,Zack Cooper,P,Fr,https://www.cccaasports.org/sports/bsb/2013-14/players/zackcooperyx9e,zackcooperyx9e,West LA,2013-14,westla,2014
26,Kevin Munoz,3B,Fr,https://www.cccaasports.org/sports/bsb/2013-14/players/kevinmunozzxes,kevinmunozzxes,West LA,2013-14,westla,2014
3,Chase Nakano,2B,Fr,https://www.cccaasports.org/sports/bsb/2013-14/players/chasenakanoptaf,chasenakanoptaf,West LA,2013-14,westla,2014
13,Josh Gilder,OF,Fr,https://www.cccaasports.org/sports/bsb/2013-14/players/joshgilderm21p,joshgilderm21p,West LA,2013-14,westla,2014
22,Sam Chong,P,Fr,https://www.cccaasports.org/sports/bsb/2013-14/players/samchongk1af,samchongk1af,West LA,2013-14,westla,2014
25,Michael Rae,P,Fr,https://www.cccaasports.org/sports/bsb/2013-14/players/michaelraeilf8,michaelraeilf8,West LA,2013-14,westla,2014
20,Joey Schaffhauser,P,So,https://www.cccaasports.org/sports/bsb/2013-14/players/joeyschaffhauser7ja4,joeyschaffhauser7ja4,West LA,2013-14,westla,2014
17,Justin Gadaire,P,So,https://www.cccaasports.org/sports/bsb/2013-14/players/justingadaire768v,justingadaire768v,West LA,2013-14,westla,2014
18,Haechun Jung,P,So,https://www.cccaasports.org/sports/bsb/2013-14/players/haechunjungn1g5,haechunjungn1g5,West LA,2013-14,westla,2014
6,Morgan Johnson,P,Fr,https://www.cccaasports.org/sports/bsb/2013-14/players/morganjohnsonttlk,morganjohnsonttlk,West LA,2013-14,westla,2014
