No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_njcaa_season,team_id,team_season
10,Robert Steves,IF,So,https://www.cccaasports.org/sports/bsb/2015-16/players/robertsteveso6m8,robertsteveso6m8,Modesto,2015-16,modesto,2016
7,Colt Parshall,IF,So,https://www.cccaasports.org/sports/bsb/2015-16/players/coltparshall1ir9,coltparshall1ir9,Modesto,2015-16,modesto,2016
30,Michael McGhee,IF,Fr,https://www.cccaasports.org/sports/bsb/2015-16/players/michaelmcgheezg2c,michaelmcgheezg2c,Modesto,2015-16,modesto,2016
16,Austin Garcia,OF,Fr,https://www.cccaasports.org/sports/bsb/2015-16/players/austingarciacmwb,austingarciacmwb,Modesto,2015-16,modesto,2016
21,William Reeder,C,So,https://www.cccaasports.org/sports/bsb/2015-16/players/williamreeder6wum,williamreeder6wum,Modesto,2015-16,modesto,2016
24,Mason Washington,OF,Fr,https://www.cccaasports.org/sports/bsb/2015-16/players/masonwashingtong1f7,masonwashingtong1f7,Modesto,2015-16,modesto,2016
29,Carlos Lino,UTIL,So,https://www.cccaasports.org/sports/bsb/2015-16/players/carloslino1722,carloslino1722,Modesto,2015-16,modesto,2016
2,Carlo Del real,IF,So,https://www.cccaasports.org/sports/bsb/2015-16/players/carlodelrealdq6v,carlodelrealdq6v,Modesto,2015-16,modesto,2016
25,Jaden Alsop,UTIL,Fr,https://www.cccaasports.org/sports/bsb/2015-16/players/jadenalsopv9f1,jadenalsopv9f1,Modesto,2015-16,modesto,2016
1,Ryan Vasquez,OF,Fr,https://www.cccaasports.org/sports/bsb/2015-16/players/ryanvasquezsq17,ryanvasquezsq17,Modesto,2015-16,modesto,2016
35,Anthony Enwiya,C,Fr,https://www.cccaasports.org/sports/bsb/2015-16/players/anthonyenwiyatxrk,anthonyenwiyatxrk,Modesto,2015-16,modesto,2016
32,Anthony Nunez,IF/C,Fr,https://www.cccaasports.org/sports/bsb/2015-16/players/anthonynuneze00d,anthonynuneze00d,Modesto,2015-16,modesto,2016
11,Spencer Thomas,OF,So,https://www.cccaasports.org/sports/bsb/2015-16/players/spencerthomasqnz6,spencerthomasqnz6,Modesto,2015-16,modesto,2016
3,Derek Perez,IF,Fr,https://www.cccaasports.org/sports/bsb/2015-16/players/derekperezseeb,derekperezseeb,Modesto,2015-16,modesto,2016
5,Trenton Pierson,OF,Fr,https://www.cccaasports.org/sports/bsb/2015-16/players/trentonpiersonu0jc,trentonpiersonu0jc,Modesto,2015-16,modesto,2016
12,Ricardo Lopez,C,Fr,https://www.cccaasports.org/sports/bsb/2015-16/players/ricardolopezq0ol,ricardolopezq0ol,Modesto,2015-16,modesto,2016
15,Nathan Wallen,OF,Fr,https://www.cccaasports.org/sports/bsb/2015-16/players/nathanwallenaeyb,nathanwallenaeyb,Modesto,2015-16,modesto,2016
