No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_cccaa_season,team_id,team_season
6,Joseph Hauck,OF,SO,https://www.cccaasports.org/sports/bsb/2019-20/players/josephhauck9utk,josephhauck9utk,Mt. San Jacinto,2019-20,mtsanjacinto,2020
22,Aaron Harper,IF,FR,https://www.cccaasports.org/sports/bsb/2019-20/players/aaronharperorah,aaronharperorah,Mt. San Jacinto,2019-20,mtsanjacinto,2020
31,Ajay Parcero,C,FR,https://www.cccaasports.org/sports/bsb/2019-20/players/ajayparcero2pt4,ajayparcero2pt4,Mt. San Jacinto,2019-20,mtsanjacinto,2020
5,Fabian Correa,IF,FR,https://www.cccaasports.org/sports/bsb/2019-20/players/fabiancorreawwep,fabiancorreawwep,Mt. San Jacinto,2019-20,mtsanjacinto,2020
2,Gabriel Ponce De Leon,IF,SO,https://www.cccaasports.org/sports/bsb/2019-20/players/gabrielponcedeleonv8wm,gabrielponcedeleonv8wm,Mt. San Jacinto,2019-20,mtsanjacinto,2020
14,Peter Brooks,OF,SO,https://www.cccaasports.org/sports/bsb/2019-20/players/peterbrooksh1rt,peterbrooksh1rt,Mt. San Jacinto,2019-20,mtsanjacinto,2020
8,Simon Rangel,C,SO,https://www.cccaasports.org/sports/bsb/2019-20/players/simonrangelzj8v,simonrangelzj8v,Mt. San Jacinto,2019-20,mtsanjacinto,2020
38,John Huelskamp,C,FR,https://www.cccaasports.org/sports/bsb/2019-20/players/johnhuelskamp9wvu,johnhuelskamp9wvu,Mt. San Jacinto,2019-20,mtsanjacinto,2020
7,Alfred Lopez,IF,SO,https://www.cccaasports.org/sports/bsb/2019-20/players/alfredlopez6syu,alfredlopez6syu,Mt. San Jacinto,2019-20,mtsanjacinto,2020
1,Aiden Bruce,OF,FR,https://www.cccaasports.org/sports/bsb/2019-20/players/aidenbrucefbmt,aidenbrucefbmt,Mt. San Jacinto,2019-20,mtsanjacinto,2020
12,D.J. Downen,OF,SO,https://www.cccaasports.org/sports/bsb/2019-20/players/djdownenlkcn,djdownenlkcn,Mt. San Jacinto,2019-20,mtsanjacinto,2020
39,Zane Neckar,IF,FR,https://www.cccaasports.org/sports/bsb/2019-20/players/zaneneckarqex6,zaneneckarqex6,Mt. San Jacinto,2019-20,mtsanjacinto,2020
18,Nathan Baker,UTL,FR,https://www.cccaasports.org/sports/bsb/2019-20/players/nathanbakernw8y,nathanbakernw8y,Mt. San Jacinto,2019-20,mtsanjacinto,2020
44,Anthony Thomas,OF,FR,https://www.cccaasports.org/sports/bsb/2019-20/players/anthonythomasqnn8,anthonythomasqnn8,Mt. San Jacinto,2019-20,mtsanjacinto,2020
21,Ricky Nunez,OF,SO,https://www.cccaasports.org/sports/bsb/2019-20/players/rickynunez7q0o,rickynunez7q0o,Mt. San Jacinto,2019-20,mtsanjacinto,2020
25,Garrett LaChase,IF,FR,https://www.cccaasports.org/sports/bsb/2019-20/players/garrettlachase79us,garrettlachase79us,Mt. San Jacinto,2019-20,mtsanjacinto,2020
19,Brandon Reyes,RHP/3B,FR,https://www.cccaasports.org/sports/bsb/2019-20/players/brandonreyeslb3y,brandonreyeslb3y,Mt. San Jacinto,2019-20,mtsanjacinto,2020
