No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_njcaa_season,team_id,team_season
2,Matthew Tarantino,SS,Fr,https://www.cccaasports.org/sports/bsb/2014-15/players/matthewtarantinodzkq,matthewtarantinodzkq,Marin,2014-15,marin,2015
25,Steven Demartini,1B,So,https://www.cccaasports.org/sports/bsb/2014-15/players/stevendemartini07b9,stevendemartini07b9,Marin,2014-15,marin,2015
6,Sam Morgan,OF,So,https://www.cccaasports.org/sports/bsb/2014-15/players/sammorgan90um,sammorgan90um,Marin,2014-15,marin,2015
5,Chris Hayman,SS,Fr,https://www.cccaasports.org/sports/bsb/2014-15/players/chrishayman6vi6,chrishayman6vi6,Marin,2014-15,marin,2015
14,Ryan Schalch,INF,Fr,https://www.cccaasports.org/sports/bsb/2014-15/players/ryanschalch1oee,ryanschalch1oee,Marin,2014-15,marin,2015
23,Jaymes Potts,OF,Fr,https://www.cccaasports.org/sports/bsb/2014-15/players/jaymespottsfeap,jaymespottsfeap,Marin,2014-15,marin,2015
15,Sterling Champagne,OF,So,https://www.cccaasports.org/sports/bsb/2014-15/players/sterlingchampagnetgec,sterlingchampagnetgec,Marin,2014-15,marin,2015
32,Michael Heinevetter,3B,So,https://www.cccaasports.org/sports/bsb/2014-15/players/michaelheinevettertayg,michaelheinevettertayg,Marin,2014-15,marin,2015
13,Jeff Villafana,2B,So,https://www.cccaasports.org/sports/bsb/2014-15/players/jeffvillafanawt0c,jeffvillafanawt0c,Marin,2014-15,marin,2015
27,Dominic Deville,3B,So,https://www.cccaasports.org/sports/bsb/2014-15/players/dominicdevilleprjb,dominicdevilleprjb,Marin,2014-15,marin,2015
1,Richard Herrada,C,Fr,https://www.cccaasports.org/sports/bsb/2014-15/players/richardherradastna,richardherradastna,Marin,2014-15,marin,2015
10,Jonah Son,3B,Fr,https://www.cccaasports.org/sports/bsb/2014-15/players/jonahsonaydr,jonahsonaydr,Marin,2014-15,marin,2015
24,Derrick Buckhanan,1B,So,https://www.cccaasports.org/sports/bsb/2014-15/players/derrickbuckhananclxm,derrickbuckhananclxm,Marin,2014-15,marin,2015
7,Sam Weaver,C,So,https://www.cccaasports.org/sports/bsb/2014-15/players/samweaverflrr,samweaverflrr,Marin,2014-15,marin,2015
9,Stone Phillips,3B,So,https://www.cccaasports.org/sports/bsb/2014-15/players/stonephillipsyper,stonephillipsyper,Marin,2014-15,marin,2015
3,Frankie Guerrini,2B,So,https://www.cccaasports.org/sports/bsb/2014-15/players/frankieguerrini0rbl,frankieguerrini0rbl,Marin,2014-15,marin,2015
16,Chris Norman,RHP,Fr,https://www.cccaasports.org/sports/bsb/2014-15/players/chrisnorman51ij,chrisnorman51ij,Marin,2014-15,marin,2015
36,Daniel Sokoloski,3B,Fr,https://www.cccaasports.org/sports/bsb/2014-15/players/danielsokoloski5gsr,danielsokoloski5gsr,Marin,2014-15,marin,2015
