No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_njcaa_season,team_id,team_season
22,Beau Philip,SS,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/beauphilipq9nw,beauphilipq9nw,San Joaquin Delta,2016-17,sanjoaquindelta,2017
7,Joe Montes,3B,So,https://www.cccaasports.org/sports/bsb/2016-17/players/joemontessncw,joemontessncw,San Joaquin Delta,2016-17,sanjoaquindelta,2017
23,Ryan Koch,C/1B,So,https://www.cccaasports.org/sports/bsb/2016-17/players/ryankochf28u,ryankochf28u,San Joaquin Delta,2016-17,sanjoaquindelta,2017
5,Carlos Mosel,2B,So,https://www.cccaasports.org/sports/bsb/2016-17/players/carlosmosel6bg7,carlosmosel6bg7,San Joaquin Delta,2016-17,sanjoaquindelta,2017
3,Shea Sbranti,C/1B,So,https://www.cccaasports.org/sports/bsb/2016-17/players/sheasbrantiohlw,sheasbrantiohlw,San Joaquin Delta,2016-17,sanjoaquindelta,2017
9,Braeden Oki,OF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/braedenokirzyo,braedenokirzyo,San Joaquin Delta,2016-17,sanjoaquindelta,2017
1,Brett Young,OF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/brettyoungdl7p,brettyoungdl7p,San Joaquin Delta,2016-17,sanjoaquindelta,2017
29,Bo McClintoc,1B/OF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/bomcclintocumhj,bomcclintocumhj,San Joaquin Delta,2016-17,sanjoaquindelta,2017
8,Kaelan Criso,IF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/kaelancrisozqnn,kaelancrisozqnn,San Joaquin Delta,2016-17,sanjoaquindelta,2017
34,Jake Cruce,C/1B,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/jakecruceccbf,jakecruceccbf,San Joaquin Delta,2016-17,sanjoaquindelta,2017
6,Jack Walsh,SS,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/jackwalshav4x,jackwalshav4x,San Joaquin Delta,2016-17,sanjoaquindelta,2017
16,Trent North,OF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/trentnorthaybj,trentnorthaybj,San Joaquin Delta,2016-17,sanjoaquindelta,2017
2,Dylan Robert,IF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/dylanrobert1nzp,dylanrobert1nzp,San Joaquin Delta,2016-17,sanjoaquindelta,2017
18,Joey Spears,OF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/joeyspearsyqym,joeyspearsyqym,San Joaquin Delta,2016-17,sanjoaquindelta,2017
4,Dominic Pisa,OF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/dominicpisazagh,dominicpisazagh,San Joaquin Delta,2016-17,sanjoaquindelta,2017
20,Chacho Jimen,C,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/chachojimenmugw,chachojimenmugw,San Joaquin Delta,2016-17,sanjoaquindelta,2017
14,Fineas Del b,RHP,So,https://www.cccaasports.org/sports/bsb/2016-17/players/fineasdelb8s23,fineasdelb8s23,San Joaquin Delta,2016-17,sanjoaquindelta,2017
15,Karsten Lee,RHP,So,https://www.cccaasports.org/sports/bsb/2016-17/players/karstenlee8id4,karstenlee8id4,San Joaquin Delta,2016-17,sanjoaquindelta,2017
25,Raul Rizo,RHP,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/raulrizocka8,raulrizocka8,San Joaquin Delta,2016-17,sanjoaquindelta,2017
