No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_njcaa_season,team_id,team_season
12,Jaden Gorge,INF/P,So,https://www.cccaasports.org/sports/bsb/2021-22/players/jadengorgeqt05,jadengorgeqt05,Shasta,2021-22,shasta,2022
25,Giacomo Crosetti,,Fr,https://www.cccaasports.org/sports/bsb/2021-22/players/giacomocrosettizfi7,giacomocrosettizfi7,Shasta,2021-22,shasta,2022
3,Hayden Boyes,,Fr,https://www.cccaasports.org/sports/bsb/2021-22/players/haydenboyesmd2j,haydenboyesmd2j,Shasta,2021-22,shasta,2022
10,Stephen Nelson,,Fr,https://www.cccaasports.org/sports/bsb/2021-22/players/stephennelsonrl7m,stephennelsonrl7m,Shasta,2021-22,shasta,2022
2,"Austin ""AJ"" Davies",INF,So,https://www.cccaasports.org/sports/bsb/2021-22/players/austinajdaviesvrkv,austinajdaviesvrkv,Shasta,2021-22,shasta,2022
13,Derek Ray,OF,So,https://www.cccaasports.org/sports/bsb/2021-22/players/derekrayv2xp,derekrayv2xp,Shasta,2021-22,shasta,2022
15,Chris Jacobsen,OF,So,https://www.cccaasports.org/sports/bsb/2021-22/players/chrisjacobsenakvo,chrisjacobsenakvo,Shasta,2021-22,shasta,2022
21,Ethan Williams,C,So,https://www.cccaasports.org/sports/bsb/2021-22/players/ethanwilliamshfo6,ethanwilliamshfo6,Shasta,2021-22,shasta,2022
29,Max Nebel,P/INF,So,https://www.cccaasports.org/sports/bsb/2021-22/players/maxnebel2ll7,maxnebel2ll7,Shasta,2021-22,shasta,2022
24,Keanu Mizuta,OF,So,https://www.cccaasports.org/sports/bsb/2021-22/players/keanumizutathpm,keanumizutathpm,Shasta,2021-22,shasta,2022
14,Mario Hernandez,C,So,https://www.cccaasports.org/sports/bsb/2021-22/players/mariohernandezms56,mariohernandezms56,Shasta,2021-22,shasta,2022
4,Hunter Pinkston,,Fr,https://www.cccaasports.org/sports/bsb/2021-22/players/hunterpinkstonx7s9,hunterpinkstonx7s9,Shasta,2021-22,shasta,2022
33,Noah Weaver,IF,Fr,https://www.cccaasports.org/sports/bsb/2021-22/players/noahweaverbr8g,noahweaverbr8g,Shasta,2021-22,shasta,2022
19,Hayden Hill,OF/INF,So,https://www.cccaasports.org/sports/bsb/2021-22/players/haydenhilldmxe,haydenhilldmxe,Shasta,2021-22,shasta,2022
20,Chase Rossman,,Fr,https://www.cccaasports.org/sports/bsb/2021-22/players/chaserossmanh2ok,chaserossmanh2ok,Shasta,2021-22,shasta,2022
5,Payton Jeffries,P/INF,So,https://www.cccaasports.org/sports/bsb/2021-22/players/paytonjeffriesj14t,paytonjeffriesj14t,Shasta,2021-22,shasta,2022
9,Nicholas Newton,C,So,https://www.cccaasports.org/sports/bsb/2021-22/players/nicholasnewtoni2u9,nicholasnewtoni2u9,Shasta,2021-22,shasta,2022
26,Shane Taylor,IF,So,https://www.cccaasports.org/sports/bsb/2021-22/players/shanetaylor7x2y,shanetaylor7x2y,Shasta,2021-22,shasta,2022
