No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_cccaa_season,team_id,team_season
28,MICHAEL EASTER,C/INF,So,https://www.cccaasports.org/sports/bsb/2022-23/players/michaeleasterxkog,michaeleasterxkog,East Los Angeles,2022-23,eastlosangeles,2023
4,ALEX MENDEZ,OF/C,So,https://www.cccaasports.org/sports/bsb/2022-23/players/alexmendezcixy,alexmendezcixy,East Los Angeles,2022-23,eastlosangeles,2023
1,RUBEN HERNANDEZ,INF,So,https://www.cccaasports.org/sports/bsb/2022-23/players/rubenhernandezudaw,rubenhernandezudaw,East Los Angeles,2022-23,eastlosangeles,2023
12,MATTHEW MCINTIRE,INF/OF,Fr,https://www.cccaasports.org/sports/bsb/2022-23/players/matthewmcintireur3b,matthewmcintireur3b,East Los Angeles,2022-23,eastlosangeles,2023
2,RICHARD PONCE,SS/2B,So,https://www.cccaasports.org/sports/bsb/2022-23/players/richardponce3yzn,richardponce3yzn,East Los Angeles,2022-23,eastlosangeles,2023
6,DANIEL VIERRA,C,So,https://www.cccaasports.org/sports/bsb/2022-23/players/danielvierrag12o,danielvierrag12o,East Los Angeles,2022-23,eastlosangeles,2023
14,JULIAN ESKRIDGE,OF/RHP,So,https://www.cccaasports.org/sports/bsb/2022-23/players/julianeskridge3nz8,julianeskridge3nz8,East Los Angeles,2022-23,eastlosangeles,2023
20,MOISES NOLASCO,INF/OF,Fr,https://www.cccaasports.org/sports/bsb/2022-23/players/moisesnolascof3qs,moisesnolascof3qs,East Los Angeles,2022-23,eastlosangeles,2023
5,JAYDEN SOLORIO,3B/1B,So,https://www.cccaasports.org/sports/bsb/2022-23/players/jaydensoloriokpp8,jaydensoloriokpp8,East Los Angeles,2022-23,eastlosangeles,2023
3,NICHOLAS BOBADILLA,OF,So,https://www.cccaasports.org/sports/bsb/2022-23/players/nicholasbobadilla43jf,nicholasbobadilla43jf,East Los Angeles,2022-23,eastlosangeles,2023
23,CHRISTIAN COVARRUBIAS,INF,Fr,https://www.cccaasports.org/sports/bsb/2022-23/players/christiancovarrubiast9zh,christiancovarrubiast9zh,East Los Angeles,2022-23,eastlosangeles,2023
31,GAVIN VOGEL,2B/1B,Fr,https://www.cccaasports.org/sports/bsb/2022-23/players/gavinvogelxdp7,gavinvogelxdp7,East Los Angeles,2022-23,eastlosangeles,2023
19,EMILIANO CAMPOS,3B,So,https://www.cccaasports.org/sports/bsb/2022-23/players/emilianocampos6t2r,emilianocampos6t2r,East Los Angeles,2022-23,eastlosangeles,2023
17,ISAIAH AYALA,RHP/OF,So,https://www.cccaasports.org/sports/bsb/2022-23/players/isaiahayala52m7,isaiahayala52m7,East Los Angeles,2022-23,eastlosangeles,2023
34,BENO OLMEDA,1B,Fr,https://www.cccaasports.org/sports/bsb/2022-23/players/benoolmedacp7x,benoolmedacp7x,East Los Angeles,2022-23,eastlosangeles,2023
21,JASON MADRID,OF,So,https://www.cccaasports.org/sports/bsb/2022-23/players/jasonmadridctwy,jasonmadridctwy,East Los Angeles,2022-23,eastlosangeles,2023
11,EDUARDO SANCHEZ,OF/RHP,So,https://www.cccaasports.org/sports/bsb/2022-23/players/eduardosancheza3oo,eduardosancheza3oo,East Los Angeles,2022-23,eastlosangeles,2023
29,NICK TONEY,OF,Fr,https://www.cccaasports.org/sports/bsb/2022-23/players/nicktoneys7z7,nicktoneys7z7,East Los Angeles,2022-23,eastlosangeles,2023
27,ALEX SOLIS,OF,Fr,https://www.cccaasports.org/sports/bsb/2022-23/players/alexsolisr998,alexsolisr998,East Los Angeles,2022-23,eastlosangeles,2023
