No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_njcaa_season,team_id,team_season
7,Devon Diaz,OF,Fr.,https://www.cccaasports.org/sports/bsb/2021-22/players/devondiaz99wo,devondiaz99wo,Citrus,2021-22,citrus,2022
33,Chad Green,1B,Fr.,https://www.cccaasports.org/sports/bsb/2021-22/players/chadgreenyome,chadgreenyome,Citrus,2021-22,citrus,2022
1,Robert Valdivia,SS,Fr.,https://www.cccaasports.org/sports/bsb/2021-22/players/robertvaldiviax9j8,robertvaldiviax9j8,Citrus,2021-22,citrus,2022
34,Robert Moreno,1B,So.,https://www.cccaasports.org/sports/bsb/2021-22/players/robertmorenoj68o,robertmorenoj68o,Citrus,2021-22,citrus,2022
39,Conner McKinney,1B,Fr.,https://www.cccaasports.org/sports/bsb/2021-22/players/connermckinneytgdz,connermckinneytgdz,Citrus,2021-22,citrus,2022
8,Matthew Espinoza,OF,Fr.,https://www.cccaasports.org/sports/bsb/2021-22/players/matthewespinozae4pu,matthewespinozae4pu,Citrus,2021-22,citrus,2022
26,Roman Robles,OF,Fr.,https://www.cccaasports.org/sports/bsb/2021-22/players/romanroblesq9z7,romanroblesq9z7,Citrus,2021-22,citrus,2022
9,Santiago Castro,,Fr.,https://www.cccaasports.org/sports/bsb/2021-22/players/santiagocastrovx4t,santiagocastrovx4t,Citrus,2021-22,citrus,2022
31,Jared Gener,INF,Fr.,https://www.cccaasports.org/sports/bsb/2021-22/players/jaredgenernkwy,jaredgenernkwy,Citrus,2021-22,citrus,2022
25,Josh Logan,C,Fr.,https://www.cccaasports.org/sports/bsb/2021-22/players/joshlogan3rt0,joshlogan3rt0,Citrus,2021-22,citrus,2022
24,Diego Gonzales,C,Fr.,https://www.cccaasports.org/sports/bsb/2021-22/players/diegogonzalesqq99,diegogonzalesqq99,Citrus,2021-22,citrus,2022
23,Nicholas Santiago,IF,Fr.,https://www.cccaasports.org/sports/bsb/2021-22/players/nicholassantiago533l,nicholassantiago533l,Citrus,2021-22,citrus,2022
13,Hideaki Tanaka,IF,Fr.,https://www.cccaasports.org/sports/bsb/2021-22/players/hideakitanaka7raw,hideakitanaka7raw,Citrus,2021-22,citrus,2022
18,Jin Hattori,IF,Fr.,https://www.cccaasports.org/sports/bsb/2021-22/players/jinhattorib8ug,jinhattorib8ug,Citrus,2021-22,citrus,2022
6,Blitzen Benz,C,Fr.,https://www.cccaasports.org/sports/bsb/2021-22/players/blitzenbenz9q0b,blitzenbenz9q0b,Citrus,2021-22,citrus,2022
27,Dillon Swim,OF,Fr.,https://www.cccaasports.org/sports/bsb/2021-22/players/dillonswim2cir,dillonswim2cir,Citrus,2021-22,citrus,2022
32,Nathan Rodriguez,OF,Fr.,https://www.cccaasports.org/sports/bsb/2021-22/players/nathanrodriguezkujv,nathanrodriguezkujv,Citrus,2021-22,citrus,2022
29,Jayme Valdez,OF,Fr.,https://www.cccaasports.org/sports/bsb/2021-22/players/jaymevaldeztzka,jaymevaldeztzka,Citrus,2021-22,citrus,2022
11,Abel Garibay,IF,Fr.,https://www.cccaasports.org/sports/bsb/2021-22/players/abelgaribays1vk,abelgaribays1vk,Citrus,2021-22,citrus,2022
20,Brandon Aranda,RHP,Fr.,https://www.cccaasports.org/sports/bsb/2021-22/players/brandonarandaj8mo,brandonarandaj8mo,Citrus,2021-22,citrus,2022
5,Christian Barajas,IF,Fr.,https://www.cccaasports.org/sports/bsb/2021-22/players/christianbarajas1f9k,christianbarajas1f9k,Citrus,2021-22,citrus,2022
14,Eric Barajas,RHP,Fr.,https://www.cccaasports.org/sports/bsb/2021-22/players/ericbarajasf6a9,ericbarajasf6a9,Citrus,2021-22,citrus,2022
16,Aaron Juarez,RHP,Fr.,https://www.cccaasports.org/sports/bsb/2021-22/players/aaronjuarezi83f,aaronjuarezi83f,Citrus,2021-22,citrus,2022
21,Brandon Casini,OF,Fr.,https://www.cccaasports.org/sports/bsb/2021-22/players/brandoncasini769h,brandoncasini769h,Citrus,2021-22,citrus,2022
