No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_njcaa_season,team_id,team_season
23,Nathan Virgen,OF,So,https://www.cccaasports.org/sports/bsb/2013-14/players/nathanvirgenvxwr,nathanvirgenvxwr,Citrus,2013-14,citrus,2014
6,Aaron Torres,OF,Fr,https://www.cccaasports.org/sports/bsb/2013-14/players/aarontorresv06f,aarontorresv06f,Citrus,2013-14,citrus,2014
27,Troy Resch,INF,Fr,https://www.cccaasports.org/sports/bsb/2013-14/players/troyreschvv54,troyreschvv54,Citrus,2013-14,citrus,2014
5,Jonathon Reynoso,OF,So,https://www.cccaasports.org/sports/bsb/2013-14/players/jonathonreynoso7esc,jonathonreynoso7esc,Citrus,2013-14,citrus,2014
37,Taylor Grace,OF,Fr,https://www.cccaasports.org/sports/bsb/2013-14/players/taylorgraceye4r,taylorgraceye4r,Citrus,2013-14,citrus,2014
21,Matthew Reynoso,OF,So,https://www.cccaasports.org/sports/bsb/2013-14/players/matthewreynosok3bn,matthewreynosok3bn,Citrus,2013-14,citrus,2014
25,Michael Bradley,C/INF,So,https://www.cccaasports.org/sports/bsb/2013-14/players/michaelbradleyp6rt,michaelbradleyp6rt,Citrus,2013-14,citrus,2014
15,Brendan Campbell,C,Fr,https://www.cccaasports.org/sports/bsb/2013-14/players/brendancampbell88h8,brendancampbell88h8,Citrus,2013-14,citrus,2014
4,Brandon Castaneda,INF,So,https://www.cccaasports.org/sports/bsb/2013-14/players/brandoncastaneda0e1a,brandoncastaneda0e1a,Citrus,2013-14,citrus,2014
29,Alex Guerrero Jr.,C,Fr,https://www.cccaasports.org/sports/bsb/2013-14/players/alexguerrerojrn8hv,alexguerrerojrn8hv,Citrus,2013-14,citrus,2014
38,Mason Jandro,INF,Fr,https://www.cccaasports.org/sports/bsb/2013-14/players/masonjandrobqxq,masonjandrobqxq,Citrus,2013-14,citrus,2014
1,Mark Segat,INF,Fr,https://www.cccaasports.org/sports/bsb/2013-14/players/marksegatpb9b,marksegatpb9b,Citrus,2013-14,citrus,2014
2,Brett Shewmaker,INF,Fr,https://www.cccaasports.org/sports/bsb/2013-14/players/brettshewmaker64g6,brettshewmaker64g6,Citrus,2013-14,citrus,2014
18,Richard Chavez,OF,Fr,https://www.cccaasports.org/sports/bsb/2013-14/players/richardchavezoji6,richardchavezoji6,Citrus,2013-14,citrus,2014
20,Joshua Page,OF,So,https://www.cccaasports.org/sports/bsb/2013-14/players/joshuapage3spl,joshuapage3spl,Citrus,2013-14,citrus,2014
32,Ricardo Ramirez,INF,Fr,https://www.cccaasports.org/sports/bsb/2013-14/players/ricardoramirezohb4,ricardoramirezohb4,Citrus,2013-14,citrus,2014
31,Joseph Ryan,C,Fr,https://www.cccaasports.org/sports/bsb/2013-14/players/josephryan1wlp,josephryan1wlp,Citrus,2013-14,citrus,2014
8,Joseph DeFazio,INF,So,https://www.cccaasports.org/sports/bsb/2013-14/players/josephdefazio54td,josephdefazio54td,Citrus,2013-14,citrus,2014
10,Daniel Chavarria,OF,Fr,https://www.cccaasports.org/sports/bsb/2013-14/players/danielchavarriaj6ow,danielchavarriaj6ow,Citrus,2013-14,citrus,2014
16,David Roman,UTIL,Fr,https://www.cccaasports.org/sports/bsb/2013-14/players/davidromanprwd,davidromanprwd,Citrus,2013-14,citrus,2014
3,Taylor Jauregui,INF,So,https://www.cccaasports.org/sports/bsb/2013-14/players/taylorjaureguikb5r,taylorjaureguikb5r,Citrus,2013-14,citrus,2014
12,Kyle Goethe,OF,Fr,https://www.cccaasports.org/sports/bsb/2013-14/players/kylegoethe6omo,kylegoethe6omo,Citrus,2013-14,citrus,2014
