No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_njcaa_season,team_id,team_season
5,Michael Brdar,SS,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/michaelbrdar7o3r,michaelbrdar7o3r,Diablo Valley,2012-13,diablovalley,2013
19,Devin Alexander,1B/P,So,https://www.cccaasports.org/sports/bsb/2012-13/players/devinalexandertby0,devinalexandertby0,Diablo Valley,2012-13,diablovalley,2013
16,Michael Mann,OF,So,https://www.cccaasports.org/sports/bsb/2012-13/players/michaelmanno6zf,michaelmanno6zf,Diablo Valley,2012-13,diablovalley,2013
12,Ryan Kochan,UTL,So,https://www.cccaasports.org/sports/bsb/2012-13/players/ryankochanba7p,ryankochanba7p,Diablo Valley,2012-13,diablovalley,2013
11,Nick Gavello,1B,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/nickgavellowlln,nickgavellowlln,Diablo Valley,2012-13,diablovalley,2013
31,Cameron Rowland,OF/P,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/cameronrowlandqlpx,cameronrowlandqlpx,Diablo Valley,2012-13,diablovalley,2013
7,Michael Leal,C,So,https://www.cccaasports.org/sports/bsb/2012-13/players/michaellealzqm8,michaellealzqm8,Diablo Valley,2012-13,diablovalley,2013
2,Athan Koutsoubinas,OF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/athankoutsoubinas9myg,athankoutsoubinas9myg,Diablo Valley,2012-13,diablovalley,2013
3,Michael Lanter,2B,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/michaellanterq6q1,michaellanterq6q1,Diablo Valley,2012-13,diablovalley,2013
14,Davis Strong,OF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/davisstrongdx91,davisstrongdx91,Diablo Valley,2012-13,diablovalley,2013
10,Marquis Cox,OF,So,https://www.cccaasports.org/sports/bsb/2012-13/players/marquiscoxp60h,marquiscoxp60h,Diablo Valley,2012-13,diablovalley,2013
17,Tyler Basker,UTL,So,https://www.cccaasports.org/sports/bsb/2012-13/players/tylerbaskere4vq,tylerbaskere4vq,Diablo Valley,2012-13,diablovalley,2013
22,Luke Van Holton,C,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/lukevanholton8gjx,lukevanholton8gjx,Diablo Valley,2012-13,diablovalley,2013
8,Joe DeFazio,UTL,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/joedefazio3uhm,joedefazio3uhm,Diablo Valley,2012-13,diablovalley,2013
23,Phil Chavez,OF/P,So,https://www.cccaasports.org/sports/bsb/2012-13/players/philchavezxw2c,philchavezxw2c,Diablo Valley,2012-13,diablovalley,2013
28,Kevin Spence,OF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/kevinspencek707,kevinspencek707,Diablo Valley,2012-13,diablovalley,2013
29,Nathan Sax-Simmons,P,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/nathansaxsimmons5h0e,nathansaxsimmons5h0e,Diablo Valley,2012-13,diablovalley,2013
