No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_njcaa_season,team_id,team_season
6,Cole Gabrielson,OF,So,https://www.cccaasports.org/sports/bsb/2020-21/players/colegabrielsonj1d4,colegabrielsonj1d4,San Mateo,2020-21,sanmateo,2021
3,Jordan Aguallo,INF/RHP,Fr,https://www.cccaasports.org/sports/bsb/2020-21/players/jordanaguallogve4,jordanaguallogve4,San Mateo,2020-21,sanmateo,2021
5,Martin Chavarria,INF,Fr,https://www.cccaasports.org/sports/bsb/2020-21/players/martinchavarriaa0rx,martinchavarriaa0rx,San Mateo,2020-21,sanmateo,2021
14,Korrey Siracusa,C,Fr,https://www.cccaasports.org/sports/bsb/2020-21/players/korreysiracusac7gw,korreysiracusac7gw,San Mateo,2020-21,sanmateo,2021
19,Kodai Yaoita,OF,Fr,https://www.cccaasports.org/sports/bsb/2020-21/players/kodaiyaoitas8vb,kodaiyaoitas8vb,San Mateo,2020-21,sanmateo,2021
28,Nolan Ackerman,C/1B,Fr,https://www.cccaasports.org/sports/bsb/2020-21/players/nolanackerman8fah,nolanackerman8fah,San Mateo,2020-21,sanmateo,2021
44,Scott Seeker,1B,So,https://www.cccaasports.org/sports/bsb/2020-21/players/scottseekere8u7,scottseekere8u7,San Mateo,2020-21,sanmateo,2021
8,Andrew Crane,OF,So,https://www.cccaasports.org/sports/bsb/2020-21/players/andrewcraneet8p,andrewcraneet8p,San Mateo,2020-21,sanmateo,2021
12,Kaipo Haole,INF/RHP,Fr,https://www.cccaasports.org/sports/bsb/2020-21/players/kaipohaole6fwd,kaipohaole6fwd,San Mateo,2020-21,sanmateo,2021
23,Lincoln Lima,UTL,Fr,https://www.cccaasports.org/sports/bsb/2020-21/players/lincolnlimalc8q,lincolnlimalc8q,San Mateo,2020-21,sanmateo,2021
20,Sam Seeker,OF/LHP,So,https://www.cccaasports.org/sports/bsb/2020-21/players/samseeker55vi,samseeker55vi,San Mateo,2020-21,sanmateo,2021
7,Cole Sperling,OF,So,https://www.cccaasports.org/sports/bsb/2020-21/players/colesperlingzigf,colesperlingzigf,San Mateo,2020-21,sanmateo,2021
2,Tyler Farnham,UTL,Fr,https://www.cccaasports.org/sports/bsb/2020-21/players/tylerfarnhamb9xj,tylerfarnhamb9xj,San Mateo,2020-21,sanmateo,2021
11,Andrew Howard,OF,So,https://www.cccaasports.org/sports/bsb/2020-21/players/andrewhowardd7g8,andrewhowardd7g8,San Mateo,2020-21,sanmateo,2021
24,Chris Bollefer,C,Fr,https://www.cccaasports.org/sports/bsb/2020-21/players/chrisbolleferx2n6,chrisbolleferx2n6,San Mateo,2020-21,sanmateo,2021
21,Toren Herrick,RHP,Fr,https://www.cccaasports.org/sports/bsb/2020-21/players/torenherrickaaoj,torenherrickaaoj,San Mateo,2020-21,sanmateo,2021
