No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_njcaa_season,team_id,team_season
8,R. Chavarria,INF,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/rchavarriatblv,rchavarriatblv,Cypress,2011-12,cypress,2012
11,D. Moore,INF,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/dmoore7eql,dmoore7eql,Cypress,2011-12,cypress,2012
33,J. Clark,"1B, RHP",So,https://www.cccaasports.org/sports/bsb/2011-12/players/jclarklzk8,jclarklzk8,Cypress,2011-12,cypress,2012
7,P. Starr,INF,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/pstarrk9jt,pstarrk9jt,Cypress,2011-12,cypress,2012
21,P. Bily,OF,So,https://www.cccaasports.org/sports/bsb/2011-12/players/pbilyjvtm,pbilyjvtm,Cypress,2011-12,cypress,2012
20,J. Torres,"OF, C, P",Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/jtorresq1bw,jtorresq1bw,Cypress,2011-12,cypress,2012
5,D. Fitzgeral,OF,So,https://www.cccaasports.org/sports/bsb/2011-12/players/dfitzgeraldft3,dfitzgeraldft3,Cypress,2011-12,cypress,2012
25,B. Hartong,C,So,https://www.cccaasports.org/sports/bsb/2011-12/players/bhartong3pg0,bhartong3pg0,Cypress,2011-12,cypress,2012
28,R. Wick,"OF, C",So,https://www.cccaasports.org/sports/bsb/2011-12/players/rwickep7l,rwickep7l,Cypress,2011-12,cypress,2012
23,A. Razo,OF,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/arazo2zrq,arazo2zrq,Cypress,2011-12,cypress,2012
16,J. Macwillia,INF,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/jmacwilliatnqq,jmacwilliatnqq,Cypress,2011-12,cypress,2012
24,M. Marcoux,OF,So,https://www.cccaasports.org/sports/bsb/2011-12/players/mmarcoux3o9h,mmarcoux3o9h,Cypress,2011-12,cypress,2012
22,Z. Alofaitul,1B,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/zalofaitulpava,zalofaitulpava,Cypress,2011-12,cypress,2012
1,T. Zaks,INF,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/tzaksnvak,tzaksnvak,Cypress,2011-12,cypress,2012
27,C. Webster,"OF, C",Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/cwebsteryxrz,cwebsteryxrz,Cypress,2011-12,cypress,2012
6,A. Newman,OF,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/anewman15c2,anewman15c2,Cypress,2011-12,cypress,2012
26,B. Finicle,1B,Fr,https://www.cccaasports.org/sports/bsb/2011-12/players/bfinicledayd,bfinicledayd,Cypress,2011-12,cypress,2012
