No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_njcaa_season,team_id,team_season
11,Matthew Sosa,INF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/matthewsosawpwa,matthewsosawpwa,East Los Angeles,2016-17,eastlosangeles,2017
3,Gabriel Figueroa,INF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/gabrielfigueroanj3t,gabrielfigueroanj3t,East Los Angeles,2016-17,eastlosangeles,2017
17,Kyle Francis,P-INF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/kylefrancis5fq1,kylefrancis5fq1,East Los Angeles,2016-17,eastlosangeles,2017
14,Thomas Acuna,INF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/thomasacunaux7e,thomasacunaux7e,East Los Angeles,2016-17,eastlosangeles,2017
23,Elias Maldonado,OF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/eliasmaldonadogj91,eliasmaldonadogj91,East Los Angeles,2016-17,eastlosangeles,2017
7,Morgan Lomax,OF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/morganlomaxkjha,morganlomaxkjha,East Los Angeles,2016-17,eastlosangeles,2017
1,Benjamin Arce,INF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/benjaminarcefv3h,benjaminarcefv3h,East Los Angeles,2016-17,eastlosangeles,2017
30,Damien Lomeli,INF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/damienlomeliu6xc,damienlomeliu6xc,East Los Angeles,2016-17,eastlosangeles,2017
33,Oscar Osorio,INF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/oscarosoriojjpm,oscarosoriojjpm,East Los Angeles,2016-17,eastlosangeles,2017
19,Joaquin Castillo,INF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/joaquincastillo2lbm,joaquincastillo2lbm,East Los Angeles,2016-17,eastlosangeles,2017
12,Ismael Martinez,C,So,https://www.cccaasports.org/sports/bsb/2016-17/players/ismaelmartineznjnc,ismaelmartineznjnc,East Los Angeles,2016-17,eastlosangeles,2017
13,Anthony Soto,OF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/anthonysotoqhnb,anthonysotoqhnb,East Los Angeles,2016-17,eastlosangeles,2017
20,Julian Zermeno,Cc,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/julianzermenopoys,julianzermenopoys,East Los Angeles,2016-17,eastlosangeles,2017
34,Ryan Orozco,P-OF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/ryanorozcok1d8,ryanorozcok1d8,East Los Angeles,2016-17,eastlosangeles,2017
5,Nathan Luna,OF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/nathanlunamid0,nathanlunamid0,East Los Angeles,2016-17,eastlosangeles,2017
4,Jonathan Max,OF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/jonathanmaxtp14,jonathanmaxtp14,East Los Angeles,2016-17,eastlosangeles,2017
35,Ricardo Melero,C,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/ricardomelerobj48,ricardomelerobj48,East Los Angeles,2016-17,eastlosangeles,2017
24,Alex Carrillo,P,So,https://www.cccaasports.org/sports/bsb/2016-17/players/alexcarrillojuvc,alexcarrillojuvc,East Los Angeles,2016-17,eastlosangeles,2017
9,Bernie Fernandez,P-INF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/berniefernandez3l9k,berniefernandez3l9k,East Los Angeles,2016-17,eastlosangeles,2017
