No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_njcaa_season,team_id,team_season
21,Cory Kingston,OF,So,https://www.cccaasports.org/sports/bsb/2012-13/players/corykingstonj3r2,corykingstonj3r2,De Anza,2012-13,deanza,2013
28,Chris Gallegos,INF,So,https://www.cccaasports.org/sports/bsb/2012-13/players/chrisgallegosbfpc,chrisgallegosbfpc,De Anza,2012-13,deanza,2013
17,Rey Gallegos,INF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/reygallegosu5co,reygallegosu5co,De Anza,2012-13,deanza,2013
3,Gilbert Guerra,OF/RHP,So,https://www.cccaasports.org/sports/bsb/2012-13/players/gilbertguerra8rsi,gilbertguerra8rsi,De Anza,2012-13,deanza,2013
8,Joseph Slate,OF,So,https://www.cccaasports.org/sports/bsb/2012-13/players/josephslatebuoc,josephslatebuoc,De Anza,2012-13,deanza,2013
2,Joey Austin,OF,So,https://www.cccaasports.org/sports/bsb/2012-13/players/joeyaustinobfj,joeyaustinobfj,De Anza,2012-13,deanza,2013
6,Roberto Cuneo,C,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/robertocuneo1vjk,robertocuneo1vjk,De Anza,2012-13,deanza,2013
30,Jason Kim,UTL,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/jasonkimrvr9,jasonkimrvr9,De Anza,2012-13,deanza,2013
7,Shane Billings,INF,So,https://www.cccaasports.org/sports/bsb/2012-13/players/shanebillingsb7vv,shanebillingsb7vv,De Anza,2012-13,deanza,2013
15,Joseph Garo,INF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/josephgarozpyg,josephgarozpyg,De Anza,2012-13,deanza,2013
4,Nico Estevez,INF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/nicoestevezu2bf,nicoestevezu2bf,De Anza,2012-13,deanza,2013
10,Christian Perez,INF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/christianperez71x9,christianperez71x9,De Anza,2012-13,deanza,2013
12,Peter Palma,OF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/peterpalma3xpb,peterpalma3xpb,De Anza,2012-13,deanza,2013
24,Jonathan Collins,INF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/jonathancollinsyx8k,jonathancollinsyx8k,De Anza,2012-13,deanza,2013
19,Brandon Huxtable,OF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/brandonhuxtable8m8k,brandonhuxtable8m8k,De Anza,2012-13,deanza,2013
22,Cullen McGagin,C,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/cullenmcgagind0xm,cullenmcgagind0xm,De Anza,2012-13,deanza,2013
18,Tony Sauceda,INF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/tonysaucedaf674,tonysaucedaf674,De Anza,2012-13,deanza,2013
13,Hunter Davis,INF/RHP,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/hunterdaviso9u8,hunterdaviso9u8,De Anza,2012-13,deanza,2013
