No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_njcaa_season,team_id,team_season
2,Ruben Markham,INF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/rubenmarkhamxo9q,rubenmarkhamxo9q,LA Harbor,2016-17,laharbor,2017
15,Joe Argumedo,C,So,https://www.cccaasports.org/sports/bsb/2016-17/players/joeargumedoa45x,joeargumedoa45x,LA Harbor,2016-17,laharbor,2017
25,Alec Ojeda,OF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/alecojeda4njs,alecojeda4njs,LA Harbor,2016-17,laharbor,2017
24,JJ Duarte,C,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/jjduarteljf4,jjduarteljf4,LA Harbor,2016-17,laharbor,2017
27,Eddie Zavala,OF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/eddiezavalatkfx,eddiezavalatkfx,LA Harbor,2016-17,laharbor,2017
19,Mike Gonzalez,INF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/mikegonzalezkiqa,mikegonzalezkiqa,LA Harbor,2016-17,laharbor,2017
1,Johnny Saldana,INF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/johnnysaldanauaer,johnnysaldanauaer,LA Harbor,2016-17,laharbor,2017
10,Jacob Northup,OF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/jacobnorthup86uw,jacobnorthup86uw,LA Harbor,2016-17,laharbor,2017
42,David Ramirez,INF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/davidramirez3fqu,davidramirez3fqu,LA Harbor,2016-17,laharbor,2017
22,Jon Applebury,C,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/jonapplebury9i47,jonapplebury9i47,LA Harbor,2016-17,laharbor,2017
23,Anthony Garcia,OF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/anthonygarciaqy6u,anthonygarciaqy6u,LA Harbor,2016-17,laharbor,2017
14,Matt Williams,OF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/mattwilliamscg37,mattwilliamscg37,LA Harbor,2016-17,laharbor,2017
18,Johnny Lopez,INF/P,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/johnnylopez3nv8,johnnylopez3nv8,LA Harbor,2016-17,laharbor,2017
13,Mike Pagan,INF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/mikepaganccct,mikepaganccct,LA Harbor,2016-17,laharbor,2017
11,Mike Ybarra,INF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/mikeybarrauknr,mikeybarrauknr,LA Harbor,2016-17,laharbor,2017
7,Taylor Carmona,INF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/taylorcarmonau7wd,taylorcarmonau7wd,LA Harbor,2016-17,laharbor,2017
46,Kawika Hubbell,INF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/kawikahubbell8yye,kawikahubbell8yye,LA Harbor,2016-17,laharbor,2017
9,Jake Maisano,OF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/jakemaisano1auz,jakemaisano1auz,LA Harbor,2016-17,laharbor,2017
8,JB Guyton,OF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/jbguytonwgjl,jbguytonwgjl,LA Harbor,2016-17,laharbor,2017
32,TJ Louviere,INF/P,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/tjlouviere9dg9,tjlouviere9dg9,LA Harbor,2016-17,laharbor,2017
