No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_njcaa_season,team_id,team_season
10,Liam Knowles,INF,So,https://www.cccaasports.org/sports/bsb/2017-18/players/liamknowles8q19,liamknowles8q19,Laney,2017-18,laney,2018
9,Kevin Whitaker,UTL,So,https://www.cccaasports.org/sports/bsb/2017-18/players/kevinwhitakernbya,kevinwhitakernbya,Laney,2017-18,laney,2018
23,Broderick Reed,OF,So,https://www.cccaasports.org/sports/bsb/2017-18/players/broderickreed25fg,broderickreed25fg,Laney,2017-18,laney,2018
16,Falcon Magana,OF,Fr,https://www.cccaasports.org/sports/bsb/2017-18/players/falconmaganacjpu,falconmaganacjpu,Laney,2017-18,laney,2018
29,Jerry Gaitan,OF,Fr,https://www.cccaasports.org/sports/bsb/2017-18/players/jerrygaitanr3cz,jerrygaitanr3cz,Laney,2017-18,laney,2018
14,Sammy Esparza,INF,Fr,https://www.cccaasports.org/sports/bsb/2017-18/players/sammyesparzag3my,sammyesparzag3my,Laney,2017-18,laney,2018
6,Cassian Castillo,UTL,So,https://www.cccaasports.org/sports/bsb/2017-18/players/cassiancastillox564,cassiancastillox564,Laney,2017-18,laney,2018
12,Ryan Jenkins,INF,Fr,https://www.cccaasports.org/sports/bsb/2017-18/players/ryanjenkinsty4w,ryanjenkinsty4w,Laney,2017-18,laney,2018
5,Andrew Acuavera,OF,So,https://www.cccaasports.org/sports/bsb/2017-18/players/andrewacuavera2sub,andrewacuavera2sub,Laney,2017-18,laney,2018
4,Jesus Manzo,C,Fr,https://www.cccaasports.org/sports/bsb/2017-18/players/jesusmanzoz6la,jesusmanzoz6la,Laney,2017-18,laney,2018
2,Kameron Proctor,OF,So,https://www.cccaasports.org/sports/bsb/2017-18/players/kameronproctorm7f9,kameronproctorm7f9,Laney,2017-18,laney,2018
15,Armando Tungui,INF,So,https://www.cccaasports.org/sports/bsb/2017-18/players/armandotunguikv40,armandotunguikv40,Laney,2017-18,laney,2018
28,Riley Quiroz,C,So,https://www.cccaasports.org/sports/bsb/2017-18/players/rileyquirozgm1o,rileyquirozgm1o,Laney,2017-18,laney,2018
41,Tyler Georgeson,INF,Fr,https://www.cccaasports.org/sports/bsb/2017-18/players/tylergeorgesonwobt,tylergeorgesonwobt,Laney,2017-18,laney,2018
34,Daniel Sanchez,INF,Fr,https://www.cccaasports.org/sports/bsb/2017-18/players/danielsanchezba45,danielsanchezba45,Laney,2017-18,laney,2018
8,Franky Sansone,C,So,https://www.cccaasports.org/sports/bsb/2017-18/players/frankysansonem1ew,frankysansonem1ew,Laney,2017-18,laney,2018
17,Masayuki Eguchi,INF,Fr,https://www.cccaasports.org/sports/bsb/2017-18/players/masayukieguchibvo5,masayukieguchibvo5,Laney,2017-18,laney,2018
3,Enrique Nunez,INF,Fr,https://www.cccaasports.org/sports/bsb/2017-18/players/enriquenunezclpf,enriquenunezclpf,Laney,2017-18,laney,2018
20,Amari Powdrill,OF,Fr,https://www.cccaasports.org/sports/bsb/2017-18/players/amaripowdrillb1pg,amaripowdrillb1pg,Laney,2017-18,laney,2018
