No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_njcaa_season,team_id,team_season
30,Mark Hernandez,IF,So.,https://www.cccaasports.org/sports/bsb/2021-22/players/markhernandez9nxa,markhernandez9nxa,Santa Barbara,2021-22,santabarbara,2022
13,Gabriel Baldavino,IF,So.,https://www.cccaasports.org/sports/bsb/2021-22/players/gabrielbaldavinojmrr,gabrielbaldavinojmrr,Santa Barbara,2021-22,santabarbara,2022
24,Andrew McKenna,C,Fr.,https://www.cccaasports.org/sports/bsb/2021-22/players/andrewmckennalfm2,andrewmckennalfm2,Santa Barbara,2021-22,santabarbara,2022
27,Caiden Matheny,OF,Fr.,https://www.cccaasports.org/sports/bsb/2021-22/players/caidenmathenyu5z2,caidenmathenyu5z2,Santa Barbara,2021-22,santabarbara,2022
14,Owen Crevelt,IF,Fr.,https://www.cccaasports.org/sports/bsb/2021-22/players/owencreveltkz7d,owencreveltkz7d,Santa Barbara,2021-22,santabarbara,2022
35,Pearce Blaney,OF,Fr.,https://www.cccaasports.org/sports/bsb/2021-22/players/pearceblaneymf8v,pearceblaneymf8v,Santa Barbara,2021-22,santabarbara,2022
18,Gavin Haimovitz,IF,Fr.,https://www.cccaasports.org/sports/bsb/2021-22/players/gavinhaimovitzyduo,gavinhaimovitzyduo,Santa Barbara,2021-22,santabarbara,2022
6,Matty Fung,UT,Fr.,https://www.cccaasports.org/sports/bsb/2021-22/players/mattyfunguy08,mattyfunguy08,Santa Barbara,2021-22,santabarbara,2022
23,Tyler Imbach,C,Fr.,https://www.cccaasports.org/sports/bsb/2021-22/players/tylerimbachame7,tylerimbachame7,Santa Barbara,2021-22,santabarbara,2022
5,Hunter Call,OF,Fr.,https://www.cccaasports.org/sports/bsb/2021-22/players/huntercallma92,huntercallma92,Santa Barbara,2021-22,santabarbara,2022
8,Justin Deal,IF,Fr.,https://www.cccaasports.org/sports/bsb/2021-22/players/justindealv8lv,justindealv8lv,Santa Barbara,2021-22,santabarbara,2022
34,Carson Cahoy,OF,Fr.,https://www.cccaasports.org/sports/bsb/2021-22/players/carsoncahoyp5p5,carsoncahoyp5p5,Santa Barbara,2021-22,santabarbara,2022
29,Ricardo Amavizca,IF,Fr.,https://www.cccaasports.org/sports/bsb/2021-22/players/ricardoamavizcaeu96,ricardoamavizcaeu96,Santa Barbara,2021-22,santabarbara,2022
9,Max Porter,IF,Fr.,https://www.cccaasports.org/sports/bsb/2021-22/players/maxportermf19,maxportermf19,Santa Barbara,2021-22,santabarbara,2022
4,Nicholas Seyler,IF,Fr.,https://www.cccaasports.org/sports/bsb/2021-22/players/nicholasseyler5x6a,nicholasseyler5x6a,Santa Barbara,2021-22,santabarbara,2022
39,Isaiah Fleming,OF,Fr.,https://www.cccaasports.org/sports/bsb/2021-22/players/isaiahflemingoydt,isaiahflemingoydt,Santa Barbara,2021-22,santabarbara,2022
2,Jacob Koeper,C,Fr.,https://www.cccaasports.org/sports/bsb/2021-22/players/jacobkoeper1t2h,jacobkoeper1t2h,Santa Barbara,2021-22,santabarbara,2022
15,Charlie Adamson,UT,Fr.,https://www.cccaasports.org/sports/bsb/2021-22/players/charlieadamsonduga,charlieadamsonduga,Santa Barbara,2021-22,santabarbara,2022
