No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_njcaa_season,team_id,team_season
23,Tyler Kaim,OF,Fr,https://www.cccaasports.org/sports/bsb/2014-15/players/tylerkaimmun4,tylerkaimmun4,Folsom Lake,2014-15,folsomlake,2015
3,Austin Wailes,INF,Fr,https://www.cccaasports.org/sports/bsb/2014-15/players/austinwaileshhal,austinwaileshhal,Folsom Lake,2014-15,folsomlake,2015
11,Michael Majeski,OF,Fr,https://www.cccaasports.org/sports/bsb/2014-15/players/michaelmajeskixml5,michaelmajeskixml5,Folsom Lake,2014-15,folsomlake,2015
16,Grant Heisinger,INF,Fr,https://www.cccaasports.org/sports/bsb/2014-15/players/grantheisingerk54b,grantheisingerk54b,Folsom Lake,2014-15,folsomlake,2015
22,Nick Schumacher,INF,Fr,https://www.cccaasports.org/sports/bsb/2014-15/players/nickschumacherktsq,nickschumacherktsq,Folsom Lake,2014-15,folsomlake,2015
31,Noah Revis-French,OF,Fr,https://www.cccaasports.org/sports/bsb/2014-15/players/noahrevisfrencharyc,noahrevisfrencharyc,Folsom Lake,2014-15,folsomlake,2015
4,Josh Criswell,C,Fr,https://www.cccaasports.org/sports/bsb/2014-15/players/joshcriswell9k9m,joshcriswell9k9m,Folsom Lake,2014-15,folsomlake,2015
10,Mykhel Lee,P/OF,Fr,https://www.cccaasports.org/sports/bsb/2014-15/players/mykhelleemyjh,mykhelleemyjh,Folsom Lake,2014-15,folsomlake,2015
14,F.P. Santangelo Jr.,INF,Fr,https://www.cccaasports.org/sports/bsb/2014-15/players/fpsantangelojrp2g8,fpsantangelojrp2g8,Folsom Lake,2014-15,folsomlake,2015
20,Zach Rogers,INF,Fr,https://www.cccaasports.org/sports/bsb/2014-15/players/zachrogerst13x,zachrogerst13x,Folsom Lake,2014-15,folsomlake,2015
33,Blake Rivera,OF,Fr,https://www.cccaasports.org/sports/bsb/2014-15/players/blakeriveramdg2,blakeriveramdg2,Folsom Lake,2014-15,folsomlake,2015
29,Vincent Debove,P,Fr,https://www.cccaasports.org/sports/bsb/2014-15/players/vincentdeboverq6e,vincentdeboverq6e,Folsom Lake,2014-15,folsomlake,2015
2,Shane Boone,C,Fr,https://www.cccaasports.org/sports/bsb/2014-15/players/shaneboone3640,shaneboone3640,Folsom Lake,2014-15,folsomlake,2015
5,Andrew Schantz,P,Fr,https://www.cccaasports.org/sports/bsb/2014-15/players/andrewschantzi60q,andrewschantzi60q,Folsom Lake,2014-15,folsomlake,2015
32,Anthony Poindexter,C,Fr,https://www.cccaasports.org/sports/bsb/2014-15/players/anthonypoindexterqymy,anthonypoindexterqymy,Folsom Lake,2014-15,folsomlake,2015
6,Jon Seim,OF,Fr,https://www.cccaasports.org/sports/bsb/2014-15/players/jonseimq1xj,jonseimq1xj,Folsom Lake,2014-15,folsomlake,2015
17,Brandon Wynne,OF,So,https://www.cccaasports.org/sports/bsb/2014-15/players/brandonwynnees5j,brandonwynnees5j,Folsom Lake,2014-15,folsomlake,2015
