No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_njcaa_season,team_id,team_season
1,Joseph Hayden,OF,So,https://www.cccaasports.org/sports/bsb/2019-20/players/josephhaydenhhsh,josephhaydenhhsh,American River,2019-20,americanriver,2020
9,Cole Hurtarte,OF,So,https://www.cccaasports.org/sports/bsb/2019-20/players/colehurtarte69ou,colehurtarte69ou,American River,2019-20,americanriver,2020
4,Hayden Erickson,OF,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/haydenerickson88ox,haydenerickson88ox,American River,2019-20,americanriver,2020
25,Paul Von Zboray,C,So,https://www.cccaasports.org/sports/bsb/2019-20/players/paulvonzboraycl97,paulvonzboraycl97,American River,2019-20,americanriver,2020
3,Jonah Ira,2B/SS,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/jonahiragefs,jonahiragefs,American River,2019-20,americanriver,2020
17,Addison Lueras,2B,So,https://www.cccaasports.org/sports/bsb/2019-20/players/addisonlueras1tei,addisonlueras1tei,American River,2019-20,americanriver,2020
7,Daniel Paiz,2B/SS,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/danielpaizff2h,danielpaizff2h,American River,2019-20,americanriver,2020
18,Garrett Glynn,2B/3B,So,https://www.cccaasports.org/sports/bsb/2019-20/players/garrettglynnirmn,garrettglynnirmn,American River,2019-20,americanriver,2020
11,Brooks Mitchell,1B,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/brooksmitchellxl85,brooksmitchellxl85,American River,2019-20,americanriver,2020
8,DeMarco Hawthorne,SS,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/demarcohawthorneulml,demarcohawthorneulml,American River,2019-20,americanriver,2020
5,Dillen Farrell,3B,So,https://www.cccaasports.org/sports/bsb/2019-20/players/dillenfarrellyaem,dillenfarrellyaem,American River,2019-20,americanriver,2020
28,Dom Moreno,C/1B,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/dommorenolxoh,dommorenolxoh,American River,2019-20,americanriver,2020
24,Blake Yuyama,3B/RHP,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/blakeyuyamad09l,blakeyuyamad09l,American River,2019-20,americanriver,2020
23,Josiah Taylor,OF,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/josiahtayloru4m1,josiahtayloru4m1,American River,2019-20,americanriver,2020
16,Dodger DeGan,OF,So,https://www.cccaasports.org/sports/bsb/2019-20/players/dodgerdeganp9sf,dodgerdeganp9sf,American River,2019-20,americanriver,2020
14,Nolan Johnston,Util,So,https://www.cccaasports.org/sports/bsb/2019-20/players/nolanjohnstonn1dp,nolanjohnstonn1dp,American River,2019-20,americanriver,2020
21,Gideon Branch,OF,So,https://www.cccaasports.org/sports/bsb/2019-20/players/gideonbranchhsfo,gideonbranchhsfo,American River,2019-20,americanriver,2020
